,[2. 2. 2. 2. 2. 1. 1. 1. 1.],[2. 2. 2. 2. 2. 2. 1. 1. 0.],[2. 2. 2. 2. 2. 2. 2. 0. 0.],[3. 2. 2. 2. 1. 1. 1. 1. 1.],[3. 2. 2. 2. 2. 1. 1. 1. 0.],[3. 2. 2. 2. 2. 2. 1. 0. 0.],[3. 3. 2. 1. 1. 1. 1. 1. 1.],[3. 3. 2. 2. 1. 1. 1. 1. 0.],[3. 3. 2. 2. 2. 1. 1. 0. 0.],[3. 3. 2. 2. 2. 2. 0. 0. 0.],[3. 3. 3. 1. 1. 1. 1. 1. 0.],[3. 3. 3. 2. 1. 1. 1. 0. 0.],[3. 3. 3. 2. 2. 1. 0. 0. 0.],[3. 3. 3. 3. 1. 1. 0. 0. 0.],[3. 3. 3. 3. 2. 0. 0. 0. 0.],[4. 2. 2. 1. 1. 1. 1. 1. 1.],[4. 2. 2. 2. 1. 1. 1. 1. 0.],[4. 2. 2. 2. 2. 1. 1. 0. 0.],[4. 2. 2. 2. 2. 2. 0. 0. 0.],[4. 3. 1. 1. 1. 1. 1. 1. 1.],[4. 3. 2. 1. 1. 1. 1. 1. 0.],[4. 3. 2. 2. 1. 1. 1. 0. 0.],[4. 3. 2. 2. 2. 1. 0. 0. 0.],[4. 3. 3. 1. 1. 1. 1. 0. 0.],[4. 3. 3. 2. 1. 1. 0. 0. 0.],[4. 3. 3. 2. 2. 0. 0. 0. 0.],[4. 3. 3. 3. 1. 0. 0. 0. 0.],[4. 4. 1. 1. 1. 1. 1. 1. 0.],[4. 4. 2. 1. 1. 1. 1. 0. 0.],[4. 4. 2. 2. 1. 1. 0. 0. 0.],[4. 4. 2. 2. 2. 0. 0. 0. 0.],[4. 4. 3. 1. 1. 1. 0. 0. 0.],[4. 4. 3. 2. 1. 0. 0. 0. 0.],[4. 4. 3. 3. 0. 0. 0. 0. 0.],[4. 4. 4. 1. 1. 0. 0. 0. 0.],[4. 4. 4. 2. 0. 0. 0. 0. 0.],[5. 2. 1. 1. 1. 1. 1. 1. 1.],[5. 2. 2. 1. 1. 1. 1. 1. 0.],[5. 2. 2. 2. 1. 1. 1. 0. 0.],[5. 2. 2. 2. 2. 1. 0. 0. 0.],[5. 3. 1. 1. 1. 1. 1. 1. 0.],[5. 3. 2. 1. 1. 1. 1. 0. 0.],[5. 3. 2. 2. 1. 1. 0. 0. 0.],[5. 3. 2. 2. 2. 0. 0. 0. 0.],[5. 3. 3. 1. 1. 1. 0. 0. 0.],[5. 3. 3. 2. 1. 0. 0. 0. 0.],[5. 3. 3. 3. 0. 0. 0. 0. 0.],[5. 4. 1. 1. 1. 1. 1. 0. 0.],[5. 4. 2. 1. 1. 1. 0. 0. 0.],[5. 4. 2. 2. 1. 0. 0. 0. 0.],[5. 4. 3. 1. 1. 0. 0. 0. 0.],[5. 4. 3. 2. 0. 0. 0. 0. 0.],[5. 4. 4. 1. 0. 0. 0. 0. 0.],[5. 5. 1. 1. 1. 1. 0. 0. 0.],[5. 5. 2. 1. 1. 0. 0. 0. 0.],[5. 5. 2. 2. 0. 0. 0. 0. 0.],[5. 5. 3. 1. 0. 0. 0. 0. 0.],[5. 5. 4. 0. 0. 0. 0. 0. 0.],[6. 1. 1. 1. 1. 1. 1. 1. 1.],[6. 2. 1. 1. 1. 1. 1. 1. 0.],[6. 2. 2. 1. 1. 1. 1. 0. 0.],[6. 2. 2. 2. 1. 1. 0. 0. 0.],[6. 2. 2. 2. 2. 0. 0. 0. 0.],[6. 3. 1. 1. 1. 1. 1. 0. 0.],[6. 3. 2. 1. 1. 1. 0. 0. 0.],[6. 3. 2. 2. 1. 0. 0. 0. 0.],[6. 3. 3. 1. 1. 0. 0. 0. 0.],[6. 3. 3. 2. 0. 0. 0. 0. 0.],[6. 4. 1. 1. 1. 1. 0. 0. 0.],[6. 4. 2. 1. 1. 0. 0. 0. 0.],[6. 4. 2. 2. 0. 0. 0. 0. 0.],[6. 4. 3. 1. 0. 0. 0. 0. 0.],[6. 4. 4. 0. 0. 0. 0. 0. 0.],[6. 5. 1. 1. 1. 0. 0. 0. 0.],[6. 5. 2. 1. 0. 0. 0. 0. 0.],[6. 5. 3. 0. 0. 0. 0. 0. 0.],[6. 6. 1. 1. 0. 0. 0. 0. 0.],[6. 6. 2. 0. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 1. 1. 1. 1. 0.],[7. 2. 1. 1. 1. 1. 1. 0. 0.],[7. 2. 2. 1. 1. 1. 0. 0. 0.],[7. 2. 2. 2. 1. 0. 0. 0. 0.],[7. 3. 1. 1. 1. 1. 0. 0. 0.],[7. 3. 2. 1. 1. 0. 0. 0. 0.],[7. 3. 2. 2. 0. 0. 0. 0. 0.],[7. 3. 3. 1. 0. 0. 0. 0. 0.],[7. 4. 1. 1. 1. 0. 0. 0. 0.],[7. 4. 2. 1. 0. 0. 0. 0. 0.],[7. 4. 3. 0. 0. 0. 0. 0. 0.],[7. 5. 1. 1. 0. 0. 0. 0. 0.],[7. 5. 2. 0. 0. 0. 0. 0. 0.],[7. 6. 1. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 1. 1. 1. 1. 0. 0.],[8. 2. 1. 1. 1. 1. 0. 0. 0.],[8. 2. 2. 1. 1. 0. 0. 0. 0.],[8. 2. 2. 2. 0. 0. 0. 0. 0.],[8. 3. 1. 1. 1. 0. 0. 0. 0.],[8. 3. 2. 1. 0. 0. 0. 0. 0.],[8. 3. 3. 0. 0. 0. 0. 0. 0.],[8. 4. 1. 1. 0. 0. 0. 0. 0.],[8. 4. 2. 0. 0. 0. 0. 0. 0.],[8. 5. 1. 0. 0. 0. 0. 0. 0.],[8. 6. 0. 0. 0. 0. 0. 0. 0.],[9. 1. 1. 1. 1. 1. 0. 0. 0.],[9. 2. 1. 1. 1. 0. 0. 0. 0.],[9. 2. 2. 1. 0. 0. 0. 0. 0.],[9. 3. 1. 1. 0. 0. 0. 0. 0.],[9. 3. 2. 0. 0. 0. 0. 0. 0.],[9. 4. 1. 0. 0. 0. 0. 0. 0.],[9. 5. 0. 0. 0. 0. 0. 0. 0.],[10.  1.  1.  1.  1.  0.  0.  0.  0.],[10.  2.  1.  1.  0.  0.  0.  0.  0.],[10.  2.  2.  0.  0.  0.  0.  0.  0.],[10.  3.  1.  0.  0.  0.  0.  0.  0.],[10.  4.  0.  0.  0.  0.  0.  0.  0.],[11.  1.  1.  1.  0.  0.  0.  0.  0.],[11.  2.  1.  0.  0.  0.  0.  0.  0.],[11.  3.  0.  0.  0.  0.  0.  0.  0.],[12.  1.  1.  0.  0.  0.  0.  0.  0.],[12.  2.  0.  0.  0.  0.  0.  0.  0.],[13.  1.  0.  0.  0.  0.  0.  0.  0.],[14.  0.  0.  0.  0.  0.  0.  0.  0.]
[4. 4. 1. 1. 1. 1. 1. 1. 0.],-0.40476190476190477,-0.7023809523809523,-1.0,-0.11904761904761904,-0.34523809523809523,-0.6428571428571429,-0.0,-0.09523809523809523,-0.2857142857142857,-0.34523809523809523,-0.0,-0.07142857142857142,0.011904761904761904,0.19047619047619047,0.42857142857142855,-0.0,-0.09523809523809523,-0.2857142857142857,-0.4246031746031746,-0.0,-0.0,-0.07142857142857142,-0.06746031746031746,-0.0,0.1111111111111111,0.30158730158730157,0.4444444444444444,-0.0,0.0,0.047619047619047616,0.17857142857142858,0.09523809523809523,0.32142857142857145,0.7023809523809523,0.2261904761904762,0.5833333333333334,0.0,0.0,-0.11904761904761904,-0.18253968253968253,0.0,0.0,0.07936507936507936,0.19047619047619047,0.15873015873015872,0.42857142857142855,0.8015873015873016,0.0,0.09523809523809523,0.3055555555555556,0.34523809523809523,0.7023809523809523,0.5833333333333334,0.09523809523809523,0.34523809523809523,0.7023809523809523,0.7023809523809523,1.0,0.0,0.0,0.0,0.07936507936507936,0.19047619047619047,0.0,0.15873015873015872,0.42857142857142855,0.46825396825396826,0.8015873015873016,0.09523809523809523,0.34523809523809523,0.7023809523809523,0.7023809523809523,1.0,0.34523809523809523,0.7023809523809523,1.0,0.7023809523809523,1.0,0.0,0.0,0.15873015873015872,0.42857142857142855,0.15873015873015872,0.46825396825396826,0.8015873015873016,0.8015873015873016,0.34523809523809523,0.7023809523809523,1.0,0.7023809523809523,1.0,1.0,1.0,0.0,0.15873015873015872,0.46825396825396826,0.8015873015873016,0.46825396825396826,0.8015873015873016,1.0,0.7023809523809523,1.0,1.0,1.0,0.15873015873015872,0.46825396825396826,0.8015873015873016,0.8015873015873016,1.0,1.0,1.0,0.46825396825396826,0.8015873015873016,1.0,1.0,1.0,0.8015873015873016,1.0,1.0,1.0,1.0,1.0,1.0
[4. 4. 2. 1. 1. 1. 1. 0. 0.],-0.35714285714285715,-0.46825396825396826,-0.5833333333333334,-0.21428571428571427,-0.3142857142857143,-0.38095238095238093,-0.09523809523809523,-0.18888888888888888,-0.22142857142857142,-0.2261904761904762,-0.07936507936507936,-0.08095238095238096,-0.047619047619047616,0.10714285714285714,0.21428571428571427,-0.07142857142857142,-0.1523809523809524,-0.19206349206349208,-0.20634920634920634,-0.0,-0.06349206349206349,-0.07857142857142857,-0.0626984126984127,0.015873015873015872,0.06190476190476191,0.14285714285714285,0.26666666666666666,-0.0,-0.0,0.02619047619047619,0.08333333333333333,0.10238095238095238,0.18412698412698414,0.40476190476190477,0.17063492063492064,0.2857142857142857,0.0,-0.07936507936507936,-0.10476190476190476,-0.09841269841269841,0.0,0.0,0.03650793650793651,0.10317460317460317,0.1492063492063492,0.24814814814814815,0.5238095238095238,0.047619047619047616,0.09444444444444444,0.1708994708994709,0.25582010582010584,0.40476190476190477,0.34523809523809523,0.1523809523809524,0.25317460317460316,0.40476190476190477,0.4642857142857143,0.5833333333333334,0.0,0.0,0.015873015873015872,0.06190476190476191,0.14285714285714285,0.07936507936507936,0.15714285714285714,0.2613756613756614,0.35343915343915344,0.5238095238095238,0.1523809523809524,0.25846560846560845,0.40476190476190477,0.4642857142857143,0.5833333333333334,0.3142857142857143,0.4642857142857143,0.7023809523809523,0.5238095238095238,0.7023809523809523,0.0,0.07936507936507936,0.16507936507936508,0.2746031746031746,0.2253968253968254,0.35608465608465606,0.5238095238095238,0.5793650793650794,0.3142857142857143,0.4642857142857143,0.7023809523809523,0.5238095238095238,0.7023809523809523,0.7619047619047619,1.0,0.09523809523809523,0.2253968253968254,0.35873015873015873,0.5238095238095238,0.41904761904761906,0.5793650793650794,0.8015873015873016,0.5238095238095238,0.7023809523809523,0.7619047619047619,1.0,0.2619047619047619,0.41904761904761906,0.5793650793650794,0.6349206349206349,0.8015873015873016,0.7619047619047619,1.0,0.4714285714285714,0.6349206349206349,0.8015873015873016,0.8412698412698413,1.0,0.6904761904761905,0.8412698412698413,1.0,0.8809523809523809,1.0,1.0,1.0
[4. 4. 2. 2. 1. 1. 0. 0. 0.],-0.2777777777777778,-0.23015873015873015,-0.16666666666666666,-0.2857142857142857,-0.23809523809523808,-0.19047619047619047,-0.2857142857142857,-0.22142857142857142,-0.1738095238095238,-0.13095238095238096,-0.18253968253968253,-0.1261904761904762,-0.08174603174603175,-0.0,0.047619047619047616,-0.17857142857142858,-0.14682539682539683,-0.11190476190476191,-0.07539682539682539,-0.16666666666666666,-0.12566137566137567,-0.0880952380952381,-0.05238095238095238,-0.03650793650793651,-0.0,0.03650793650793651,0.11746031746031746,-0.047619047619047616,-0.02619047619047619,-0.0,0.02619047619047619,0.05238095238095238,0.07857142857142857,0.17857142857142858,0.09206349206349207,0.10714285714285714,-0.1388888888888889,-0.11375661375661375,-0.07857142857142857,-0.04206349206349207,-0.07936507936507936,-0.03650793650793651,0.0,0.03650793650793651,0.07301587301587302,0.10952380952380952,0.2619047619047619,0.027777777777777776,0.05238095238095238,0.07857142857142857,0.1492063492063492,0.17857142857142858,0.16666666666666666,0.13095238095238096,0.15317460317460319,0.17857142857142858,0.2619047619047619,0.2261904761904762,0.0,0.0,0.025396825396825397,0.05238095238095238,0.0761904761904762,0.0873015873015873,0.11507936507936507,0.14126984126984127,0.23227513227513227,0.2619047619047619,0.14682539682539683,0.16507936507936508,0.17857142857142858,0.2619047619047619,0.2261904761904762,0.25,0.2619047619047619,0.34523809523809523,0.35714285714285715,0.34523809523809523,0.1111111111111111,0.12698412698412698,0.1484126984126984,0.16507936507936508,0.23015873015873015,0.24814814814814815,0.2619047619047619,0.36507936507936506,0.25396825396825395,0.2619047619047619,0.34523809523809523,0.35714285714285715,0.34523809523809523,0.4642857142857143,0.5833333333333334,0.2261904761904762,0.24603174603174602,0.26005291005291004,0.2619047619047619,0.35714285714285715,0.36507936507936506,0.46825396825396826,0.35714285714285715,0.34523809523809523,0.4642857142857143,0.5833333333333334,0.34523809523809523,0.3611111111111111,0.36507936507936506,0.47619047619047616,0.46825396825396826,0.4642857142857143,0.5833333333333334,0.46825396825396826,0.47619047619047616,0.46825396825396826,0.5952380952380952,0.5833333333333334,0.5952380952380952,0.5952380952380952,0.7222222222222222,0.7261904761904762,0.7222222222222222,0.8611111111111112,1.0
[4. 4. 2. 2. 2. 0. 0. 0. 0.],0.047619047619047616,0.011904761904761904,-0.0,-0.21428571428571427,-0.11904761904761904,-0.05952380952380952,-0.34523809523809523,-0.2261904761904762,-0.13095238095238096,-0.06190476190476191,-0.2857142857142857,-0.19523809523809524,-0.10476190476190476,-0.14285714285714285,-0.047619047619047616,-0.1746031746031746,-0.0873015873015873,-0.03968253968253968,-0.015873015873015872,-0.3055555555555556,-0.1865079365079365,-0.0992063492063492,-0.04206349206349207,-0.15555555555555556,-0.07301587301587302,-0.015873015873015872,-0.015873015873015872,-0.17857142857142858,-0.08333333333333333,-0.02619047619047619,-0.0,-0.05714285714285714,0.0,0.047619047619047616,0.0,0.023809523809523808,-0.2777777777777778,-0.11904761904761904,-0.03968253968253968,-0.007936507936507936,-0.19047619047619047,-0.10317460317460317,-0.03650793650793651,0.0,-0.06666666666666667,0.0,0.07936507936507936,-0.09523809523809523,-0.020634920634920634,0.015873015873015872,0.015873015873015872,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.047619047619047616,-0.1111111111111111,0.0,0.03968253968253968,0.03968253968253968,0.023809523809523808,0.015873015873015872,0.04285714285714286,0.047619047619047616,0.07936507936507936,0.07936507936507936,0.050793650793650794,0.06349206349206349,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.11904761904761904,0.09523809523809523,0.09523809523809523,0.16666666666666666,0.09523809523809523,0.16666666666666666,0.15873015873015872,0.11904761904761904,0.07142857142857142,0.1619047619047619,0.12698412698412698,0.07936507936507936,0.15873015873015872,0.1349206349206349,0.09523809523809523,0.09523809523809523,0.16666666666666666,0.09523809523809523,0.16666666666666666,0.16666666666666666,0.3253968253968254,0.23809523809523808,0.15079365079365079,0.07936507936507936,0.24603174603174602,0.15873015873015872,0.15873015873015872,0.16666666666666666,0.09523809523809523,0.16666666666666666,0.16666666666666666,0.40476190476190477,0.2698412698412698,0.15873015873015872,0.2777777777777778,0.15873015873015872,0.16666666666666666,0.16666666666666666,0.4365079365079365,0.2777777777777778,0.15873015873015872,0.2777777777777778,0.16666666666666666,0.4444444444444444,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.2777777777777778,0.4444444444444444,0.4444444444444444
[4. 4. 3. 1. 1. 1. 0. 0. 0.],-0.5952380952380952,-0.5952380952380952,-0.5,-0.40476190476190477,-0.4166666666666667,-0.3333333333333333,-0.2261904761904762,-0.2619047619047619,-0.20238095238095238,-0.05952380952380952,-0.13690476190476192,-0.10476190476190476,-0.0,0.03333333333333333,0.16666666666666666,-0.2857142857142857,-0.3142857142857143,-0.26666666666666666,-0.1488095238095238,-0.125,-0.17857142857142858,-0.15317460317460319,-0.0626984126984127,-0.06825396825396825,-0.005158730158730159,0.11746031746031746,0.11666666666666667,-0.09523809523809523,-0.10238095238095238,-0.05238095238095238,0.05714285714285714,-0.0,0.07857142857142857,0.17857142857142858,0.05,0.13690476190476192,-0.20833333333333334,-0.2619047619047619,-0.2261904761904762,-0.125,-0.11904761904761904,-0.1126984126984127,-0.03650793650793651,0.10634920634920635,0.021031746031746033,0.12936507936507938,0.2619047619047619,-0.05555555555555555,-0.021031746031746033,0.07301587301587302,0.09444444444444444,0.22023809523809523,0.13690476190476192,0.02619047619047619,0.10476190476190476,0.2619047619047619,0.22023809523809523,0.2261904761904762,0.0,-0.11904761904761904,-0.10476190476190476,-0.015476190476190477,0.14285714285714285,-0.01984126984126984,0.04206349206349207,0.16587301587301587,0.16507936507936508,0.3134920634920635,0.04206349206349207,0.12063492063492064,0.2619047619047619,0.22023809523809523,0.2261904761904762,0.14047619047619048,0.2619047619047619,0.34523809523809523,0.2619047619047619,0.40476190476190477,0.0,-0.011904761904761904,0.0630952380952381,0.20238095238095238,0.09206349206349207,0.2015873015873016,0.36507936507936506,0.3134920634920635,0.14444444444444443,0.2619047619047619,0.34523809523809523,0.2619047619047619,0.40476190476190477,0.40476190476190477,0.5833333333333334,0.047619047619047616,0.1130952380952381,0.23809523809523808,0.4166666666666667,0.21944444444444444,0.36507936507936506,0.46825396825396826,0.2619047619047619,0.40476190476190477,0.40476190476190477,0.5833333333333334,0.13690476190476192,0.25595238095238093,0.4166666666666667,0.36507936507936506,0.5317460317460317,0.40476190476190477,0.5833333333333334,0.2619047619047619,0.4166666666666667,0.5952380952380952,0.5317460317460317,0.5833333333333334,0.4166666666666667,0.5952380952380952,0.7222222222222222,0.5952380952380952,0.7916666666666666,0.7916666666666666,1.0
[4. 4. 3. 2. 1. 0. 0. 0. 0.],-0.5555555555555556,-0.3055555555555556,-0.1388888888888889,-0.5138888888888888,-0.3055555555555556,-0.1488095238095238,-0.5,-0.3055555555555556,-0.15476190476190477,-0.047619047619047616,-0.3055555555555556,-0.15674603174603174,-0.044444444444444446,-0.044444444444444446,0.031746031746031744,-0.5,-0.3134920634920635,-0.16666666666666666,-0.05952380952380952,-0.5,-0.31216931216931215,-0.1708994708994709,-0.06190476190476191,-0.1708994708994709,-0.0626984126984127,0.015873015873015872,0.015873015873015872,-0.32142857142857145,-0.18412698412698414,-0.07857142857142857,-0.0,-0.07857142857142857,-0.0,0.047619047619047616,-0.015873015873015872,0.031746031746031744,-0.6111111111111112,-0.36507936507936506,-0.1984126984126984,-0.06984126984126984,-0.36507936507936506,-0.19814814814814816,-0.07301587301587302,0.01984126984126984,-0.07301587301587302,0.021164021164021163,0.07936507936507936,-0.21428571428571427,-0.09285714285714286,0.0,0.0,0.06349206349206349,0.03968253968253968,-0.09523809523809523,0.007936507936507936,0.07936507936507936,0.07936507936507936,0.047619047619047616,-0.5555555555555556,-0.29365079365079366,-0.1349206349206349,-0.020634920634920634,0.05555555555555555,-0.1349206349206349,-0.022222222222222223,0.0582010582010582,0.0582010582010582,0.10582010582010581,-0.044444444444444446,0.031746031746031744,0.07936507936507936,0.07936507936507936,0.047619047619047616,0.047619047619047616,0.0992063492063492,0.09523809523809523,0.11904761904761904,0.11904761904761904,-0.2222222222222222,-0.07142857142857142,0.02857142857142857,0.09523809523809523,0.02857142857142857,0.09656084656084656,0.13227513227513227,0.13227513227513227,0.06349206349206349,0.0992063492063492,0.09523809523809523,0.11904761904761904,0.11904761904761904,0.14285714285714285,0.16666666666666666,-0.007936507936507936,0.07777777777777778,0.1349206349206349,0.15873015873015872,0.1349206349206349,0.16534391534391535,0.15873015873015872,0.11904761904761904,0.11904761904761904,0.14285714285714285,0.16666666666666666,0.12698412698412698,0.1746031746031746,0.1984126984126984,0.1984126984126984,0.1984126984126984,0.14285714285714285,0.16666666666666666,0.21428571428571427,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.16666666666666666,0.2777777777777778,0.2857142857142857,0.2777777777777778,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.4444444444444444
[4. 4. 3. 3. 0. 0. 0. 0. 0.],-1.0,-0.4444444444444444,-0.16666666666666666,-1.0,-0.4444444444444444,-0.16666666666666666,-1.0,-0.4444444444444444,-0.16666666666666666,-0.047619047619047616,-0.4444444444444444,-0.16666666666666666,-0.047619047619047616,-0.047619047619047616,-0.007936507936507936,-1.0,-0.5833333333333334,-0.2857142857142857,-0.10714285714285714,-1.0,-0.5833333333333334,-0.2857142857142857,-0.10714285714285714,-0.2857142857142857,-0.10714285714285714,-0.023809523809523808,-0.023809523809523808,-0.7023809523809523,-0.40476190476190477,-0.17857142857142858,-0.047619047619047616,-0.17857142857142858,-0.047619047619047616,-0.0,-0.07936507936507936,0.0,-1.0,-0.7222222222222222,-0.40476190476190477,-0.16666666666666666,-0.7222222222222222,-0.40476190476190477,-0.16666666666666666,-0.03968253968253968,-0.16666666666666666,-0.03968253968253968,0.0,-0.5238095238095238,-0.2619047619047619,-0.07936507936507936,-0.07936507936507936,0.0,0.0,-0.35714285714285715,-0.11904761904761904,0.0,0.0,0.0,-1.0,-0.7222222222222222,-0.40476190476190477,-0.16666666666666666,-0.03968253968253968,-0.40476190476190477,-0.16666666666666666,-0.03968253968253968,-0.03968253968253968,0.0,-0.2619047619047619,-0.07936507936507936,0.0,0.0,0.0,-0.11904761904761904,0.0,0.0,0.0,0.0,-0.7222222222222222,-0.40476190476190477,-0.16666666666666666,-0.03968253968253968,-0.16666666666666666,-0.03968253968253968,0.0,0.0,-0.07936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,-0.40476190476190477,-0.16666666666666666,-0.03968253968253968,0.0,-0.03968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,-0.03968253968253968,0.0,0.0,0.0,0.0,0.0,-0.03968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[4. 4. 4. 1. 1. 0. 0. 0. 0.],-0.8333333333333334,-0.7261904761904762,-0.5555555555555556,-0.7222222222222222,-0.5952380952380952,-0.4365079365079365,-0.5833333333333334,-0.46825396825396826,-0.32936507936507936,-0.14285714285714285,-0.34523809523809523,-0.23412698412698413,-0.08333333333333333,-0.03253968253968254,0.11904761904761904,-0.5833333333333334,-0.46825396825396826,-0.3412698412698413,-0.17857142857142858,-0.4166666666666667,-0.34523809523809523,-0.24603174603174602,-0.11904761904761904,-0.1626984126984127,-0.06825396825396825,0.047619047619047616,0.06349206349206349,-0.2261904761904762,-0.17063492063492064,-0.09206349206349207,-0.0,-0.05,0.015873015873015872,0.07936507936507936,-0.0,0.031746031746031744,-0.6666666666666666,-0.5238095238095238,-0.4031746031746032,-0.2619047619047619,-0.40476190476190477,-0.2984126984126984,-0.17777777777777778,-0.023809523809523808,-0.10476190476190476,0.015873015873015872,0.15873015873015872,-0.20634920634920634,-0.12857142857142856,-0.031746031746031744,0.0,0.07936507936507936,0.031746031746031744,-0.14285714285714285,-0.047619047619047616,0.07936507936507936,0.07936507936507936,0.047619047619047616,-0.5555555555555556,-0.40476190476190477,-0.2984126984126984,-0.17777777777777778,-0.023809523809523808,-0.1984126984126984,-0.10476190476190476,0.015873015873015872,0.047619047619047616,0.15873015873015872,-0.06666666666666667,0.0,0.07936507936507936,0.07936507936507936,0.047619047619047616,0.0,0.07936507936507936,0.11904761904761904,0.07936507936507936,0.11904761904761904,-0.2777777777777778,-0.1984126984126984,-0.10476190476190476,0.015873015873015872,-0.04285714285714286,0.047619047619047616,0.15873015873015872,0.15873015873015872,0.023809523809523808,0.07936507936507936,0.11904761904761904,0.07936507936507936,0.11904761904761904,0.11904761904761904,0.16666666666666666,-0.10317460317460317,-0.04285714285714286,0.047619047619047616,0.15873015873015872,0.07142857142857142,0.15873015873015872,0.23809523809523808,0.07936507936507936,0.11904761904761904,0.11904761904761904,0.16666666666666666,0.007936507936507936,0.07142857142857142,0.15873015873015872,0.15873015873015872,0.23809523809523808,0.11904761904761904,0.16666666666666666,0.0873015873015873,0.15873015873015872,0.23809523809523808,0.23809523809523808,0.16666666666666666,0.15873015873015872,0.23809523809523808,0.3333333333333333,0.23809523809523808,0.3333333333333333,0.3333333333333333,0.4444444444444444
[4. 4. 4. 2. 0. 0. 0. 0. 0.],-1.0,-0.4444444444444444,-0.16666666666666666,-1.0,-0.5138888888888888,-0.2261904761904762,-1.0,-0.5833333333333334,-0.2857142857142857,-0.10714285714285714,-0.6527777777777778,-0.34523809523809523,-0.13690476190476192,-0.16666666666666666,-0.03968253968253968,-1.0,-0.5138888888888888,-0.2261904761904762,-0.07738095238095238,-1.0,-0.5833333333333334,-0.2857142857142857,-0.10714285714285714,-0.34523809523809523,-0.13690476190476192,-0.031746031746031744,-0.03968253968253968,-0.5833333333333334,-0.2857142857142857,-0.10714285714285714,-0.023809523809523808,-0.13690476190476192,-0.031746031746031744,-0.0,-0.031746031746031744,-0.0,-1.0,-0.7222222222222222,-0.40476190476190477,-0.16666666666666666,-0.7619047619047619,-0.4642857142857143,-0.21428571428571427,-0.05952380952380952,-0.2619047619047619,-0.07936507936507936,0.0,-0.4642857142857143,-0.21428571428571427,-0.05952380952380952,-0.07936507936507936,0.0,0.0,-0.35714285714285715,-0.11904761904761904,0.0,0.0,0.0,-1.0,-0.7222222222222222,-0.40476190476190477,-0.16666666666666666,-0.03968253968253968,-0.4642857142857143,-0.21428571428571427,-0.05952380952380952,-0.07936507936507936,0.0,-0.21428571428571427,-0.05952380952380952,0.0,0.0,0.0,-0.11904761904761904,0.0,0.0,0.0,0.0,-0.7222222222222222,-0.40476190476190477,-0.16666666666666666,-0.03968253968253968,-0.21428571428571427,-0.05952380952380952,0.0,0.0,-0.05952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,-0.40476190476190477,-0.16666666666666666,-0.03968253968253968,0.0,-0.05952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,-0.03968253968253968,0.0,0.0,0.0,0.0,0.0,-0.03968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 2. 1. 1. 1. 1. 1. 1. 1.],-0.16666666666666666,-0.2222222222222222,-1.0,-0.0,-0.09722222222222222,-0.027777777777777776,-0.0,-0.0,-0.027777777777777776,-0.7222222222222222,-0.0,-0.0,0.06944444444444445,0.1388888888888889,0.16666666666666666,-0.0,-0.0,-0.027777777777777776,-0.6527777777777778,-0.0,-0.0,-0.0,0.06944444444444445,-0.0,0.1388888888888889,0.2222222222222222,0.6111111111111112,-0.0,-0.0,0.1388888888888889,0.2777777777777778,0.20833333333333334,0.6111111111111112,1.0,0.6666666666666666,1.0,-0.0,0.0,0.0,-0.16666666666666666,0.0,0.0,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.5138888888888888,1.0,0.0,0.16666666666666666,0.5138888888888888,0.5833333333333334,1.0,1.0,0.16666666666666666,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.16666666666666666,0.0,0.16666666666666666,0.5138888888888888,0.5833333333333334,1.0,0.2222222222222222,0.5833333333333334,1.0,1.0,1.0,0.5833333333333334,1.0,1.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.5138888888888888,0.2222222222222222,0.5833333333333334,1.0,1.0,0.6527777777777778,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2222222222222222,0.5833333333333334,1.0,0.6527777777777778,1.0,1.0,1.0,1.0,1.0,1.0,0.2777777777777778,0.6527777777777778,1.0,1.0,1.0,1.0,1.0,0.7222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
