,[2. 1. 1. 1. 1. 1. 1. 1. 1.],[2. 2. 1. 1. 1. 1. 1. 1. 0.],[2. 2. 2. 1. 1. 1. 1. 0. 0.],[2. 2. 2. 2. 1. 1. 0. 0. 0.],[2. 2. 2. 2. 2. 0. 0. 0. 0.],[3. 1. 1. 1. 1. 1. 1. 1. 0.],[3. 2. 1. 1. 1. 1. 1. 0. 0.],[3. 2. 2. 1. 1. 1. 0. 0. 0.],[3. 2. 2. 2. 1. 0. 0. 0. 0.],[3. 3. 1. 1. 1. 1. 0. 0. 0.],[3. 3. 2. 1. 1. 0. 0. 0. 0.],[3. 3. 2. 2. 0. 0. 0. 0. 0.],[3. 3. 3. 1. 0. 0. 0. 0. 0.],[4. 1. 1. 1. 1. 1. 1. 0. 0.],[4. 2. 1. 1. 1. 1. 0. 0. 0.],[4. 2. 2. 1. 1. 0. 0. 0. 0.],[4. 2. 2. 2. 0. 0. 0. 0. 0.],[4. 3. 1. 1. 1. 0. 0. 0. 0.],[4. 3. 2. 1. 0. 0. 0. 0. 0.],[4. 3. 3. 0. 0. 0. 0. 0. 0.],[4. 4. 1. 1. 0. 0. 0. 0. 0.],[4. 4. 2. 0. 0. 0. 0. 0. 0.],[5. 1. 1. 1. 1. 1. 0. 0. 0.],[5. 2. 1. 1. 1. 0. 0. 0. 0.],[5. 2. 2. 1. 0. 0. 0. 0. 0.],[5. 3. 1. 1. 0. 0. 0. 0. 0.],[5. 3. 2. 0. 0. 0. 0. 0. 0.],[5. 4. 1. 0. 0. 0. 0. 0. 0.],[5. 5. 0. 0. 0. 0. 0. 0. 0.],[6. 1. 1. 1. 1. 0. 0. 0. 0.],[6. 2. 1. 1. 0. 0. 0. 0. 0.],[6. 2. 2. 0. 0. 0. 0. 0. 0.],[6. 3. 1. 0. 0. 0. 0. 0. 0.],[6. 4. 0. 0. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 0. 0. 0. 0. 0.],[7. 2. 1. 0. 0. 0. 0. 0. 0.],[7. 3. 0. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 0. 0. 0. 0. 0. 0.],[8. 2. 0. 0. 0. 0. 0. 0. 0.],[9. 1. 0. 0. 0. 0. 0. 0. 0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.]
[5. 2. 1. 1. 1. 0. 0. 0. 0.],-0.3333333333333333,-0.34523809523809523,-0.3142857142857143,-0.25793650793650796,-0.15873015873015872,-0.2222222222222222,-0.22023809523809523,-0.18293650793650792,-0.1111111111111111,-0.10793650793650794,-0.05555555555555555,0.03968253968253968,0.05952380952380952,-0.09523809523809523,-0.0869047619047619,-0.03968253968253968,0.03968253968253968,-0.0,0.05952380952380952,0.11904761904761904,0.07936507936507936,0.11904761904761904,-0.023809523809523808,-0.0,0.047619047619047616,0.06349206349206349,0.09523809523809523,0.12698412698412698,0.16666666666666666,0.023809523809523808,0.06349206349206349,0.09523809523809523,0.12698412698412698,0.2222222222222222,0.07936507936507936,0.12698412698412698,0.2222222222222222,0.15873015873015872,0.2222222222222222,0.2777777777777778,0.4444444444444444
[5. 2. 2. 1. 0. 0. 0. 0. 0.],-1.0,-0.5833333333333334,-0.34523809523809523,-0.16666666666666666,-0.047619047619047616,-0.6527777777777778,-0.40476190476190477,-0.22023809523809523,-0.07936507936507936,-0.2619047619047619,-0.10582010582010581,-0.0,-0.0,-0.34523809523809523,-0.17857142857142858,-0.06349206349206349,-0.0,-0.07936507936507936,-0.0,-0.0,-0.0,-0.0,-0.13690476190476192,-0.047619047619047616,-0.0,0.0,0.0,0.0,0.0,-0.03968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 3. 1. 1. 0. 0. 0. 0. 0.],-1.0,-0.7023809523809523,-0.5238095238095238,-0.35714285714285715,-0.16666666666666666,-0.5833333333333334,-0.40476190476190477,-0.2619047619047619,-0.11904761904761904,-0.17857142857142858,-0.07936507936507936,-0.0,-0.0,-0.34523809523809523,-0.22023809523809523,-0.10582010582010581,-0.0,-0.06349206349206349,-0.0,-0.0,-0.0,-0.0,-0.13690476190476192,-0.06349206349206349,-0.0,-0.0,0.0,0.0,0.0,-0.03968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 3. 2. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.5833333333333334,-0.2261904761904762,-0.047619047619047616,-1.0,-0.6428571428571429,-0.2857142857142857,-0.07142857142857142,-0.34523809523809523,-0.09523809523809523,-0.0,-0.0,-0.7023809523809523,-0.34523809523809523,-0.09523809523809523,-0.0,-0.12698412698412698,-0.0,-0.0,-0.0,-0.0,-0.34523809523809523,-0.09523809523809523,-0.0,-0.0,-0.0,0.0,0.0,-0.11904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 4. 1. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.7619047619047619,-0.4642857142857143,-0.16666666666666666,-1.0,-0.7023809523809523,-0.40476190476190477,-0.14285714285714285,-0.34523809523809523,-0.11904761904761904,-0.0,-0.0,-0.6428571428571429,-0.34523809523809523,-0.11904761904761904,-0.0,-0.09523809523809523,-0.0,-0.0,-0.0,-0.0,-0.34523809523809523,-0.12698412698412698,-0.0,-0.0,-0.0,-0.0,0.0,-0.11904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 5. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-0.5833333333333334,-0.16666666666666666,-1.0,-1.0,-0.5833333333333334,-0.16666666666666666,-0.5833333333333334,-0.16666666666666666,-0.0,-0.0,-1.0,-0.5833333333333334,-0.16666666666666666,-0.0,-0.16666666666666666,-0.0,-0.0,-0.0,-0.0,-0.5833333333333334,-0.16666666666666666,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[6. 1. 1. 1. 1. 0. 0. 0. 0.],-0.4444444444444444,-0.46825396825396826,-0.4714285714285714,-0.46825396825396826,-0.4365079365079365,-0.2222222222222222,-0.2619047619047619,-0.2619047619047619,-0.21428571428571427,-0.11587301587301588,-0.0873015873015873,0.03968253968253968,0.03968253968253968,-0.09523809523809523,-0.11587301587301588,-0.0873015873015873,0.03968253968253968,-0.023809523809523808,0.03968253968253968,0.11904761904761904,0.03968253968253968,0.11904761904761904,-0.031746031746031744,-0.023809523809523808,0.03968253968253968,0.03968253968253968,0.11904761904761904,0.11904761904761904,0.2777777777777778,-0.0,0.031746031746031744,0.09523809523809523,0.09523809523809523,0.2222222222222222,0.031746031746031744,0.09523809523809523,0.2222222222222222,0.09523809523809523,0.2222222222222222,0.2222222222222222,0.4444444444444444
[6. 2. 1. 1. 0. 0. 0. 0. 0.],-1.0,-0.7023809523809523,-0.5238095238095238,-0.35714285714285715,-0.16666666666666666,-0.6527777777777778,-0.4642857142857143,-0.3134920634920635,-0.15873015873015872,-0.2619047619047619,-0.13227513227513227,-0.0,-0.0,-0.34523809523809523,-0.22023809523809523,-0.10582010582010581,-0.0,-0.07936507936507936,-0.0,-0.0,-0.0,-0.0,-0.13690476190476192,-0.06349206349206349,-0.0,-0.0,-0.0,-0.0,-0.0,-0.031746031746031744,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[6. 2. 2. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.5833333333333334,-0.2261904761904762,-0.047619047619047616,-1.0,-0.7023809523809523,-0.34523809523809523,-0.09523809523809523,-0.46825396825396826,-0.15873015873015872,-0.0,-0.0,-0.7023809523809523,-0.34523809523809523,-0.09523809523809523,-0.0,-0.15873015873015872,-0.0,-0.0,-0.0,-0.0,-0.34523809523809523,-0.09523809523809523,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09523809523809523,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[6. 3. 1. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.7619047619047619,-0.4642857142857143,-0.16666666666666666,-1.0,-0.7023809523809523,-0.40476190476190477,-0.14285714285714285,-0.34523809523809523,-0.11904761904761904,-0.0,-0.0,-0.7023809523809523,-0.40674603174603174,-0.15873015873015872,-0.0,-0.12698412698412698,-0.0,-0.0,-0.0,-0.0,-0.34523809523809523,-0.12698412698412698,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09523809523809523,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[6. 4. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-0.5833333333333334,-0.16666666666666666,-1.0,-1.0,-0.5833333333333334,-0.16666666666666666,-0.5833333333333334,-0.16666666666666666,-0.0,-0.0,-1.0,-0.5833333333333334,-0.16666666666666666,-0.0,-0.16666666666666666,-0.0,-0.0,-0.0,-0.0,-0.6527777777777778,-0.2222222222222222,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2222222222222222,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[7. 1. 1. 1. 0. 0. 0. 0. 0.],-1.0,-0.8015873015873016,-0.6904761904761905,-0.5952380952380952,-0.4444444444444444,-0.6527777777777778,-0.5238095238095238,-0.4166666666666667,-0.2777777777777778,-0.2619047619047619,-0.15873015873015872,-0.0,-0.0,-0.34523809523809523,-0.2619047619047619,-0.15873015873015872,-0.0,-0.07936507936507936,-0.0,-0.0,-0.0,-0.0,-0.13690476190476192,-0.07936507936507936,-0.0,-0.0,-0.0,-0.0,-0.0,-0.031746031746031744,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
[7. 2. 1. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.7619047619047619,-0.4642857142857143,-0.16666666666666666,-1.0,-0.751984126984127,-0.46825396825396826,-0.19047619047619047,-0.46825396825396826,-0.1984126984126984,-0.0,-0.0,-0.7023809523809523,-0.40674603174603174,-0.15873015873015872,-0.0,-0.15873015873015872,-0.0,-0.0,-0.0,-0.0,-0.34523809523809523,-0.12698412698412698,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09523809523809523,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
[7. 3. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-0.5833333333333334,-0.16666666666666666,-1.0,-1.0,-0.5833333333333334,-0.16666666666666666,-0.5833333333333334,-0.16666666666666666,-0.0,-0.0,-1.0,-0.6527777777777778,-0.2222222222222222,-0.0,-0.2222222222222222,-0.0,-0.0,-0.0,-0.0,-0.6527777777777778,-0.2222222222222222,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2222222222222222,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
[8. 1. 1. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.8809523809523809,-0.7261904761904762,-0.4444444444444444,-1.0,-0.8015873015873016,-0.5952380952380952,-0.3333333333333333,-0.46825396825396826,-0.23809523809523808,-0.0,-0.0,-0.7023809523809523,-0.46825396825396826,-0.23809523809523808,-0.0,-0.15873015873015872,-0.0,-0.0,-0.0,-0.0,-0.34523809523809523,-0.15873015873015872,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09523809523809523,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
[8. 2. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-0.5833333333333334,-0.16666666666666666,-1.0,-1.0,-0.6527777777777778,-0.2222222222222222,-0.7222222222222222,-0.2777777777777778,-0.0,-0.0,-1.0,-0.6527777777777778,-0.2222222222222222,-0.0,-0.2777777777777778,-0.0,-0.0,-0.0,-0.0,-0.6527777777777778,-0.2222222222222222,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2222222222222222,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
[9. 1. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-0.8611111111111112,-0.4444444444444444,-1.0,-1.0,-0.7916666666666666,-0.3888888888888889,-0.7222222222222222,-0.3333333333333333,-0.0,-0.0,-1.0,-0.7222222222222222,-0.3333333333333333,-0.0,-0.2777777777777778,-0.0,-0.0,-0.0,-0.0,-0.6527777777777778,-0.2777777777777778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2222222222222222,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
[10.  0.  0.  0.  0.  0.  0.  0.  0.],-1.0,-1.0,-1.0,-1.0,-0.4444444444444444,-1.0,-1.0,-1.0,-0.4444444444444444,-1.0,-0.4444444444444444,-0.0,-0.0,-1.0,-1.0,-0.4444444444444444,-0.0,-0.4444444444444444,-0.0,-0.0,-0.0,-0.0,-1.0,-0.4444444444444444,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4444444444444444,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
