,[2. 2. 1. 1. 1. 1. 1. 1. 1.],[2. 2. 2. 1. 1. 1. 1. 1. 0.],[2. 2. 2. 2. 1. 1. 1. 0. 0.],[2. 2. 2. 2. 2. 1. 0. 0. 0.],[3. 1. 1. 1. 1. 1. 1. 1. 1.],[3. 2. 1. 1. 1. 1. 1. 1. 0.],[3. 2. 2. 1. 1. 1. 1. 0. 0.],[3. 2. 2. 2. 1. 1. 0. 0. 0.],[3. 2. 2. 2. 2. 0. 0. 0. 0.],[3. 3. 1. 1. 1. 1. 1. 0. 0.],[3. 3. 2. 1. 1. 1. 0. 0. 0.],[3. 3. 2. 2. 1. 0. 0. 0. 0.],[3. 3. 3. 1. 1. 0. 0. 0. 0.],[3. 3. 3. 2. 0. 0. 0. 0. 0.],[4. 1. 1. 1. 1. 1. 1. 1. 0.],[4. 2. 1. 1. 1. 1. 1. 0. 0.],[4. 2. 2. 1. 1. 1. 0. 0. 0.],[4. 2. 2. 2. 1. 0. 0. 0. 0.],[4. 3. 1. 1. 1. 1. 0. 0. 0.],[4. 3. 2. 1. 1. 0. 0. 0. 0.],[4. 3. 2. 2. 0. 0. 0. 0. 0.],[4. 3. 3. 1. 0. 0. 0. 0. 0.],[4. 4. 1. 1. 1. 0. 0. 0. 0.],[4. 4. 2. 1. 0. 0. 0. 0. 0.],[4. 4. 3. 0. 0. 0. 0. 0. 0.],[5. 1. 1. 1. 1. 1. 1. 0. 0.],[5. 2. 1. 1. 1. 1. 0. 0. 0.],[5. 2. 2. 1. 1. 0. 0. 0. 0.],[5. 2. 2. 2. 0. 0. 0. 0. 0.],[5. 3. 1. 1. 1. 0. 0. 0. 0.],[5. 3. 2. 1. 0. 0. 0. 0. 0.],[5. 3. 3. 0. 0. 0. 0. 0. 0.],[5. 4. 1. 1. 0. 0. 0. 0. 0.],[5. 4. 2. 0. 0. 0. 0. 0. 0.],[5. 5. 1. 0. 0. 0. 0. 0. 0.],[6. 1. 1. 1. 1. 1. 0. 0. 0.],[6. 2. 1. 1. 1. 0. 0. 0. 0.],[6. 2. 2. 1. 0. 0. 0. 0. 0.],[6. 3. 1. 1. 0. 0. 0. 0. 0.],[6. 3. 2. 0. 0. 0. 0. 0. 0.],[6. 4. 1. 0. 0. 0. 0. 0. 0.],[6. 5. 0. 0. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 1. 0. 0. 0. 0.],[7. 2. 1. 1. 0. 0. 0. 0. 0.],[7. 2. 2. 0. 0. 0. 0. 0. 0.],[7. 3. 1. 0. 0. 0. 0. 0. 0.],[7. 4. 0. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 1. 0. 0. 0. 0. 0.],[8. 2. 1. 0. 0. 0. 0. 0. 0.],[8. 3. 0. 0. 0. 0. 0. 0. 0.],[9. 1. 1. 0. 0. 0. 0. 0. 0.],[9. 2. 0. 0. 0. 0. 0. 0. 0.],[10.  1.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.]
[3. 3. 2. 1. 1. 1. 0. 0. 0.],-0.08333333333333333,-0.13690476190476192,-0.11666666666666667,-0.05952380952380952,-0.0,-0.07142857142857142,-0.06825396825396825,-0.02619047619047619,0.044444444444444446,-0.023809523809523808,-0.0,0.05238095238095238,0.05,0.10714285714285714,0.0,-0.01984126984126984,0.021031746031746033,0.09285714285714286,0.04206349206349207,0.09444444444444444,0.17857142857142858,0.13690476190476192,0.14047619047619048,0.22023809523809523,0.2261904761904762,0.047619047619047616,0.09206349206349207,0.16507936507936508,0.2619047619047619,0.14444444444444443,0.22023809523809523,0.2261904761904762,0.2619047619047619,0.34523809523809523,0.40476190476190477,0.13690476190476192,0.21944444444444444,0.3134920634920635,0.2619047619047619,0.34523809523809523,0.40476190476190477,0.5833333333333334,0.2619047619047619,0.36507936507936506,0.46825396825396826,0.40476190476190477,0.5833333333333334,0.4166666666666667,0.5317460317460317,0.5833333333333334,0.5952380952380952,0.7222222222222222,0.7916666666666666,1.0
[3. 3. 2. 2. 1. 0. 0. 0. 0.],-0.2222222222222222,-0.12698412698412698,-0.047619047619047616,-0.003968253968253968,-0.3333333333333333,-0.1865079365079365,-0.08994708994708994,-0.02619047619047619,0.007936507936507936,-0.13095238095238096,-0.05238095238095238,-0.0,-0.015873015873015872,0.023809523809523808,-0.2222222222222222,-0.0873015873015873,-0.011111111111111112,0.031746031746031744,-0.044444444444444446,0.015873015873015872,0.047619047619047616,0.03968253968253968,0.047619047619047616,0.07936507936507936,0.047619047619047616,-0.007936507936507936,0.05396825396825397,0.082010582010582,0.07936507936507936,0.06349206349206349,0.07936507936507936,0.047619047619047616,0.11904761904761904,0.09523809523809523,0.14285714285714285,0.12698412698412698,0.14285714285714285,0.13227513227513227,0.11904761904761904,0.09523809523809523,0.14285714285714285,0.16666666666666666,0.21428571428571427,0.1984126984126984,0.15873015873015872,0.14285714285714285,0.16666666666666666,0.2777777777777778,0.23809523809523808,0.16666666666666666,0.3333333333333333,0.2777777777777778,0.3888888888888889,0.4444444444444444
[3. 3. 3. 1. 1. 0. 0. 0. 0.],-0.4166666666666667,-0.34523809523809523,-0.23412698412698413,-0.08333333333333333,-0.2222222222222222,-0.2261904761904762,-0.1626984126984127,-0.06825396825396825,0.047619047619047616,-0.0992063492063492,-0.05,0.015873015873015872,-0.0,0.031746031746031744,-0.2777777777777778,-0.1984126984126984,-0.10476190476190476,0.015873015873015872,-0.06666666666666667,0.0,0.07936507936507936,0.031746031746031744,0.0,0.07936507936507936,0.047619047619047616,-0.10317460317460317,-0.04285714285714286,0.047619047619047616,0.15873015873015872,0.023809523809523808,0.07936507936507936,0.047619047619047616,0.07936507936507936,0.11904761904761904,0.11904761904761904,0.007936507936507936,0.07142857142857142,0.15873015873015872,0.07936507936507936,0.11904761904761904,0.11904761904761904,0.16666666666666666,0.0873015873015873,0.15873015873015872,0.23809523809523808,0.11904761904761904,0.16666666666666666,0.15873015873015872,0.23809523809523808,0.16666666666666666,0.23809523809523808,0.3333333333333333,0.3333333333333333,0.4444444444444444
[3. 3. 3. 2. 0. 0. 0. 0. 0.],-1.0,-0.4444444444444444,-0.16666666666666666,-0.047619047619047616,-1.0,-0.5138888888888888,-0.2261904761904762,-0.07738095238095238,-0.015873015873015872,-0.2857142857142857,-0.10714285714285714,-0.023809523809523808,-0.031746031746031744,-0.0,-0.7222222222222222,-0.40476190476190477,-0.16666666666666666,-0.03968253968253968,-0.21428571428571427,-0.05952380952380952,0.0,0.0,-0.11904761904761904,0.0,0.0,-0.40476190476190477,-0.16666666666666666,-0.03968253968253968,0.0,-0.05952380952380952,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,-0.03968253968253968,0.0,0.0,0.0,0.0,0.0,-0.03968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[4. 1. 1. 1. 1. 1. 1. 1. 0.],-0.0,-0.0,-0.16666666666666666,-0.5138888888888888,-0.0,-0.0,-0.0,-0.1111111111111111,-0.16666666666666666,-0.0,-0.0,0.2222222222222222,0.2777777777777778,0.7222222222222222,-0.0,0.0,0.0,0.16666666666666666,0.0,0.2222222222222222,0.6527777777777778,0.6527777777777778,0.16666666666666666,0.5833333333333334,1.0,0.0,0.0,0.2222222222222222,0.6527777777777778,0.2222222222222222,0.6527777777777778,1.0,0.5833333333333334,1.0,1.0,0.0,0.2222222222222222,0.6527777777777778,0.6527777777777778,1.0,1.0,1.0,0.2222222222222222,0.6527777777777778,1.0,1.0,1.0,0.6527777777777778,1.0,1.0,1.0,1.0,1.0,1.0
[4. 2. 1. 1. 1. 1. 1. 0. 0.],-0.0,-0.07936507936507936,-0.17857142857142858,-0.26587301587301587,-0.0,-0.0,-0.06349206349206349,-0.09722222222222222,-0.10317460317460317,-0.0,0.01984126984126984,0.0873015873015873,0.1984126984126984,0.40476190476190477,-0.0,-0.0,0.015873015873015872,0.07341269841269842,0.06349206349206349,0.16534391534391535,0.34523809523809523,0.40476190476190477,0.17857142857142858,0.34523809523809523,0.6428571428571429,0.0,0.06349206349206349,0.16534391534391535,0.34523809523809523,0.22023809523809523,0.40476190476190477,0.7023809523809523,0.40476190476190477,0.6428571428571429,0.7023809523809523,0.07936507936507936,0.22023809523809523,0.40476190476190477,0.4642857142857143,0.7023809523809523,0.7023809523809523,1.0,0.2619047619047619,0.4642857142857143,0.7023809523809523,0.751984126984127,1.0,0.5238095238095238,0.751984126984127,1.0,0.8015873015873016,1.0,1.0,1.0
[4. 2. 2. 1. 1. 1. 0. 0. 0.],-0.08333333333333333,-0.13690476190476192,-0.14047619047619048,-0.12103174603174603,-0.0,-0.09523809523809523,-0.10238095238095238,-0.08571428571428572,-0.05555555555555555,-0.03968253968253968,-0.021031746031746033,0.011111111111111112,0.10476190476190476,0.16666666666666666,-0.0,-0.015873015873015872,-0.0,0.02619047619047619,0.0630952380952381,0.09444444444444444,0.13690476190476192,0.22023809523809523,0.14444444444444443,0.17857142857142858,0.2857142857142857,0.047619047619047616,0.07103174603174603,0.10238095238095238,0.13690476190476192,0.17896825396825397,0.22023809523809523,0.34523809523809523,0.2619047619047619,0.2857142857142857,0.40476190476190477,0.13690476190476192,0.18293650793650792,0.22023809523809523,0.3134920634920635,0.34523809523809523,0.40476190476190477,0.5833333333333334,0.2619047619047619,0.3134920634920635,0.34523809523809523,0.46825396825396826,0.5833333333333334,0.4166666666666667,0.46825396825396826,0.6527777777777778,0.5952380952380952,0.6527777777777778,0.7916666666666666,1.0
[4. 2. 2. 2. 1. 0. 0. 0. 0.],-0.2222222222222222,-0.14682539682539683,-0.07936507936507936,-0.03373015873015873,-0.4444444444444444,-0.24404761904761904,-0.1388888888888889,-0.07103174603174603,-0.023809523809523808,-0.18253968253968253,-0.09285714285714286,-0.031746031746031744,-0.015873015873015872,0.03968253968253968,-0.16666666666666666,-0.07341269841269842,-0.02619047619047619,-0.0,-0.020634920634920634,0.015873015873015872,0.031746031746031744,0.07936507936507936,0.06349206349206349,0.05952380952380952,0.07142857142857142,-0.007936507936507936,0.03015873015873016,0.03968253968253968,0.031746031746031744,0.0873015873015873,0.07936507936507936,0.09523809523809523,0.11904761904761904,0.07142857142857142,0.14285714285714285,0.12698412698412698,0.1111111111111111,0.07936507936507936,0.15873015873015872,0.09523809523809523,0.14285714285714285,0.16666666666666666,0.21428571428571427,0.15873015873015872,0.09523809523809523,0.19047619047619047,0.16666666666666666,0.2777777777777778,0.19047619047619047,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3888888888888889,0.4444444444444444
[4. 3. 1. 1. 1. 1. 0. 0. 0.],-0.16666666666666666,-0.2619047619047619,-0.3142857142857143,-0.2976190476190476,-0.0,-0.09523809523809523,-0.1523809523809524,-0.1388888888888889,-0.025396825396825397,-0.047619047619047616,-0.04206349206349207,0.044444444444444446,0.06666666666666667,0.21428571428571427,-0.0,-0.06349206349206349,-0.0630952380952381,0.020634920634920634,-0.0,0.0630952380952381,0.22023809523809523,0.17857142857142858,0.06587301587301587,0.17857142857142858,0.2857142857142857,0.0,0.0,0.0761904761904762,0.2619047619047619,0.0869047619047619,0.22023809523809523,0.34523809523809523,0.17857142857142858,0.34523809523809523,0.34523809523809523,0.031746031746031744,0.10793650793650794,0.2619047619047619,0.22023809523809523,0.40674603174603174,0.34523809523809523,0.5833333333333334,0.11587301587301588,0.2619047619047619,0.46825396825396826,0.40674603174603174,0.5833333333333334,0.2619047619047619,0.46825396825396826,0.6527777777777778,0.46825396825396826,0.7222222222222222,0.7222222222222222,1.0
[4. 3. 2. 1. 1. 0. 0. 0. 0.],-0.4166666666666667,-0.34523809523809523,-0.25,-0.14285714285714285,-0.3333333333333333,-0.2857142857142857,-0.2105820105820106,-0.12261904761904761,-0.031746031746031744,-0.16534391534391535,-0.09444444444444444,-0.015873015873015872,-0.0,0.05952380952380952,-0.2222222222222222,-0.16534391534391535,-0.09444444444444444,-0.015873015873015872,-0.0630952380952381,-0.0,0.06349206349206349,0.06349206349206349,0.015873015873015872,0.06349206349206349,0.07142857142857142,-0.10317460317460317,-0.050793650793650794,0.015873015873015872,0.07936507936507936,0.031746031746031744,0.08465608465608465,0.09523809523809523,0.07936507936507936,0.09523809523809523,0.11904761904761904,0.007936507936507936,0.05555555555555555,0.10582010582010581,0.10582010582010581,0.12698412698412698,0.11904761904761904,0.16666666666666666,0.0873015873015873,0.13227513227513227,0.15873015873015872,0.15873015873015872,0.16666666666666666,0.15873015873015872,0.1984126984126984,0.2222222222222222,0.23809523809523808,0.2777777777777778,0.3333333333333333,0.4444444444444444
[4. 3. 2. 2. 0. 0. 0. 0. 0.],-1.0,-0.4444444444444444,-0.16666666666666666,-0.047619047619047616,-1.0,-0.5833333333333334,-0.2857142857142857,-0.10714285714285714,-0.023809523809523808,-0.40476190476190477,-0.17857142857142858,-0.047619047619047616,-0.07936507936507936,-0.0,-0.6527777777777778,-0.34523809523809523,-0.13690476190476192,-0.031746031746031744,-0.22023809523809523,-0.06349206349206349,-0.0,0.0,-0.07936507936507936,0.0,0.0,-0.40476190476190477,-0.16666666666666666,-0.03968253968253968,0.0,-0.07936507936507936,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,-0.03968253968253968,0.0,0.0,0.0,0.0,0.0,-0.03968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[4. 3. 3. 1. 0. 0. 0. 0. 0.],-1.0,-0.6527777777777778,-0.40476190476190477,-0.19642857142857142,-1.0,-0.5833333333333334,-0.34523809523809523,-0.16666666666666666,-0.047619047619047616,-0.2857142857142857,-0.13690476190476192,-0.03968253968253968,-0.031746031746031744,-0.0,-0.6527777777777778,-0.40476190476190477,-0.22023809523809523,-0.07936507936507936,-0.17857142857142858,-0.06349206349206349,-0.0,-0.0,-0.07936507936507936,0.0,0.0,-0.40476190476190477,-0.21428571428571427,-0.07936507936507936,0.0,-0.05952380952380952,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,-0.05952380952380952,0.0,0.0,0.0,0.0,0.0,-0.03968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[4. 4. 1. 1. 1. 0. 0. 0. 0.],-0.5833333333333334,-0.5238095238095238,-0.4714285714285714,-0.39285714285714285,-0.3333333333333333,-0.34523809523809523,-0.3142857142857143,-0.25,-0.11904761904761904,-0.17857142857142858,-0.14047619047619048,-0.047619047619047616,-0.0,0.11904761904761904,-0.16666666666666666,-0.17857142857142858,-0.14444444444444443,-0.06349206349206349,-0.06587301587301587,-0.015873015873015872,0.07936507936507936,0.07936507936507936,-0.0,0.047619047619047616,0.09523809523809523,-0.11904761904761904,-0.10793650793650794,-0.047619047619047616,0.07936507936507936,0.0,0.07936507936507936,0.15873015873015872,0.047619047619047616,0.09523809523809523,0.09523809523809523,-0.031746031746031744,0.0,0.07936507936507936,0.07936507936507936,0.15873015873015872,0.09523809523809523,0.16666666666666666,0.023809523809523808,0.07936507936507936,0.15873015873015872,0.15873015873015872,0.16666666666666666,0.07936507936507936,0.15873015873015872,0.2777777777777778,0.15873015873015872,0.2777777777777778,0.2777777777777778,0.4444444444444444
[4. 4. 2. 1. 0. 0. 0. 0. 0.],-1.0,-0.6527777777777778,-0.40476190476190477,-0.19642857142857142,-1.0,-0.6428571428571429,-0.40476190476190477,-0.21428571428571427,-0.07142857142857142,-0.40476190476190477,-0.22023809523809523,-0.07936507936507936,-0.07936507936507936,-0.0,-0.5833333333333334,-0.34523809523809523,-0.17857142857142858,-0.05952380952380952,-0.17857142857142858,-0.06349206349206349,-0.0,-0.0,-0.047619047619047616,-0.0,0.0,-0.40476190476190477,-0.21428571428571427,-0.07936507936507936,0.0,-0.07936507936507936,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,-0.05952380952380952,0.0,0.0,0.0,0.0,0.0,-0.03968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
