,[2. 2. 2. 2. 1. 1. 1. 1. 1.],[2. 2. 2. 2. 2. 1. 1. 1. 0.],[2. 2. 2. 2. 2. 2. 1. 0. 0.],[3. 2. 2. 1. 1. 1. 1. 1. 1.],[3. 2. 2. 2. 1. 1. 1. 1. 0.],[3. 2. 2. 2. 2. 1. 1. 0. 0.],[3. 2. 2. 2. 2. 2. 0. 0. 0.],[3. 3. 1. 1. 1. 1. 1. 1. 1.],[3. 3. 2. 1. 1. 1. 1. 1. 0.],[3. 3. 2. 2. 1. 1. 1. 0. 0.],[3. 3. 2. 2. 2. 1. 0. 0. 0.],[3. 3. 3. 1. 1. 1. 1. 0. 0.],[3. 3. 3. 2. 1. 1. 0. 0. 0.],[3. 3. 3. 2. 2. 0. 0. 0. 0.],[3. 3. 3. 3. 1. 0. 0. 0. 0.],[4. 2. 1. 1. 1. 1. 1. 1. 1.],[4. 2. 2. 1. 1. 1. 1. 1. 0.],[4. 2. 2. 2. 1. 1. 1. 0. 0.],[4. 2. 2. 2. 2. 1. 0. 0. 0.],[4. 3. 1. 1. 1. 1. 1. 1. 0.],[4. 3. 2. 1. 1. 1. 1. 0. 0.],[4. 3. 2. 2. 1. 1. 0. 0. 0.],[4. 3. 2. 2. 2. 0. 0. 0. 0.],[4. 3. 3. 1. 1. 1. 0. 0. 0.],[4. 3. 3. 2. 1. 0. 0. 0. 0.],[4. 3. 3. 3. 0. 0. 0. 0. 0.],[4. 4. 1. 1. 1. 1. 1. 0. 0.],[4. 4. 2. 1. 1. 1. 0. 0. 0.],[4. 4. 2. 2. 1. 0. 0. 0. 0.],[4. 4. 3. 1. 1. 0. 0. 0. 0.],[4. 4. 3. 2. 0. 0. 0. 0. 0.],[4. 4. 4. 1. 0. 0. 0. 0. 0.],[5. 1. 1. 1. 1. 1. 1. 1. 1.],[5. 2. 1. 1. 1. 1. 1. 1. 0.],[5. 2. 2. 1. 1. 1. 1. 0. 0.],[5. 2. 2. 2. 1. 1. 0. 0. 0.],[5. 2. 2. 2. 2. 0. 0. 0. 0.],[5. 3. 1. 1. 1. 1. 1. 0. 0.],[5. 3. 2. 1. 1. 1. 0. 0. 0.],[5. 3. 2. 2. 1. 0. 0. 0. 0.],[5. 3. 3. 1. 1. 0. 0. 0. 0.],[5. 3. 3. 2. 0. 0. 0. 0. 0.],[5. 4. 1. 1. 1. 1. 0. 0. 0.],[5. 4. 2. 1. 1. 0. 0. 0. 0.],[5. 4. 2. 2. 0. 0. 0. 0. 0.],[5. 4. 3. 1. 0. 0. 0. 0. 0.],[5. 4. 4. 0. 0. 0. 0. 0. 0.],[5. 5. 1. 1. 1. 0. 0. 0. 0.],[5. 5. 2. 1. 0. 0. 0. 0. 0.],[5. 5. 3. 0. 0. 0. 0. 0. 0.],[6. 1. 1. 1. 1. 1. 1. 1. 0.],[6. 2. 1. 1. 1. 1. 1. 0. 0.],[6. 2. 2. 1. 1. 1. 0. 0. 0.],[6. 2. 2. 2. 1. 0. 0. 0. 0.],[6. 3. 1. 1. 1. 1. 0. 0. 0.],[6. 3. 2. 1. 1. 0. 0. 0. 0.],[6. 3. 2. 2. 0. 0. 0. 0. 0.],[6. 3. 3. 1. 0. 0. 0. 0. 0.],[6. 4. 1. 1. 1. 0. 0. 0. 0.],[6. 4. 2. 1. 0. 0. 0. 0. 0.],[6. 4. 3. 0. 0. 0. 0. 0. 0.],[6. 5. 1. 1. 0. 0. 0. 0. 0.],[6. 5. 2. 0. 0. 0. 0. 0. 0.],[6. 6. 1. 0. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 1. 1. 1. 0. 0.],[7. 2. 1. 1. 1. 1. 0. 0. 0.],[7. 2. 2. 1. 1. 0. 0. 0. 0.],[7. 2. 2. 2. 0. 0. 0. 0. 0.],[7. 3. 1. 1. 1. 0. 0. 0. 0.],[7. 3. 2. 1. 0. 0. 0. 0. 0.],[7. 3. 3. 0. 0. 0. 0. 0. 0.],[7. 4. 1. 1. 0. 0. 0. 0. 0.],[7. 4. 2. 0. 0. 0. 0. 0. 0.],[7. 5. 1. 0. 0. 0. 0. 0. 0.],[7. 6. 0. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 1. 1. 1. 0. 0. 0.],[8. 2. 1. 1. 1. 0. 0. 0. 0.],[8. 2. 2. 1. 0. 0. 0. 0. 0.],[8. 3. 1. 1. 0. 0. 0. 0. 0.],[8. 3. 2. 0. 0. 0. 0. 0. 0.],[8. 4. 1. 0. 0. 0. 0. 0. 0.],[8. 5. 0. 0. 0. 0. 0. 0. 0.],[9. 1. 1. 1. 1. 0. 0. 0. 0.],[9. 2. 1. 1. 0. 0. 0. 0. 0.],[9. 2. 2. 0. 0. 0. 0. 0. 0.],[9. 3. 1. 0. 0. 0. 0. 0. 0.],[9. 4. 0. 0. 0. 0. 0. 0. 0.],[10.  1.  1.  1.  0.  0.  0.  0.  0.],[10.  2.  1.  0.  0.  0.  0.  0.  0.],[10.  3.  0.  0.  0.  0.  0.  0.  0.],[11.  1.  1.  0.  0.  0.  0.  0.  0.],[11.  2.  0.  0.  0.  0.  0.  0.  0.],[12.  1.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.]
[3. 3. 2. 2. 2. 1. 0. 0. 0.],0.11904761904761904,0.07738095238095238,0.03571428571428571,0.07539682539682539,0.044444444444444446,0.02619047619047619,0.007936507936507936,-0.0,-0.0,-0.0,-0.0,-0.04523809523809524,-0.02619047619047619,-0.007142857142857143,-0.031746031746031744,-0.06944444444444445,0.13095238095238096,0.09285714285714286,0.0630952380952381,0.06746031746031746,0.0626984126984127,0.05238095238095238,0.04206349206349207,0.021031746031746033,0.030952380952380953,0.047619047619047616,0.16666666666666666,0.14285714285714285,0.11666666666666667,0.10714285714285714,0.10714285714285714,0.19642857142857142,0.0,0.30158730158730157,0.2222222222222222,0.16507936507936508,0.10793650793650794,0.20634920634920634,0.16746031746031745,0.12857142857142856,0.12698412698412698,0.10714285714285714,0.2976190476190476,0.23809523809523808,0.17857142857142858,0.19642857142857142,0.2261904761904762,0.39285714285714285,0.30357142857142855,0.2261904761904762,0.5138888888888888,0.38492063492063494,0.2976190476190476,0.21944444444444444,0.3134920634920635,0.24603174603174602,0.17857142857142858,0.19642857142857142,0.39285714285714285,0.30357142857142855,0.2261904761904762,0.4642857142857143,0.34523809523809523,0.5238095238095238,0.5833333333333334,0.4603174603174603,0.3611111111111111,0.2619047619047619,0.3968253968253968,0.30357142857142855,0.2261904761904762,0.4642857142857143,0.34523809523809523,0.5238095238095238,0.5833333333333334,0.6527777777777778,0.5297619047619048,0.4166666666666667,0.4642857142857143,0.34523809523809523,0.5238095238095238,0.5833333333333334,0.7222222222222222,0.5952380952380952,0.46825396825396826,0.5238095238095238,0.5833333333333334,0.7916666666666666,0.6587301587301587,0.5833333333333334,0.8611111111111112,0.7222222222222222,0.9305555555555556,1.0
[3. 3. 3. 1. 1. 1. 1. 0. 0.],-0.16666666666666666,-0.2619047619047619,-0.17857142857142858,-0.047619047619047616,-0.11587301587301588,-0.08333333333333333,0.03571428571428571,-0.0,-0.031746031746031744,-0.02619047619047619,0.04523809523809524,-0.0,0.03333333333333333,0.13095238095238096,0.05555555555555555,0.0,-0.07936507936507936,-0.05714285714285714,0.047619047619047616,0.0,0.0,0.06190476190476191,0.19523809523809524,0.05,0.1388888888888889,0.16666666666666666,0.047619047619047616,0.10476190476190476,0.23492063492063492,0.1626984126984127,0.34523809523809523,0.34523809523809523,0.0,0.0,0.047619047619047616,0.17142857142857143,0.3523809523809524,0.047619047619047616,0.12857142857142856,0.2746031746031746,0.17063492063492064,0.34523809523809523,0.1523809523809524,0.2984126984126984,0.5238095238095238,0.34523809523809523,0.5833333333333334,0.3142857142857143,0.5238095238095238,0.5833333333333334,0.0,0.09523809523809523,0.23809523809523808,0.43174603174603177,0.1523809523809524,0.30634920634920637,0.5238095238095238,0.34523809523809523,0.3142857142857143,0.5238095238095238,0.5833333333333334,0.5238095238095238,0.7619047619047619,0.7619047619047619,0.09523809523809523,0.2619047619047619,0.4634920634920635,0.6904761904761905,0.3142857142857143,0.5238095238095238,0.5833333333333334,0.5238095238095238,0.7619047619047619,0.7619047619047619,1.0,0.2619047619047619,0.4714285714285714,0.6904761904761905,0.5238095238095238,0.7619047619047619,0.7619047619047619,1.0,0.4714285714285714,0.6904761904761905,0.8809523809523809,0.7619047619047619,1.0,0.6904761904761905,0.8809523809523809,1.0,0.8809523809523809,1.0,1.0,1.0
[3. 3. 3. 2. 1. 1. 0. 0. 0.],-0.16666666666666666,-0.07539682539682539,0.011904761904761904,-0.13095238095238096,-0.07341269841269842,-0.00873015873015873,0.05952380952380952,-0.08333333333333333,-0.06746031746031746,-0.02619047619047619,0.02619047619047619,-0.03333333333333333,-0.0,0.04206349206349207,0.007936507936507936,-0.1388888888888889,-0.0873015873015873,-0.015476190476190477,0.0626984126984127,-0.07142857142857142,-0.030952380952380953,0.02619047619047619,0.09285714285714286,0.0,0.04722222222222222,0.047619047619047616,-0.011904761904761904,0.04523809523809524,0.11746031746031746,0.06825396825396825,0.13690476190476192,0.16666666666666666,0.0,0.015873015873015872,0.0761904761904762,0.14642857142857144,0.2222222222222222,0.047619047619047616,0.09523809523809523,0.15317460317460319,0.09206349206349207,0.13690476190476192,0.13095238095238096,0.18968253968253967,0.2619047619047619,0.16666666666666666,0.2261904761904762,0.25,0.30952380952380953,0.2261904761904762,0.1111111111111111,0.15674603174603174,0.22142857142857142,0.2896825396825397,0.15476190476190477,0.20753968253968255,0.2619047619047619,0.16666666666666666,0.25,0.30952380952380953,0.2261904761904762,0.35714285714285715,0.40476190476190477,0.4642857142857143,0.2261904761904762,0.2876984126984127,0.3531746031746032,0.4166666666666667,0.25595238095238093,0.30952380952380953,0.2261904761904762,0.35714285714285715,0.40476190476190477,0.4642857142857143,0.5833333333333334,0.34523809523809523,0.4126984126984127,0.47619047619047616,0.35714285714285715,0.40476190476190477,0.4642857142857143,0.5833333333333334,0.46825396825396826,0.5357142857142857,0.5952380952380952,0.4642857142857143,0.5833333333333334,0.5952380952380952,0.6607142857142857,0.5833333333333334,0.7261904761904762,0.7916666666666666,0.8611111111111112,1.0
[3. 3. 3. 2. 2. 0. 0. 0. 0.],0.2777777777777778,0.16666666666666666,0.08333333333333333,0.015873015873015872,0.047619047619047616,0.047619047619047616,0.031746031746031744,-0.25,-0.10714285714285714,-0.027777777777777776,0.007142857142857143,-0.13095238095238096,-0.04206349206349207,-0.0,-0.023809523809523808,-0.2222222222222222,-0.03968253968253968,0.03968253968253968,0.05555555555555555,-0.23809523809523808,-0.09523809523809523,-0.011111111111111112,0.023809523809523808,-0.10476190476190476,-0.015873015873015872,0.007936507936507936,-0.19047619047619047,-0.047619047619047616,0.031746031746031744,-0.047619047619047616,0.031746031746031744,0.047619047619047616,-0.1111111111111111,0.05555555555555555,0.11904761904761904,0.11904761904761904,0.0873015873015873,-0.047619047619047616,0.02857142857142857,0.05555555555555555,0.0,0.031746031746031744,0.0,0.07142857142857142,0.07936507936507936,0.047619047619047616,0.047619047619047616,0.11904761904761904,0.11904761904761904,0.047619047619047616,0.16666666666666666,0.21428571428571427,0.1984126984126984,0.15079365079365079,0.0761904761904762,0.09523809523809523,0.07936507936507936,0.047619047619047616,0.11904761904761904,0.11904761904761904,0.047619047619047616,0.16666666666666666,0.11904761904761904,0.16666666666666666,0.3253968253968254,0.29365079365079366,0.23015873015873015,0.15873015873015872,0.14285714285714285,0.11904761904761904,0.047619047619047616,0.16666666666666666,0.11904761904761904,0.16666666666666666,0.16666666666666666,0.40476190476190477,0.3253968253968254,0.23809523809523808,0.16666666666666666,0.11904761904761904,0.16666666666666666,0.16666666666666666,0.4365079365079365,0.3333333333333333,0.23809523809523808,0.16666666666666666,0.16666666666666666,0.4444444444444444,0.3333333333333333,0.16666666666666666,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.4444444444444444
[3. 3. 3. 3. 1. 0. 0. 0. 0.],-0.4444444444444444,-0.16666666666666666,0.07936507936507936,-0.3333333333333333,-0.16666666666666666,-0.007936507936507936,0.11904761904761904,-0.2222222222222222,-0.14285714285714285,-0.047619047619047616,0.031746031746031744,-0.05555555555555555,-0.007936507936507936,0.023809523809523808,-0.0,-0.6111111111111112,-0.3492063492063492,-0.15079365079365079,0.025396825396825397,-0.31746031746031744,-0.16666666666666666,-0.044444444444444446,0.05555555555555555,-0.06666666666666667,0.0,0.007936507936507936,-0.30952380952380953,-0.14285714285714285,0.0,-0.03968253968253968,0.03968253968253968,0.03968253968253968,-0.5555555555555556,-0.2857142857142857,-0.10317460317460317,0.050793650793650794,0.18253968253968253,-0.11904761904761904,-0.01904761904761905,0.06349206349206349,0.007936507936507936,0.03968253968253968,-0.09523809523809523,0.023809523809523808,0.11904761904761904,0.03968253968253968,0.047619047619047616,0.047619047619047616,0.11904761904761904,0.047619047619047616,-0.2222222222222222,-0.05555555555555555,0.0761904761904762,0.19047619047619047,0.006349206349206349,0.07142857142857142,0.11904761904761904,0.03968253968253968,0.047619047619047616,0.11904761904761904,0.047619047619047616,0.11904761904761904,0.14285714285714285,0.14285714285714285,-0.007936507936507936,0.10158730158730159,0.1984126984126984,0.2777777777777778,0.07936507936507936,0.11904761904761904,0.047619047619047616,0.11904761904761904,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.12698412698412698,0.20634920634920634,0.2777777777777778,0.11904761904761904,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.21428571428571427,0.2777777777777778,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.2777777777777778,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.4444444444444444
[4. 2. 1. 1. 1. 1. 1. 1. 1.],-0.0,-0.08333333333333333,-0.027777777777777776,-0.0,-0.0,-0.027777777777777776,-0.6527777777777778,-0.0,-0.0,-0.0,0.06944444444444445,-0.0,0.1388888888888889,0.2222222222222222,0.6111111111111112,-0.0,0.0,0.0,-0.16666666666666666,0.0,0.0,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.5138888888888888,1.0,0.0,0.125,0.4166666666666667,0.5,1.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.16666666666666666,0.0,0.16666666666666666,0.5138888888888888,0.5833333333333334,1.0,0.16666666666666666,0.5,1.0,1.0,1.0,0.5833333333333334,1.0,1.0,0.0,0.0,0.16666666666666666,0.5138888888888888,0.2222222222222222,0.5833333333333334,1.0,1.0,0.5833333333333334,1.0,1.0,1.0,1.0,1.0,0.0,0.2222222222222222,0.5833333333333334,1.0,0.6527777777777778,1.0,1.0,1.0,1.0,1.0,1.0,0.2777777777777778,0.6527777777777778,1.0,1.0,1.0,1.0,1.0,0.7222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[4. 2. 2. 1. 1. 1. 1. 1. 0.],-0.03968253968253968,-0.13690476190476192,-0.2857142857142857,-0.0,-0.06349206349206349,-0.16534391534391535,-0.34523809523809523,-0.0,-0.0,-0.03968253968253968,-0.13095238095238096,0.07936507936507936,0.0873015873015873,0.03968253968253968,0.3492063492063492,-0.0,-0.0,-0.015873015873015872,-0.07341269841269842,0.0,0.06349206349206349,0.083994708994709,0.06349206349206349,0.22023809523809523,0.3055555555555556,0.6527777777777778,0.07936507936507936,0.17857142857142858,0.25925925925925924,0.40476190476190477,0.5833333333333334,0.6527777777777778,0.0,0.0,0.06349206349206349,0.09722222222222222,0.10317460317460317,0.10582010582010581,0.22023809523809523,0.31216931216931215,0.4642857142857143,0.6527777777777778,0.2619047619047619,0.40476190476190477,0.5833333333333334,0.7023809523809523,1.0,0.5238095238095238,0.7023809523809523,1.0,0.0,0.10582010582010581,0.22023809523809523,0.3253968253968254,0.3134920634920635,0.4642857142857143,0.6527777777777778,0.751984126984127,0.5238095238095238,0.7023809523809523,1.0,0.8015873015873016,1.0,1.0,0.15873015873015872,0.3134920634920635,0.4642857142857143,0.6527777777777778,0.5793650793650794,0.751984126984127,1.0,0.8015873015873016,1.0,1.0,1.0,0.4166666666666667,0.5793650793650794,0.751984126984127,0.8346560846560847,1.0,1.0,1.0,0.6904761904761905,0.8346560846560847,1.0,1.0,1.0,0.9007936507936508,1.0,1.0,1.0,1.0,1.0,1.0
[4. 2. 2. 2. 1. 1. 1. 0. 0.],-0.047619047619047616,-0.07341269841269842,-0.09523809523809523,-0.047619047619047616,-0.07103174603174603,-0.10238095238095238,-0.13690476190476192,-0.0,-0.01984126984126984,-0.05238095238095238,-0.09285714285714286,0.05714285714285714,0.015476190476190477,-0.03968253968253968,0.15079365079365079,-0.0,0.015873015873015872,-0.0,-0.02619047619047619,0.09523809523809523,0.07857142857142857,0.05238095238095238,0.015873015873015872,0.18571428571428572,0.15674603174603174,0.34523809523809523,0.17857142857142858,0.16904761904761906,0.14682539682539683,0.2984126984126984,0.2857142857142857,0.40476190476190477,0.0,0.09523809523809523,0.10238095238095238,0.08571428571428572,0.05555555555555555,0.22023809523809523,0.20357142857142857,0.18055555555555555,0.3468253968253968,0.34523809523809523,0.3142857142857143,0.30436507936507934,0.2857142857142857,0.4642857142857143,0.5833333333333334,0.4714285714285714,0.4642857142857143,0.6428571428571429,0.16666666666666666,0.22023809523809523,0.22142857142857142,0.20436507936507936,0.36666666666666664,0.35674603174603176,0.34523809523809523,0.5238095238095238,0.4714285714285714,0.4642857142857143,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.8214285714285714,0.34523809523809523,0.36666666666666664,0.3626984126984127,0.34523809523809523,0.5261904761904762,0.5238095238095238,0.7023809523809523,0.6428571428571429,0.6428571428571429,0.8214285714285714,1.0,0.5238095238095238,0.5261904761904762,0.5238095238095238,0.6904761904761905,0.7023809523809523,0.8214285714285714,1.0,0.6904761904761905,0.6904761904761905,0.7023809523809523,0.8511904761904762,1.0,0.8333333333333334,0.8511904761904762,1.0,0.9404761904761905,1.0,1.0,1.0
[4. 2. 2. 2. 2. 1. 0. 0. 0.],0.03968253968253968,0.015873015873015872,-0.0,0.007936507936507936,-0.03015873015873016,-0.03968253968253968,-0.031746031746031744,-0.0,-0.04365079365079365,-0.06190476190476191,-0.0630952380952381,-0.047619047619047616,-0.0626984126984127,-0.05555555555555555,-0.025396825396825397,0.16666666666666666,0.07341269841269842,0.02619047619047619,-0.0,0.125,0.0626984126984127,0.021031746031746033,0.0,0.08333333333333333,0.044444444444444446,0.13690476190476192,0.20634920634920634,0.1257936507936508,0.06666666666666667,0.16666666666666666,0.10714285714285714,0.19642857142857142,0.0,0.24404761904761904,0.1388888888888889,0.07103174603174603,0.023809523809523808,0.24603174603174602,0.15515873015873016,0.08611111111111111,0.20238095238095238,0.13690476190476192,0.3055555555555556,0.19444444444444445,0.10714285714285714,0.25,0.2261904761904762,0.39285714285714285,0.25,0.2857142857142857,0.5138888888888888,0.3253968253968254,0.20436507936507936,0.10992063492063492,0.36706349206349204,0.24206349206349206,0.13690476190476192,0.30357142857142855,0.3948412698412698,0.25,0.2857142857142857,0.4642857142857143,0.2857142857142857,0.5238095238095238,0.5833333333333334,0.39880952380952384,0.25793650793650796,0.13690476190476192,0.4583333333333333,0.30357142857142855,0.34523809523809523,0.4642857142857143,0.2857142857142857,0.5238095238095238,0.5833333333333334,0.6527777777777778,0.4662698412698413,0.30357142857142855,0.5297619047619048,0.34523809523809523,0.5238095238095238,0.5833333333333334,0.7222222222222222,0.5297619047619048,0.34523809523809523,0.5912698412698413,0.5833333333333334,0.7916666666666666,0.5912698412698413,0.6527777777777778,0.8611111111111112,0.6527777777777778,0.9305555555555556,1.0
[4. 3. 1. 1. 1. 1. 1. 1. 0.],-0.11904761904761904,-0.34523809523809523,-0.6428571428571429,-0.0,-0.09523809523809523,-0.2857142857142857,-0.38492063492063494,-0.0,-0.0,-0.07142857142857142,-0.06746031746031746,-0.0,0.07142857142857142,0.23809523809523808,0.31746031746031744,-0.0,-0.0,-0.09523809523809523,-0.125,-0.0,0.0,0.06349206349206349,0.18452380952380953,0.09523809523809523,0.3134920634920635,0.6527777777777778,0.0,0.09523809523809523,0.3055555555555556,0.2857142857142857,0.6428571428571429,0.5833333333333334,0.0,0.0,0.0,0.07936507936507936,0.19047619047619047,0.0,0.12698412698412698,0.36706349206349204,0.34523809523809523,0.7023809523809523,0.09523809523809523,0.34523809523809523,0.7023809523809523,0.6428571428571429,1.0,0.34523809523809523,0.7023809523809523,1.0,0.0,0.0,0.15873015873015872,0.42857142857142855,0.12698412698412698,0.40674603174603174,0.751984126984127,0.7023809523809523,0.34523809523809523,0.7023809523809523,1.0,0.7023809523809523,1.0,1.0,0.0,0.15873015873015872,0.46825396825396826,0.8015873015873016,0.40674603174603174,0.751984126984127,1.0,0.7023809523809523,1.0,1.0,1.0,0.15873015873015872,0.46825396825396826,0.8015873015873016,0.751984126984127,1.0,1.0,1.0,0.46825396825396826,0.8015873015873016,1.0,1.0,1.0,0.8015873015873016,1.0,1.0,1.0,1.0,1.0,1.0
[4. 3. 2. 1. 1. 1. 1. 0. 0.],-0.16666666666666666,-0.2619047619047619,-0.32142857142857145,-0.07142857142857142,-0.1523809523809524,-0.18412698412698414,-0.1865079365079365,-0.0,-0.06349206349206349,-0.07857142857142857,-0.0626984126984127,-0.0,0.030952380952380953,0.09523809523809523,0.16666666666666666,-0.0,-0.06349206349206349,-0.07857142857142857,-0.0626984126984127,-0.0,-0.0,0.03134920634920635,0.09325396825396826,0.09444444444444444,0.1708994708994709,0.34523809523809523,0.047619047619047616,0.09444444444444444,0.1708994708994709,0.2105820105820106,0.34523809523809523,0.34523809523809523,0.0,0.0,0.015873015873015872,0.06190476190476191,0.14285714285714285,0.06349206349206349,0.1257936507936508,0.21613756613756613,0.25582010582010584,0.40476190476190477,0.1523809523809524,0.25582010582010584,0.40476190476190477,0.40476190476190477,0.5833333333333334,0.3142857142857143,0.4642857142857143,0.6428571428571429,0.0,0.07936507936507936,0.16507936507936508,0.2746031746031746,0.18888888888888888,0.30727513227513226,0.4642857142857143,0.4642857142857143,0.3142857142857143,0.4642857142857143,0.6428571428571429,0.5238095238095238,0.7023809523809523,0.7619047619047619,0.09523809523809523,0.2253968253968254,0.35873015873015873,0.5238095238095238,0.36666666666666664,0.5218253968253969,0.7023809523809523,0.5238095238095238,0.7023809523809523,0.7619047619047619,1.0,0.2619047619047619,0.41904761904761906,0.5793650793650794,0.5793650793650794,0.751984126984127,0.7619047619047619,1.0,0.4714285714285714,0.6349206349206349,0.8015873015873016,0.8015873015873016,1.0,0.6904761904761905,0.8412698412698413,1.0,0.8809523809523809,1.0,1.0,1.0
[4. 3. 2. 2. 1. 1. 0. 0. 0.],-0.16666666666666666,-0.1349206349206349,-0.09523809523809523,-0.17857142857142858,-0.1388888888888889,-0.10238095238095238,-0.06746031746031746,-0.16666666666666666,-0.12566137566137567,-0.0880952380952381,-0.05238095238095238,-0.06190476190476191,-0.02619047619047619,0.011111111111111112,0.044444444444444446,-0.1111111111111111,-0.083994708994709,-0.05238095238095238,-0.021031746031746033,-0.06349206349206349,-0.03134920634920635,-0.0,0.03134920634920635,0.03134920634920635,0.0626984126984127,0.13690476190476192,0.027777777777777776,0.05238095238095238,0.07857142857142857,0.1126984126984127,0.14285714285714285,0.16666666666666666,0.0,0.0,0.025396825396825397,0.05238095238095238,0.0761904761904762,0.057539682539682536,0.08373015873015872,0.10992063492063492,0.1492063492063492,0.17857142857142858,0.1388888888888889,0.15912698412698412,0.17857142857142858,0.21428571428571427,0.2261904761904762,0.25,0.2619047619047619,0.2857142857142857,0.1111111111111111,0.12698412698412698,0.1484126984126984,0.16507936507936508,0.1884920634920635,0.2066137566137566,0.22023809523809523,0.2619047619047619,0.251984126984127,0.2619047619047619,0.2857142857142857,0.35714285714285715,0.34523809523809523,0.4642857142857143,0.2261904761904762,0.24603174603174602,0.26005291005291004,0.2619047619047619,0.3055555555555556,0.3134920634920635,0.34523809523809523,0.35714285714285715,0.34523809523809523,0.4642857142857143,0.5833333333333334,0.34523809523809523,0.3611111111111111,0.36507936507936506,0.4166666666666667,0.40674603174603174,0.4642857142857143,0.5833333333333334,0.46825396825396826,0.47619047619047616,0.46825396825396826,0.5297619047619048,0.5833333333333334,0.5952380952380952,0.5952380952380952,0.6527777777777778,0.7261904761904762,0.7222222222222222,0.8611111111111112,1.0
[4. 3. 2. 2. 2. 0. 0. 0. 0.],0.11904761904761904,0.047619047619047616,0.011904761904761904,-0.1349206349206349,-0.06746031746031746,-0.031746031746031744,-0.013888888888888888,-0.3055555555555556,-0.1865079365079365,-0.0992063492063492,-0.04206349206349207,-0.19523809523809524,-0.09285714285714286,-0.023809523809523808,-0.05555555555555555,-0.16666666666666666,-0.06349206349206349,-0.015873015873015872,-0.0,-0.18452380952380953,-0.09325396825396826,-0.03134920634920635,-0.0,-0.09365079365079365,-0.015873015873015872,0.031746031746031744,-0.09523809523809523,-0.020634920634920634,0.015873015873015872,-0.007936507936507936,0.03571428571428571,0.047619047619047616,-0.1111111111111111,0.0,0.03968253968253968,0.03968253968253968,0.023809523809523808,-0.03968253968253968,0.011111111111111112,0.031746031746031744,0.015873015873015872,0.047619047619047616,0.025396825396825397,0.05555555555555555,0.047619047619047616,0.07142857142857142,0.047619047619047616,0.11904761904761904,0.09523809523809523,0.07142857142857142,0.16666666666666666,0.15873015873015872,0.11904761904761904,0.07142857142857142,0.10634920634920635,0.09523809523809523,0.06349206349206349,0.09523809523809523,0.12698412698412698,0.09523809523809523,0.07142857142857142,0.16666666666666666,0.09523809523809523,0.16666666666666666,0.3253968253968254,0.23809523809523808,0.15079365079365079,0.07936507936507936,0.19047619047619047,0.12698412698412698,0.09523809523809523,0.16666666666666666,0.09523809523809523,0.16666666666666666,0.16666666666666666,0.40476190476190477,0.2698412698412698,0.15873015873015872,0.2222222222222222,0.12698412698412698,0.16666666666666666,0.16666666666666666,0.4365079365079365,0.2777777777777778,0.15873015873015872,0.2222222222222222,0.16666666666666666,0.4444444444444444,0.2777777777777778,0.2222222222222222,0.4444444444444444,0.2777777777777778,0.4444444444444444,0.4444444444444444
