,125,250,500,1000,2000,4000,8000
0.5,0.011108688500481193,0.006454091525953342,0.005547036695573584,0.004867863092409599,0.0038088014256978968,0.0038088014256978968,0.0036969294640296375
0.25,0.018795826824964623,0.00936990114928966,0.004286908175045984,0.0024012795016683185,0.0013816040181969843,0.0006957875135026313,0.0006957875135026313
0.125,0.03981936501125629,0.018644100813507227,0.007932518364133619,0.003097327876312489,0.0011511352627924568,0.0006193638414997857,0.00045918773980142315
0.0625,0.07290444637340146,0.038742343002271994,0.01843972447391248,0.007409010389136531,0.0024403147141269536,0.0007682498901588965,0.0003602477244626523
