,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768
1/2^1,1.2662400793650792,0.6606116023635651,0.229800690645147,0.10085957013209217,0.0495538582561843,0.023056448717275413,0.011472657522548066,0.006625134244391156,0.012426464287051504,0.015631394538873605,0.017973146515354886,0.019021460007099235,0.019545688695982572,0.019823123352486257,0.0199443673105475
1/2^2,1.3529779590104294,1.2115630584181791,0.6645603089147643,0.2926653472686893,0.108171402865849,0.04391255181464683,0.019464580145862848,0.009740748424438747,0.004440349260430057,0.0024955251415808163,0.002257540358939094,0.0016995588704382255,0.0005685785713698688,0.0009197088587735211,0.0015225200962394212
1/2^3,1.3826150477275192,1.327103024462974,1.1460724457926763,0.6589895050416188,0.3001368251143794,0.11310345380351304,0.043593727391576124,0.019352256314933907,0.009322676318344889,0.004115942949363209,0.0017126860035897697,0.0009264419810252694,0.0011017543121669118,0.0006716913617594366,7.263096881331686e-05
1/2^4,1.39520519937149,1.3706754519922537,1.3141162777389503,1.1205686175432692,0.6546556894358172,0.3026535598176743,0.11333759259474077,0.042652533085636164,0.019735218182413177,0.009425434383933302,0.004081952632533207,0.0017275158400685915,0.0005450083837913323,0.0006123110466002311,0.0005706116533243848
1/2^5,1.4010385255685383,1.38950722173774,1.3646918171156548,1.307581295929021,1.115437141233909,0.653960794797279,0.30472688794127195,0.11316330235910382,0.042592571587380654,0.020477694259038046,0.0097405872994257,0.004288475721836936,0.0018470315354635546,0.0006628717864243844,0.00019583877335931698
1/2^6,1.403849510631432,1.3982584062571952,1.3866543897556336,1.3616934162486825,1.3042998727032882,1.112865240233107,0.6533348564856523,0.3071299971476991,0.11372547876538307,0.04295554181774022,0.020429907728483288,0.00977144505987173,0.004298545962641474,0.0019172454325424725,0.0008533257463210614
1/2^7,1.4052296937365432,1.4024766970108535,1.3968673391025197,1.3852266588358395,1.36019218431202,1.3026552394225797,1.1134597500133143,0.6531739667704741,0.30609665978381584,0.11369657482971376,0.043060483869591465,0.020453138047556566,0.009789479293947396,0.004345669839405238,0.0019617028182467703
1/2^8,1.4059135904647095,1.4045475974544979,1.4017900328108235,1.3961715116376276,1.3845124205800505,1.3594410124315095,1.3018318875541972,1.1118741437927189,0.6529817932087274,0.3062725705520004,0.11390501742661377,0.04307111410564048,0.020489381504792247,0.009767436930360387,0.004338952073854866
1/2^9,1.4062540063179871,1.4055736195700614,1.4042064843024828,1.4014466312510012,1.3958235191915271,1.38415520275429,1.3590652815151705,1.3014199459576852,1.1110813542312106,0.6528325009804989,0.3063520109496299,0.11369532354687494,0.04305760976237691,0.020540717314950215,0.009796394909664679
1/2^10,1.4064238331186716,1.4060842901182544,1.4054036177888078,1.4040359108433167,1.4012749124676216,1.3956495026353544,1.383976568480036,1.3588773790635085,1.3012139078865461,1.1109200857364137,0.6528041811527128,0.30640158559655817,0.11383202344032473,0.043044149067641896,0.02054034272152505
