,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768
1/2^1,0.709635869470371,0.381341658097746,0.20092659553470163,0.07669370582322832,0.03531500217825069,0.009153865331115965,0.004994785735535715,0.0008357294674541706,9.565090250631115e-05,7.917579821468803e-06,1.6647852886189769e-06,8.459752196633092e-10,3.8545055414806324e-16,3.235597560547901e-29,3.6104436753577026e-55
1/2^2,0.7891914026600265,0.6558215823521113,0.38960189073112594,0.18240744098669764,0.08319498519999181,0.03385226557369193,0.011873029608325337,0.0025660668413779995,0.0011233354584192403,0.00031141922320644926,6.784404512622015e-05,1.9809753741166466e-05,1.7364861571041688e-06,1.5069922904115212e-07,2.9351936059877834e-11
1/2^3,0.8150526938264109,0.7654040072624979,0.6310261800354411,0.3842597442902781,0.19206701156684122,0.07879402756476452,0.03469249217572596,0.011094494961290084,0.0027926581601446115,0.0011476956766982868,0.0006719108123224903,0.00018427174869019264,6.022028531544763e-05,2.8649906642782307e-05,7.3978472122639e-06
1/2^4,0.8258460345462261,0.8045507653403775,0.7530835932519283,0.617987126009852,0.3778978346552549,0.19184771446995194,0.08099320722550449,0.03510341226597454,0.010903323569603968,0.0028303741425626467,0.0011117845534590117,0.0007545205904655607,0.0002978611130184112,6.73984245000451e-05,2.0887369092782862e-05
1/2^5,0.8308086547562362,0.82093635864518,0.7992054449256203,0.7467824404172129,0.610951773532068,0.3770843294053173,0.1908849866595397,0.08165873284173852,0.034715887729357346,0.011253843397902709,0.0029878518790958267,0.0010946446611578907,0.0007866559631899098,0.0003510802809769411,7.023112091787487e-05
1/2^6,0.8331914998173784,0.8284369538782433,0.8184594070940295,0.7965057405391813,0.7435920669810832,0.6075433479097484,0.37569463344959675,0.19052985365403852,0.08070334676215513,0.034707237964628934,0.011314048858432837,0.0029865475541111393,0.001084110147069333,0.0007958915209534894,0.00037937170478475506
1/2^7,0.8343594382449852,0.8320261075219363,0.8272457608030801,0.8172150207609846,0.7951486794933578,0.7419863360946899,0.6060793174697112,0.37447508846105443,0.1905232930112284,0.08079508441410392,0.03468809645271384,0.011301384430486932,0.0030139467265610917,0.0010746074816913608,0.0007993359535766501
1/2^8,0.8349376710019023,0.83378181329112,0.8314420990648346,0.826648783805615,0.8165913012496581,0.7944682896063674,0.7411807584415073,0.605201718565277,0.37438561260069786,0.19014989442079241,0.08079064967935799,0.03473821626751694,0.011338794118292644,0.003025350670536047,0.0010707928110424733
1/2^9,0.8352253696748249,0.834650120764569,0.8334926756638874,0.8311497613393996,0.8263499445354157,0.8162790537563012,0.7941276225986774,0.740777281920471,0.6048957664038138,0.3741364994149343,0.19030590151322163,0.08077278789988898,0.03471061520250484,0.01132382665378155,0.003035971377849854
1/2^10,0.8353688666108671,0.8350819094129619,0.834506264724726,0.8333480248963766,0.8310035084215596,0.8262004364967213,0.8161228323021578,0.7939571701707425,0.7405753705232709,0.6047326001581378,0.37413916974111106,0.190227895966671,0.08077378563773253,0.03473601475182908,0.011334582991764815
