,125,250,500,1000,2000,4000,8000,16000,32000,64000,128000,256000,512000,1024000
0.5,0.005413383231246062,0.0023709572436496447,0.0009928354006153509,0.00040436622783362184,0.00016082450308002824,5.563397831960708e-05,1.7557124947935968e-05,5.311405458786683e-06,8.969118239436786e-07,2.2711629257962722e-07,1.7918513262346638e-07,1.6355079169597769e-07,8.944860777465892e-08,3.16234279429778e-08
0.25,0.015103321381660822,0.005365633053448441,0.0023254438188673133,0.0009715947046286806,0.0003981182532696918,0.0001617401133751104,5.890674990484663e-05,1.815876969897143e-05,5.290472865914595e-06,8.044952858018926e-07,1.9462245629253124e-07,1.5979085429131044e-07,1.409100641045779e-07,8.115609129334964e-08
0.125,0.04013691074074919,0.01518005739418217,0.0053971074365963025,0.0023275186262773266,0.0009812183573147063,0.0003985736718861553,0.0001634141992492862,5.9369784066841265e-05,1.849081529288673e-05,5.100535015253246e-06,7.648891194885356e-07,1.8536347169348234e-07,1.5278295167012263e-07,1.316482012713817e-07
0.0625,0.09904595029020054,0.04020757543779632,0.015145187253224553,0.005413770230208239,0.002330533586099066,0.0009847722361854291,0.0003999965082358235,0.00016415637543018194,5.961023773751218e-05,1.8651379294213027e-05,5.029439227407089e-06,7.422411617824818e-07,1.7877415866445812e-07,1.4990387959609573e-07
0.03125,0.21812865047935212,0.09965577152639309,0.04028133797675427,0.015136455379005606,0.005404435362850745,0.002327454129807337,0.0009841137205156493,0.00040044417698411445,0.00016453742200348218,5.986989534929957e-05,1.8775955904899736e-05,5.00562217708164e-06,7.327325043315332e-07,1.783027895286037e-07
0.015625,0.3984130130382187,0.21893573148890477,0.09970326474613482,0.04032122230307882,0.015119189355386208,0.005401135806283737,0.0023260335725543584,0.0009837774214474704,0.00040014257341903646,0.00016477674042106782,6.003045314910226e-05,1.883142822442104e-05,4.994767886137161e-06,7.281268806934783e-07
0.0078125,0.5956781480020455,0.3983708795854269,0.21913430034776882,0.09982378628646782,0.04033770518276466,0.015117697062060068,0.005400764185991392,0.002325649620489596,0.0009837515711893705,0.000400323593711914,0.0001648743878376498,6.0117296712270395e-05,1.8859575201978967e-05,4.9873224754489385e-06
0.00390625,0.6868593608809599,0.5952936933795191,0.39834847433374576,0.21921157559580493,0.09993198648742263,0.04035144716041987,0.015116454676967197,0.005398518126226135,0.0023249419779609844,0.0009833390372461551,0.0004001759922203944,0.0001649124482284749,6.014908433468501e-05,1.8868827753573766e-05
0.001953125,0.7276091260389339,0.686604282544363,0.5951018027218341,0.3983369414677375,0.21922507566884736,0.09995769228357809,0.04035767591079687,0.015118394403054496,0.005399687469742838,0.0023252194525456753,0.0009835230935359204,0.00040019936271047337,0.00016492087650761802,6.0157534113927084e-05
0.0009765625,0.7465669507030326,0.7274726178282923,0.6864768712275586,0.5950059412800918,0.398331093016564,0.21925579129219275,0.09995900351075848,0.04035648416765411,0.015117504558875972,0.005399611728452253,0.0023251536984684033,0.000983509080203445,0.00040021399125511294,0.00016493716704061675
