,[2. 2. 2. 2. 2. 2. 1. 1. 1.],[2. 2. 2. 2. 2. 2. 2. 1. 0.],[3. 2. 2. 2. 2. 1. 1. 1. 1.],[3. 2. 2. 2. 2. 2. 1. 1. 0.],[3. 2. 2. 2. 2. 2. 2. 0. 0.],[3. 3. 2. 2. 1. 1. 1. 1. 1.],[3. 3. 2. 2. 2. 1. 1. 1. 0.],[3. 3. 2. 2. 2. 2. 1. 0. 0.],[3. 3. 3. 1. 1. 1. 1. 1. 1.],[3. 3. 3. 2. 1. 1. 1. 1. 0.],[3. 3. 3. 2. 2. 1. 1. 0. 0.],[3. 3. 3. 2. 2. 2. 0. 0. 0.],[3. 3. 3. 3. 1. 1. 1. 0. 0.],[3. 3. 3. 3. 2. 1. 0. 0. 0.],[3. 3. 3. 3. 3. 0. 0. 0. 0.],[4. 2. 2. 2. 1. 1. 1. 1. 1.],[4. 2. 2. 2. 2. 1. 1. 1. 0.],[4. 2. 2. 2. 2. 2. 1. 0. 0.],[4. 3. 2. 1. 1. 1. 1. 1. 1.],[4. 3. 2. 2. 1. 1. 1. 1. 0.],[4. 3. 2. 2. 2. 1. 1. 0. 0.],[4. 3. 2. 2. 2. 2. 0. 0. 0.],[4. 3. 3. 1. 1. 1. 1. 1. 0.],[4. 3. 3. 2. 1. 1. 1. 0. 0.],[4. 3. 3. 2. 2. 1. 0. 0. 0.],[4. 3. 3. 3. 1. 1. 0. 0. 0.],[4. 3. 3. 3. 2. 0. 0. 0. 0.],[4. 4. 1. 1. 1. 1. 1. 1. 1.],[4. 4. 2. 1. 1. 1. 1. 1. 0.],[4. 4. 2. 2. 1. 1. 1. 0. 0.],[4. 4. 2. 2. 2. 1. 0. 0. 0.],[4. 4. 3. 1. 1. 1. 1. 0. 0.],[4. 4. 3. 2. 1. 1. 0. 0. 0.],[4. 4. 3. 2. 2. 0. 0. 0. 0.],[4. 4. 3. 3. 1. 0. 0. 0. 0.],[4. 4. 4. 1. 1. 1. 0. 0. 0.],[4. 4. 4. 2. 1. 0. 0. 0. 0.],[4. 4. 4. 3. 0. 0. 0. 0. 0.],[5. 2. 2. 1. 1. 1. 1. 1. 1.],[5. 2. 2. 2. 1. 1. 1. 1. 0.],[5. 2. 2. 2. 2. 1. 1. 0. 0.],[5. 2. 2. 2. 2. 2. 0. 0. 0.],[5. 3. 1. 1. 1. 1. 1. 1. 1.],[5. 3. 2. 1. 1. 1. 1. 1. 0.],[5. 3. 2. 2. 1. 1. 1. 0. 0.],[5. 3. 2. 2. 2. 1. 0. 0. 0.],[5. 3. 3. 1. 1. 1. 1. 0. 0.],[5. 3. 3. 2. 1. 1. 0. 0. 0.],[5. 3. 3. 2. 2. 0. 0. 0. 0.],[5. 3. 3. 3. 1. 0. 0. 0. 0.],[5. 4. 1. 1. 1. 1. 1. 1. 0.],[5. 4. 2. 1. 1. 1. 1. 0. 0.],[5. 4. 2. 2. 1. 1. 0. 0. 0.],[5. 4. 2. 2. 2. 0. 0. 0. 0.],[5. 4. 3. 1. 1. 1. 0. 0. 0.],[5. 4. 3. 2. 1. 0. 0. 0. 0.],[5. 4. 3. 3. 0. 0. 0. 0. 0.],[5. 4. 4. 1. 1. 0. 0. 0. 0.],[5. 4. 4. 2. 0. 0. 0. 0. 0.],[5. 5. 1. 1. 1. 1. 1. 0. 0.],[5. 5. 2. 1. 1. 1. 0. 0. 0.],[5. 5. 2. 2. 1. 0. 0. 0. 0.],[5. 5. 3. 1. 1. 0. 0. 0. 0.],[5. 5. 3. 2. 0. 0. 0. 0. 0.],[5. 5. 4. 1. 0. 0. 0. 0. 0.],[5. 5. 5. 0. 0. 0. 0. 0. 0.],[6. 2. 1. 1. 1. 1. 1. 1. 1.],[6. 2. 2. 1. 1. 1. 1. 1. 0.],[6. 2. 2. 2. 1. 1. 1. 0. 0.],[6. 2. 2. 2. 2. 1. 0. 0. 0.],[6. 3. 1. 1. 1. 1. 1. 1. 0.],[6. 3. 2. 1. 1. 1. 1. 0. 0.],[6. 3. 2. 2. 1. 1. 0. 0. 0.],[6. 3. 2. 2. 2. 0. 0. 0. 0.],[6. 3. 3. 1. 1. 1. 0. 0. 0.],[6. 3. 3. 2. 1. 0. 0. 0. 0.],[6. 3. 3. 3. 0. 0. 0. 0. 0.],[6. 4. 1. 1. 1. 1. 1. 0. 0.],[6. 4. 2. 1. 1. 1. 0. 0. 0.],[6. 4. 2. 2. 1. 0. 0. 0. 0.],[6. 4. 3. 1. 1. 0. 0. 0. 0.],[6. 4. 3. 2. 0. 0. 0. 0. 0.],[6. 4. 4. 1. 0. 0. 0. 0. 0.],[6. 5. 1. 1. 1. 1. 0. 0. 0.],[6. 5. 2. 1. 1. 0. 0. 0. 0.],[6. 5. 2. 2. 0. 0. 0. 0. 0.],[6. 5. 3. 1. 0. 0. 0. 0. 0.],[6. 5. 4. 0. 0. 0. 0. 0. 0.],[6. 6. 1. 1. 1. 0. 0. 0. 0.],[6. 6. 2. 1. 0. 0. 0. 0. 0.],[6. 6. 3. 0. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 1. 1. 1. 1. 1.],[7. 2. 1. 1. 1. 1. 1. 1. 0.],[7. 2. 2. 1. 1. 1. 1. 0. 0.],[7. 2. 2. 2. 1. 1. 0. 0. 0.],[7. 2. 2. 2. 2. 0. 0. 0. 0.],[7. 3. 1. 1. 1. 1. 1. 0. 0.],[7. 3. 2. 1. 1. 1. 0. 0. 0.],[7. 3. 2. 2. 1. 0. 0. 0. 0.],[7. 3. 3. 1. 1. 0. 0. 0. 0.],[7. 3. 3. 2. 0. 0. 0. 0. 0.],[7. 4. 1. 1. 1. 1. 0. 0. 0.],[7. 4. 2. 1. 1. 0. 0. 0. 0.],[7. 4. 2. 2. 0. 0. 0. 0. 0.],[7. 4. 3. 1. 0. 0. 0. 0. 0.],[7. 4. 4. 0. 0. 0. 0. 0. 0.],[7. 5. 1. 1. 1. 0. 0. 0. 0.],[7. 5. 2. 1. 0. 0. 0. 0. 0.],[7. 5. 3. 0. 0. 0. 0. 0. 0.],[7. 6. 1. 1. 0. 0. 0. 0. 0.],[7. 6. 2. 0. 0. 0. 0. 0. 0.],[7. 7. 1. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 1. 1. 1. 1. 1. 0.],[8. 2. 1. 1. 1. 1. 1. 0. 0.],[8. 2. 2. 1. 1. 1. 0. 0. 0.],[8. 2. 2. 2. 1. 0. 0. 0. 0.],[8. 3. 1. 1. 1. 1. 0. 0. 0.],[8. 3. 2. 1. 1. 0. 0. 0. 0.],[8. 3. 2. 2. 0. 0. 0. 0. 0.],[8. 3. 3. 1. 0. 0. 0. 0. 0.],[8. 4. 1. 1. 1. 0. 0. 0. 0.],[8. 4. 2. 1. 0. 0. 0. 0. 0.],[8. 4. 3. 0. 0. 0. 0. 0. 0.],[8. 5. 1. 1. 0. 0. 0. 0. 0.],[8. 5. 2. 0. 0. 0. 0. 0. 0.],[8. 6. 1. 0. 0. 0. 0. 0. 0.],[8. 7. 0. 0. 0. 0. 0. 0. 0.],[9. 1. 1. 1. 1. 1. 1. 0. 0.],[9. 2. 1. 1. 1. 1. 0. 0. 0.],[9. 2. 2. 1. 1. 0. 0. 0. 0.],[9. 2. 2. 2. 0. 0. 0. 0. 0.],[9. 3. 1. 1. 1. 0. 0. 0. 0.],[9. 3. 2. 1. 0. 0. 0. 0. 0.],[9. 3. 3. 0. 0. 0. 0. 0. 0.],[9. 4. 1. 1. 0. 0. 0. 0. 0.],[9. 4. 2. 0. 0. 0. 0. 0. 0.],[9. 5. 1. 0. 0. 0. 0. 0. 0.],[9. 6. 0. 0. 0. 0. 0. 0. 0.],[10.  1.  1.  1.  1.  1.  0.  0.  0.],[10.  2.  1.  1.  1.  0.  0.  0.  0.],[10.  2.  2.  1.  0.  0.  0.  0.  0.],[10.  3.  1.  1.  0.  0.  0.  0.  0.],[10.  3.  2.  0.  0.  0.  0.  0.  0.],[10.  4.  1.  0.  0.  0.  0.  0.  0.],[10.  5.  0.  0.  0.  0.  0.  0.  0.],[11.  1.  1.  1.  1.  0.  0.  0.  0.],[11.  2.  1.  1.  0.  0.  0.  0.  0.],[11.  2.  2.  0.  0.  0.  0.  0.  0.],[11.  3.  1.  0.  0.  0.  0.  0.  0.],[11.  4.  0.  0.  0.  0.  0.  0.  0.],[12.  1.  1.  1.  0.  0.  0.  0.  0.],[12.  2.  1.  0.  0.  0.  0.  0.  0.],[12.  3.  0.  0.  0.  0.  0.  0.  0.],[13.  1.  1.  0.  0.  0.  0.  0.  0.],[13.  2.  0.  0.  0.  0.  0.  0.  0.],[14.  1.  0.  0.  0.  0.  0.  0.  0.],[15.  0.  0.  0.  0.  0.  0.  0.  0.]
[2. 2. 2. 2. 2. 2. 1. 1. 1.],0.0,-0.6666666666666666,0.3333333333333333,-0.3333333333333333,-0.7619047619047619,0.5833333333333334,-0.011904761904761904,-0.5476190476190477,0.7619047619047619,0.2857142857142857,-0.2857142857142857,-0.7619047619047619,0.011904761904761904,-0.5833333333333334,-1.0,1.0,0.5833333333333334,-0.011904761904761904,1.0,0.7619047619047619,0.2857142857142857,-0.2857142857142857,0.8809523809523809,0.5476190476190477,0.011904761904761904,0.3333333333333333,-0.3333333333333333,1.0,1.0,0.8809523809523809,0.5476190476190477,0.9523809523809523,0.7619047619047619,0.3333333333333333,0.6666666666666666,0.9880952380952381,0.9166666666666666,1.0,1.0,1.0,0.7619047619047619,0.2857142857142857,1.0,1.0,0.8809523809523809,0.5476190476190477,0.9523809523809523,0.7619047619047619,0.3333333333333333,0.6666666666666666,1.0,1.0,0.9523809523809523,0.7619047619047619,0.9880952380952381,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.9880952380952381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8809523809523809,1.0,1.0,0.9523809523809523,0.7619047619047619,0.9880952380952381,0.9166666666666666,1.0,1.0,1.0,0.9880952380952381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9523809523809523,1.0,1.0,0.9880952380952381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[2. 2. 2. 2. 2. 2. 2. 1. 0.],0.6666666666666666,0.0,0.6111111111111112,0.09722222222222222,-0.5555555555555556,0.5833333333333334,0.16666666666666666,-0.3888888888888889,0.5833333333333334,0.20833333333333334,-0.25,-0.7916666666666666,-0.1388888888888889,-0.6666666666666666,-1.0,1.0,0.75,0.3055555555555556,1.0,0.7222222222222222,0.3611111111111111,-0.2222222222222222,0.7222222222222222,0.3888888888888889,-0.08333333333333333,0.027777777777777776,-0.6111111111111112,1.0,1.0,0.8333333333333334,0.5555555555555556,0.8333333333333334,0.5694444444444444,0.1111111111111111,0.2222222222222222,0.9166666666666666,0.75,0.4444444444444444,1.0,1.0,0.8611111111111112,0.5138888888888888,1.0,1.0,0.8333333333333334,0.5555555555555556,0.8333333333333334,0.5694444444444444,0.1111111111111111,0.2222222222222222,1.0,1.0,0.9166666666666666,0.75,0.9166666666666666,0.75,0.4444444444444444,0.9722222222222222,0.9305555555555556,1.0,1.0,0.9722222222222222,0.9722222222222222,0.9305555555555556,1.0,1.0,1.0,1.0,1.0,0.9444444444444444,1.0,1.0,0.9166666666666666,0.75,0.9166666666666666,0.75,0.4444444444444444,1.0,1.0,0.9722222222222222,0.9722222222222222,0.9305555555555556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9722222222222222,0.9722222222222222,0.9305555555555556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[3. 2. 2. 2. 2. 1. 1. 1. 1.],-0.3333333333333333,-0.6111111111111112,0.0,-0.3412698412698413,-0.5952380952380952,0.2857142857142857,-0.0873015873015873,-0.38412698412698415,0.5476190476190477,0.17777777777777778,-0.16507936507936508,-0.4523809523809524,0.09523809523809523,-0.2619047619047619,-0.4444444444444444,0.6111111111111112,0.23809523809523808,-0.07142857142857142,0.8015873015873016,0.48412698412698413,0.1523809523809524,-0.13968253968253969,0.7142857142857143,0.4111111111111111,0.07936507936507936,0.373015873015873,-0.0,1.0,0.8888888888888888,0.6571428571428571,0.35714285714285715,0.8523809523809524,0.626984126984127,0.30952380952380953,0.6666666666666666,0.9523809523809523,0.8333333333333334,1.0,1.0,0.7936507936507936,0.5079365079365079,0.2222222222222222,1.0,0.9126984126984127,0.7126984126984127,0.4396825396825397,0.8793650793650793,0.6825396825396826,0.3968253968253968,0.7222222222222222,1.0,0.9619047619047619,0.8412698412698413,0.6190476190476191,0.9603174603174603,0.8571428571428571,1.0,1.0,1.0,1.0,0.9920634920634921,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,0.7111111111111111,1.0,0.9698412698412698,0.8682539682539683,0.6746031746031746,0.9682539682539683,0.8809523809523809,1.0,1.0,0.9920634920634921,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9650793650793651,0.8571428571428571,1.0,0.9936507936507937,0.9603174603174603,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9920634920634921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[3. 2. 2. 2. 2. 2. 1. 1. 0.],0.3333333333333333,-0.09722222222222222,0.3412698412698413,0.0,-0.3492063492063492,0.3716931216931217,0.07738095238095238,-0.24206349206349206,0.40476190476190477,0.14285714285714285,-0.15343915343915343,-0.47619047619047616,-0.07142857142857142,-0.39880952380952384,-0.7222222222222222,0.7321428571428571,0.45634920634920634,0.15542328042328044,0.7420634920634921,0.498015873015873,0.2275132275132275,-0.07738095238095238,0.5370370370370371,0.29563492063492064,0.0026455026455026454,0.08928571428571429,-0.2698412698412698,1.0,0.8214285714285714,0.6190476190476191,0.37103174603174605,0.6666666666666666,0.4523809523809524,0.1626984126984127,0.27380952380952384,0.7976190476190477,0.628968253968254,0.5138888888888888,1.0,0.8412698412698413,0.6402116402116402,0.38492063492063494,1.0,0.8544973544973545,0.6759259259259259,0.4523809523809524,0.7142857142857143,0.5198412698412699,0.25793650793650796,0.3551587301587302,1.0,0.9126984126984127,0.7804232804232805,0.5912698412698413,0.8253968253968254,0.6772486772486772,0.5833333333333334,0.9285714285714286,0.8611111111111112,1.0,0.9662698412698413,0.9021164021164021,0.9391534391534392,0.8809523809523809,1.0,1.0,1.0,1.0,0.9166666666666666,0.7857142857142857,1.0,0.9285714285714286,0.8161375661375662,0.6547619047619048,0.8531746031746031,0.7255291005291006,0.6527777777777778,1.0,0.9662698412698413,0.9021164021164021,0.9391534391534392,0.8809523809523809,1.0,1.0,0.9920634920634921,0.9801587301587301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9642857142857143,0.8968253968253969,1.0,0.9722222222222222,0.9186507936507936,0.9497354497354498,0.9007936507936508,1.0,0.9920634920634921,0.9801587301587301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9900793650793651,1.0,0.9933862433862434,0.9834656084656085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[3. 2. 2. 2. 2. 2. 2. 0. 0.],0.7619047619047619,0.5555555555555556,0.5952380952380952,0.3492063492063492,0.0,0.4444444444444444,0.21428571428571427,-0.0873015873015873,0.34523809523809523,0.12698412698412698,-0.14285714285714285,-0.5476190476190477,-0.19047619047619047,-0.5238095238095238,-0.8809523809523809,0.8412698412698413,0.6547619047619048,0.4365079365079365,0.7023809523809523,0.5158730158730159,0.30158730158730157,-0.015873015873015872,0.4246031746031746,0.20634920634920634,-0.07539682539682539,-0.11904761904761904,-0.5317460317460317,1.0,0.7619047619047619,0.5952380952380952,0.3968253968253968,0.5,0.2976190476190476,-0.027777777777777776,-0.05555555555555555,0.5833333333333334,0.4126984126984127,-0.011904761904761904,1.0,0.9047619047619048,0.7857142857142857,0.6388888888888888,1.0,0.8015873015873016,0.6547619047619048,0.48412698412698413,0.5555555555555556,0.36904761904761907,0.07936507936507936,0.027777777777777776,1.0,0.8571428571428571,0.7380952380952381,0.5952380952380952,0.6309523809523809,0.4801587301587302,0.0873015873015873,0.7222222222222222,0.623015873015873,1.0,0.9285714285714286,0.873015873015873,0.7579365079365079,0.6825396825396826,0.8611111111111112,1.0,1.0,1.0,0.9523809523809523,0.9007936507936508,1.0,0.8809523809523809,0.7817460317460317,0.6785714285714286,0.6785714285714286,0.5476190476190477,0.1865079365079365,1.0,0.9285714285714286,0.873015873015873,0.7579365079365079,0.6825396825396826,0.8611111111111112,1.0,0.9761904761904762,1.0,0.8809523809523809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9841269841269841,1.0,1.0,0.9404761904761905,0.8968253968253969,0.7936507936507936,0.7420634920634921,1.0,0.9761904761904762,1.0,0.8809523809523809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9801587301587301,1.0,0.9007936507936508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[3. 3. 2. 2. 1. 1. 1. 1. 1.],-0.5833333333333334,-0.5833333333333334,-0.2857142857142857,-0.3716931216931217,-0.4444444444444444,0.0,-0.15873015873015872,-0.2724867724867725,0.3333333333333333,0.09126984126984126,-0.07671957671957672,-0.20238095238095238,0.19047619047619047,-0.0,0.1111111111111111,0.1626984126984127,-0.0,-0.12698412698412698,0.45634920634920634,0.23015873015873015,0.06746031746031746,-0.06349206349206349,0.5357142857142857,0.3134920634920635,0.13756613756613756,0.4444444444444444,0.2261904761904762,0.8333333333333334,0.6111111111111112,0.40476190476190477,0.24603174603174602,0.7142857142857143,0.5105820105820106,0.3253968253968254,0.7023809523809523,0.8809523809523809,0.7222222222222222,1.0,0.7142857142857143,0.5,0.3333333333333333,0.19047619047619047,0.9166666666666666,0.7407407407407407,0.5515873015873016,0.3888888888888889,0.8095238095238095,0.6402116402116402,0.4708994708994709,0.8015873015873016,0.9523809523809523,0.8412698412698413,0.6825396825396826,0.5238095238095238,0.9206349206349206,0.8015873015873016,1.0,1.0,1.0,0.9920634920634921,0.9603174603174603,0.8809523809523809,1.0,1.0,1.0,1.0,1.0,0.8796296296296297,0.7261904761904762,0.5873015873015873,0.9761904761904762,0.9007936507936508,0.7777777777777778,0.6428571428571429,0.9523809523809523,0.8677248677248677,1.0,0.9920634920634921,0.9603174603174603,0.8809523809523809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9603174603174603,0.873015873015873,0.7619047619047619,0.996031746031746,0.9761904761904762,0.9206349206349206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9920634920634921,0.9603174603174603,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[3. 3. 2. 2. 2. 1. 1. 1. 0.],0.011904761904761904,-0.16666666666666666,0.0873015873015873,-0.07738095238095238,-0.21428571428571427,0.15873015873015872,0.0,-0.14285714285714285,0.2261904761904762,0.075,-0.07341269841269842,-0.2125,-0.0,-0.15555555555555556,-0.2857142857142857,0.36507936507936506,0.20952380952380953,0.06746031746031746,0.44047619047619047,0.28174603174603174,0.1361111111111111,0.0007936507936507937,0.3611111111111111,0.21666666666666667,0.07142857142857142,0.16031746031746033,-0.0,0.7222222222222222,0.5396825396825397,0.39365079365079364,0.25396825396825395,0.4936507936507937,0.3551587301587302,0.20634920634920634,0.3373015873015873,0.6428571428571429,0.5119047619047619,0.5833333333333334,0.7619047619047619,0.6,0.45714285714285713,0.3253968253968254,0.8333333333333334,0.6686507936507936,0.5313492063492063,0.3978174603174603,0.6182539682539683,0.4930555555555556,0.35873015873015873,0.4880952380952381,0.8809523809523809,0.746031746031746,0.6261904761904762,0.5,0.734920634920635,0.626984126984127,0.7023809523809523,0.8690476190476191,0.7916666666666666,0.9603174603174603,0.8873015873015873,0.8095238095238095,0.9087301587301587,0.8511904761904762,1.0,1.0,1.0,0.876984126984127,0.7658730158730159,0.653968253968254,0.9285714285714286,0.8261904761904761,0.7277777777777777,0.6222222222222222,0.8142857142857143,0.7277777777777777,0.8015873015873016,0.9603174603174603,0.8873015873015873,0.8095238095238095,0.9087301587301587,0.8511904761904762,1.0,0.9920634920634921,0.9682539682539683,0.9404761904761905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9452380952380952,0.8783730158730159,0.8,0.9761904761904762,0.9255952380952381,0.8690476190476191,0.9412698412698413,0.9007936507936508,0.9920634920634921,0.9682539682539683,0.9404761904761905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.95,0.9952380952380953,0.9793650793650793,0.9603174603174603,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996031746031746,0.9900793650793651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[3. 3. 2. 2. 2. 2. 1. 0. 0.],0.5476190476190477,0.3888888888888889,0.38412698412698415,0.24206349206349206,0.0873015873015873,0.2724867724867725,0.14285714285714285,0.0,0.19047619047619047,0.06507936507936508,-0.07089947089947089,-0.24047619047619048,-0.13174603174603175,-0.3,-0.6031746031746031,0.5396825396825397,0.4103174603174603,0.28835978835978837,0.44047619047619047,0.32592592592592595,0.20714285714285716,0.07301587301587302,0.25396825396825395,0.13624338624338625,0.0007936507936507937,-0.06031746031746032,-0.2515873015873016,0.5833333333333334,0.49074074074074076,0.3835978835978836,0.2698412698412698,0.32275132275132273,0.21005291005291005,0.06772486772486773,0.014021164021164021,0.40476190476190477,0.2976190476190476,0.0873015873015873,0.8253968253968254,0.6984126984126984,0.5973544973544973,0.5,0.7222222222222222,0.6190476190476191,0.5203703703703704,0.4238095238095238,0.4497354497354497,0.3529100529100529,0.23862433862433863,0.173015873015873,0.7619047619047619,0.6666666666666666,0.580952380952381,0.49047619047619045,0.5238095238095238,0.4399470899470899,0.2724867724867725,0.6190476190476191,0.5634920634920635,0.8809523809523809,0.8095238095238095,0.758994708994709,0.7116402116402116,0.6825396825396826,0.8214285714285714,1.0,1.0,0.8994708994708994,0.819047619047619,0.7523809523809524,0.8412698412698413,0.7613756613756614,0.6925925925925925,0.6293650793650793,0.6325396825396825,0.5708994708994709,0.4444444444444444,0.8809523809523809,0.8095238095238095,0.758994708994709,0.7116402116402116,0.6825396825396826,0.8214285714285714,0.9523809523809523,0.9153439153439153,0.9074074074074074,0.8743386243386243,1.0,0.9880952380952381,0.9801587301587301,1.0,1.0,1.0,0.9492063492063492,0.9063492063492063,0.873015873015873,0.9206349206349206,0.8690476190476191,0.8354497354497354,0.792063492063492,0.783068783068783,0.9523809523809523,0.9153439153439153,0.9074074074074074,0.8743386243386243,1.0,0.9880952380952381,0.9801587301587301,1.0,1.0,1.0,1.0,1.0,1.0,0.9793650793650793,0.9650793650793651,0.9682539682539683,0.9436507936507936,0.9417989417989417,0.917989417989418,0.9880952380952381,0.9801587301587301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9947089947089947,1.0,0.9920634920634921,0.9867724867724867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[3. 3. 3. 1. 1. 1. 1. 1. 1.],-0.7619047619047619,-0.5833333333333334,-0.5476190476190477,-0.40476190476190477,-0.34523809523809523,-0.3333333333333333,-0.2261904761904762,-0.19047619047619047,0.0,-0.0,-0.0,-0.0,0.3333333333333333,0.2261904761904762,0.5476190476190477,-0.2261904761904762,-0.19047619047619047,-0.16666666666666666,-0.0,-0.0,-0.0,-0.0,0.3333333333333333,0.2261904761904762,0.19047619047619047,0.5476190476190477,0.40476190476190477,0.3333333333333333,0.2261904761904762,0.19047619047619047,0.16666666666666666,0.5476190476190477,0.40476190476190477,0.34523809523809523,0.7619047619047619,0.7619047619047619,0.5833333333333334,1.0,0.2619047619047619,0.21428571428571427,0.19047619047619047,0.19047619047619047,0.6666666666666666,0.4880952380952381,0.40476190476190477,0.35714285714285715,0.7619047619047619,0.6190476190476191,0.5238095238095238,0.8809523809523809,0.7619047619047619,0.6190476190476191,0.5238095238095238,0.5238095238095238,0.8809523809523809,0.7619047619047619,1.0,1.0,1.0,0.9523809523809523,0.8809523809523809,0.7619047619047619,1.0,1.0,1.0,1.0,0.75,0.6190476190476191,0.5476190476190477,0.47619047619047616,0.9166666666666666,0.7976190476190477,0.6904761904761905,0.6428571428571429,0.9523809523809523,0.8809523809523809,1.0,0.9523809523809523,0.8809523809523809,0.7619047619047619,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.8333333333333334,0.7619047619047619,0.7619047619047619,0.9880952380952381,0.9523809523809523,0.8809523809523809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9880952380952381,0.9523809523809523,0.8809523809523809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
