,[2. 2. 2. 1. 1. 1. 1. 1. 1.],[2. 2. 2. 2. 1. 1. 1. 1. 0.],[2. 2. 2. 2. 2. 1. 1. 0. 0.],[2. 2. 2. 2. 2. 2. 0. 0. 0.],[3. 2. 1. 1. 1. 1. 1. 1. 1.],[3. 2. 2. 1. 1. 1. 1. 1. 0.],[3. 2. 2. 2. 1. 1. 1. 0. 0.],[3. 2. 2. 2. 2. 1. 0. 0. 0.],[3. 3. 1. 1. 1. 1. 1. 1. 0.],[3. 3. 2. 1. 1. 1. 1. 0. 0.],[3. 3. 2. 2. 1. 1. 0. 0. 0.],[3. 3. 2. 2. 2. 0. 0. 0. 0.],[3. 3. 3. 1. 1. 1. 0. 0. 0.],[3. 3. 3. 2. 1. 0. 0. 0. 0.],[3. 3. 3. 3. 0. 0. 0. 0. 0.],[4. 1. 1. 1. 1. 1. 1. 1. 1.],[4. 2. 1. 1. 1. 1. 1. 1. 0.],[4. 2. 2. 1. 1. 1. 1. 0. 0.],[4. 2. 2. 2. 1. 1. 0. 0. 0.],[4. 2. 2. 2. 2. 0. 0. 0. 0.],[4. 3. 1. 1. 1. 1. 1. 0. 0.],[4. 3. 2. 1. 1. 1. 0. 0. 0.],[4. 3. 2. 2. 1. 0. 0. 0. 0.],[4. 3. 3. 1. 1. 0. 0. 0. 0.],[4. 3. 3. 2. 0. 0. 0. 0. 0.],[4. 4. 1. 1. 1. 1. 0. 0. 0.],[4. 4. 2. 1. 1. 0. 0. 0. 0.],[4. 4. 2. 2. 0. 0. 0. 0. 0.],[4. 4. 3. 1. 0. 0. 0. 0. 0.],[4. 4. 4. 0. 0. 0. 0. 0. 0.],[5. 1. 1. 1. 1. 1. 1. 1. 0.],[5. 2. 1. 1. 1. 1. 1. 0. 0.],[5. 2. 2. 1. 1. 1. 0. 0. 0.],[5. 2. 2. 2. 1. 0. 0. 0. 0.],[5. 3. 1. 1. 1. 1. 0. 0. 0.],[5. 3. 2. 1. 1. 0. 0. 0. 0.],[5. 3. 2. 2. 0. 0. 0. 0. 0.],[5. 3. 3. 1. 0. 0. 0. 0. 0.],[5. 4. 1. 1. 1. 0. 0. 0. 0.],[5. 4. 2. 1. 0. 0. 0. 0. 0.],[5. 4. 3. 0. 0. 0. 0. 0. 0.],[5. 5. 1. 1. 0. 0. 0. 0. 0.],[5. 5. 2. 0. 0. 0. 0. 0. 0.],[6. 1. 1. 1. 1. 1. 1. 0. 0.],[6. 2. 1. 1. 1. 1. 0. 0. 0.],[6. 2. 2. 1. 1. 0. 0. 0. 0.],[6. 2. 2. 2. 0. 0. 0. 0. 0.],[6. 3. 1. 1. 1. 0. 0. 0. 0.],[6. 3. 2. 1. 0. 0. 0. 0. 0.],[6. 3. 3. 0. 0. 0. 0. 0. 0.],[6. 4. 1. 1. 0. 0. 0. 0. 0.],[6. 4. 2. 0. 0. 0. 0. 0. 0.],[6. 5. 1. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 1. 1. 0. 0. 0.],[7. 2. 1. 1. 1. 0. 0. 0. 0.],[7. 2. 2. 1. 0. 0. 0. 0. 0.],[7. 3. 1. 1. 0. 0. 0. 0. 0.],[7. 3. 2. 0. 0. 0. 0. 0. 0.],[7. 4. 1. 0. 0. 0. 0. 0. 0.],[7. 5. 0. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 1. 1. 0. 0. 0. 0.],[8. 2. 1. 1. 0. 0. 0. 0. 0.],[8. 2. 2. 0. 0. 0. 0. 0. 0.],[8. 3. 1. 0. 0. 0. 0. 0. 0.],[8. 4. 0. 0. 0. 0. 0. 0. 0.],[9. 1. 1. 1. 0. 0. 0. 0. 0.],[9. 2. 1. 0. 0. 0. 0. 0. 0.],[9. 3. 0. 0. 0. 0. 0. 0. 0.],[10.  1.  1.  0.  0.  0.  0.  0.  0.],[10.  2.  0.  0.  0.  0.  0.  0.  0.],[11.  1.  0.  0.  0.  0.  0.  0.  0.],[12.  0.  0.  0.  0.  0.  0.  0.  0.]
[3. 3. 2. 2. 1. 1. 0. 0. 0.],-0.2857142857142857,-0.16507936507936508,-0.07671957671957672,0.0,-0.25,-0.15343915343915343,-0.07341269841269842,0.0,-0.14285714285714285,-0.07089947089947089,0.0,0.07301587301587302,-0.0,0.07698412698412699,0.19047619047619047,-0.1111111111111111,-0.011904761904761904,0.06507936507936508,0.13293650793650794,0.2,0.06746031746031746,0.1361111111111111,0.20714285714285716,0.22063492063492063,0.3134920634920635,0.2619047619047619,0.33174603174603173,0.40476190476190477,0.45634920634920634,0.7619047619047619,0.2777777777777778,0.34523809523809523,0.4,0.45714285714285713,0.4119047619047619,0.47724867724867726,0.5515873015873016,0.5952380952380952,0.5904761904761905,0.6626984126984127,0.8412698412698413,0.8531746031746031,0.9206349206349206,0.6190476190476191,0.6444444444444445,0.6804232804232804,0.7261904761904762,0.7063492063492064,0.7658730158730159,0.9047619047619048,0.8531746031746031,0.9206349206349206,1.0,1.0,0.8492063492063492,0.8523809523809524,0.876984126984127,0.9087301587301587,0.9523809523809523,1.0,1.0,0.9650793650793651,0.9642857142857143,0.9841269841269841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[3. 3. 2. 2. 2. 0. 0. 0. 0.],0.011904761904761904,0.09523809523809523,0.19047619047619047,0.3333333333333333,-0.1388888888888889,-0.07142857142857142,0.0,0.0873015873015873,-0.19047619047619047,-0.13174603174603175,-0.07301587301587302,0.0,-0.19285714285714287,-0.1523809523809524,-0.2857142857142857,-0.1111111111111111,-0.023809523809523808,0.05396825396825397,0.13412698412698412,0.23809523809523808,-0.06349206349206349,0.0007936507936507937,0.07301587301587302,-0.06031746031746032,-0.003968253968253968,0.06349206349206349,0.13333333333333333,0.2222222222222222,0.0873015873015873,0.2857142857142857,0.16666666666666666,0.25396825396825395,0.3373015873015873,0.44047619047619047,0.20317460317460317,0.2865079365079365,0.4126984126984127,0.24603174603174602,0.3333333333333333,0.4365079365079365,0.4603174603174603,0.6031746031746031,0.7698412698412699,0.4444444444444444,0.5206349206349207,0.6095238095238096,0.7420634920634921,0.46984126984126984,0.5833333333333334,0.6190476190476191,0.6031746031746031,0.7698412698412699,0.8412698412698413,1.0,0.6825396825396826,0.7476190476190476,0.8412698412698413,0.7142857142857143,0.8690476190476191,0.8412698412698413,1.0,0.8571428571428571,0.9126984126984127,1.0,0.9047619047619048,1.0,0.9603174603174603,1.0,1.0,1.0,1.0,1.0,1.0
[3. 3. 3. 1. 1. 1. 0. 0. 0.],-0.7619047619047619,-0.4523809523809524,-0.20238095238095238,0.0,-0.7916666666666666,-0.47619047619047616,-0.2125,0.0,-0.5476190476190477,-0.24047619047619048,0.0,0.19285714285714287,0.0,0.22738095238095238,0.5476190476190477,-0.6666666666666666,-0.4226190476190476,-0.19285714285714287,0.005357142857142857,0.17142857142857143,-0.23809523809523808,-0.0,0.19285714285714287,0.24047619047619048,0.4226190476190476,-0.016666666666666666,0.19285714285714287,0.35714285714285715,0.47619047619047616,0.7619047619047619,-0.25,0.005952380952380952,0.20476190476190476,0.3595238095238095,0.22738095238095238,0.4119047619047619,0.5476190476190477,0.6904761904761905,0.42142857142857143,0.5714285714285714,0.8809523809523809,0.7976190476190477,0.8809523809523809,0.2261904761904762,0.41785714285714287,0.5476190476190477,0.6547619047619048,0.6476190476190476,0.7440476190476191,0.9523809523809523,0.7976190476190477,0.8809523809523809,1.0,1.0,0.6428571428571429,0.7309523809523809,0.7976190476190477,0.9166666666666666,0.9523809523809523,1.0,1.0,0.9047619047619048,0.9166666666666666,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[3. 3. 3. 2. 1. 0. 0. 0. 0.],-0.5833333333333334,-0.2619047619047619,0.0,0.2261904761904762,-0.6666666666666666,-0.39880952380952384,-0.15555555555555556,0.07579365079365079,-0.5238095238095238,-0.3,-0.07698412698412699,0.1523809523809524,-0.22738095238095238,0.0,0.1111111111111111,-0.5555555555555556,-0.3968253968253968,-0.2015873015873016,0.0007936507936507937,0.2015873015873016,-0.3373015873015873,-0.1384920634920635,0.07023809523809524,-0.07301587301587302,0.1626984126984127,-0.20317460317460317,-0.006349206349206349,0.20238095238095238,0.07738095238095238,0.2857142857142857,-0.2777777777777778,-0.07142857142857142,0.1373015873015873,0.3373015873015873,0.0015873015873015873,0.21666666666666667,0.43253968253968256,0.3333333333333333,0.13333333333333333,0.3492063492063492,0.5476190476190477,0.49206349206349204,0.7063492063492064,0.06349206349206349,0.2746031746031746,0.46746031746031746,0.6388888888888888,0.3630952380952381,0.5714285714285714,0.7619047619047619,0.49206349206349204,0.7063492063492064,0.8174603174603174,1.0,0.4126984126984127,0.5920634920634921,0.7420634920634921,0.6944444444444444,0.8611111111111112,0.8174603174603174,1.0,0.7111111111111111,0.8333333333333334,0.9246031746031746,0.9305555555555556,1.0,0.9126984126984127,0.9682539682539683,1.0,1.0,1.0,1.0,1.0
[3. 3. 3. 3. 0. 0. 0. 0. 0.],-1.0,-0.4444444444444444,0.1111111111111111,0.5476190476190477,-1.0,-0.7222222222222222,-0.2857142857142857,0.19047619047619047,-0.8809523809523809,-0.6031746031746031,-0.19047619047619047,0.2857142857142857,-0.5476190476190477,-0.1111111111111111,0.0,-1.0,-0.7222222222222222,-0.4444444444444444,-0.12698412698412698,0.2222222222222222,-0.6825396825396826,-0.4126984126984127,-0.07142857142857142,-0.3968253968253968,-0.0,-0.5873015873015873,-0.3333333333333333,-0.0,-0.3253968253968254,-0.2857142857142857,-0.7222222222222222,-0.4444444444444444,-0.12698412698412698,0.2222222222222222,-0.4126984126984127,-0.07142857142857142,0.3253968253968254,-0.0,-0.3333333333333333,-0.0,0.1111111111111111,-0.0,0.3968253968253968,-0.4444444444444444,-0.12698412698412698,0.2222222222222222,0.5634920634920635,-0.07142857142857142,0.3253968253968254,0.5555555555555556,-0.0,0.3968253968253968,0.3968253968253968,0.8333333333333334,-0.12698412698412698,0.2222222222222222,0.5634920634920635,0.3253968253968254,0.7222222222222222,0.3968253968253968,0.8333333333333334,0.2222222222222222,0.5634920634920635,0.8412698412698413,0.7222222222222222,0.8333333333333334,0.5634920634920635,0.8412698412698413,1.0,0.8412698412698413,1.0,1.0,1.0
[4. 1. 1. 1. 1. 1. 1. 1. 1.],-1.0,-1.0,-1.0,-1.0,-0.7777777777777778,-0.6666666666666666,-0.5555555555555556,-0.4444444444444444,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.5555555555555556,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0.7777777777777778,0.6666666666666666,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[4. 2. 1. 1. 1. 1. 1. 1. 0.],-0.9166666666666666,-0.8571428571428571,-0.8015873015873016,-0.7619047619047619,-0.5833333333333334,-0.49404761904761907,-0.44047619047619047,-0.39880952380952384,0.0,0.003968253968253968,0.011904761904761904,0.023809523809523808,0.4226190476190476,0.3968253968253968,0.7222222222222222,0.0,0.0,-0.0,-0.0,-0.0,0.49404761904761907,0.4523809523809524,0.41865079365079366,0.7857142857142857,0.7619047619047619,0.8690476190476191,0.8253968253968254,0.8015873015873016,1.0,1.0,0.5833333333333334,0.49404761904761907,0.44047619047619047,0.39880952380952384,0.8194444444444444,0.7738095238095238,0.751984126984127,1.0,1.0,1.0,1.0,1.0,1.0,0.9206349206349206,0.8690476190476191,0.8253968253968254,0.8015873015873016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[4. 2. 2. 1. 1. 1. 1. 0. 0.],-0.7619047619047619,-0.6825396825396826,-0.6402116402116402,-0.6190476190476191,-0.4166666666666667,-0.37566137566137564,-0.3547619047619048,-0.3412698412698413,-0.07142857142857142,-0.06931216931216931,-0.06507936507936508,-0.05396825396825397,0.19285714285714287,0.2015873015873016,0.4444444444444444,0.0,0.0,0.0,-0.0,-0.0,0.28835978835978837,0.28174603174603174,0.28095238095238095,0.5272486772486773,0.5370370370370371,0.6412698412698413,0.6338624338624339,0.6402116402116402,0.8412698412698413,1.0,0.4166666666666667,0.37566137566137564,0.3547619047619048,0.3412698412698413,0.5896825396825397,0.5833333333333334,0.5846560846560847,0.794973544973545,0.8698412698412699,0.8703703703703703,1.0,1.0,1.0,0.7857142857142857,0.7325396825396825,0.71005291005291,0.7063492063492064,0.8698412698412699,0.8703703703703703,1.0,1.0,1.0,1.0,1.0,0.9563492063492064,0.9333333333333333,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[4. 2. 2. 2. 1. 1. 0. 0. 0.],-0.5476190476190477,-0.4936507936507937,-0.4801587301587302,-0.4880952380952381,-0.2777777777777778,-0.27976190476190477,-0.28134920634920635,-0.2908730158730159,-0.12698412698412698,-0.12857142857142856,-0.13293650793650794,-0.13412698412698412,-0.005357142857142857,-0.0007936507936507937,0.12698412698412698,0.0,0.0,0.0,0.0,-0.0,0.13293650793650794,0.13452380952380952,0.14484126984126985,0.25555555555555554,0.2857142857142857,0.4119047619047619,0.43253968253968256,0.4801587301587302,0.5595238095238095,0.8809523809523809,0.2777777777777778,0.27976190476190477,0.28134920634920635,0.2908730158730159,0.37817460317460316,0.39285714285714285,0.4226190476190476,0.5119047619047619,0.6484126984126984,0.6924603174603174,0.8412698412698413,0.8531746031746031,0.9206349206349206,0.6190476190476191,0.6031746031746031,0.6111111111111112,0.6428571428571429,0.6634920634920635,0.7023809523809523,0.8412698412698413,0.8809523809523809,0.9365079365079365,1.0,1.0,0.8492063492063492,0.8373015873015873,0.8571428571428571,0.8809523809523809,0.9365079365079365,1.0,1.0,0.9650793650793651,0.9642857142857143,0.9841269841269841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[4. 2. 2. 2. 2. 0. 0. 0. 0.],-0.2857142857142857,-0.273015873015873,-0.2857142857142857,-0.3333333333333333,-0.16666666666666666,-0.19047619047619047,-0.20793650793650795,-0.23809523809523808,-0.19047619047619047,-0.18412698412698414,-0.2,-0.23809523809523808,-0.17142857142857143,-0.2015873015873016,-0.2222222222222222,0.0,0.0,0.0,0.0,0.0,-0.0,0.0015873015873015873,-0.0,-0.0,-0.015873015873015872,0.20317460317460317,0.2253968253968254,0.2857142857142857,0.2222222222222222,0.5476190476190477,0.16666666666666666,0.19047619047619047,0.20793650793650795,0.23809523809523808,0.1873015873015873,0.2015873015873016,0.23015873015873015,0.1984126984126984,0.4015873015873016,0.4603174603174603,0.48412698412698413,0.6031746031746031,0.746031746031746,0.4444444444444444,0.4666666666666667,0.5079365079365079,0.6111111111111112,0.4380952380952381,0.49206349206349204,0.5079365079365079,0.6587301587301587,0.8015873015873016,0.8412698412698413,1.0,0.6825396825396826,0.7111111111111111,0.7857142857142857,0.6746031746031746,0.8015873015873016,0.873015873015873,1.0,0.8571428571428571,0.8968253968253969,1.0,0.873015873015873,1.0,0.9603174603174603,1.0,1.0,1.0,1.0,1.0,1.0
[4. 3. 1. 1. 1. 1. 1. 0. 0.],-0.9523809523809523,-0.8412698412698413,-0.6825396825396826,-0.5238095238095238,-0.875,-0.6759259259259259,-0.4781746031746032,-0.31746031746031744,-0.45634920634920634,-0.23015873015873015,-0.06746031746031746,0.06349206349206349,0.23809523809523808,0.3373015873015873,0.6825396825396826,-0.7777777777777778,-0.49404761904761907,-0.28835978835978837,-0.13293650793650794,0.0,0.0,0.14682539682539683,0.25925925925925924,0.5740740740740741,0.623015873015873,0.4126984126984127,0.4880952380952381,0.5502645502645502,0.8544973544973545,1.0,-0.19444444444444445,-0.0,0.1349206349206349,0.24603174603174602,0.45634920634920634,0.5244708994708994,0.5767195767195767,0.8544973544973545,0.7876984126984127,0.8115079365079365,1.0,1.0,1.0,0.4365079365079365,0.5,0.5608465608465608,0.6031746031746031,0.8412698412698413,0.8544973544973545,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.8412698412698413,0.8544973544973545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[4. 3. 2. 1. 1. 1. 0. 0. 0.],-0.8809523809523809,-0.7126984126984127,-0.5515873015873016,-0.40476190476190477,-0.7777777777777778,-0.5793650793650794,-0.416468253968254,-0.2698412698412698,-0.44047619047619047,-0.28174603174603174,-0.1361111111111111,-0.0007936507936507937,0.0,0.1384920634920635,0.4126984126984127,-0.6666666666666666,-0.4523809523809524,-0.28174603174603174,-0.13452380952380952,-0.0015873015873015873,-0.14682539682539683,0.0,0.13412698412698412,0.28174603174603174,0.4087301587301587,0.14603174603174604,0.28174603174603174,0.4007936507936508,0.5793650793650794,0.8809523809523809,-0.25,-0.07539682539682539,0.06825396825396825,0.19285714285714287,0.20952380952380953,0.3329365079365079,0.44246031746031744,0.5972222222222222,0.49682539682539684,0.6041666666666666,0.873015873015873,0.7976190476190477,0.8809523809523809,0.2261904761904762,0.3543650793650794,0.45714285714285713,0.5476190476190477,0.6,0.6865079365079365,0.9047619047619048,0.8373015873015873,0.9047619047619048,1.0,1.0,0.6428571428571429,0.7031746031746032,0.7619047619047619,0.876984126984127,0.9285714285714286,1.0,1.0,0.9047619047619048,0.9166666666666666,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[4. 3. 2. 2. 1. 0. 0. 0. 0.],-0.7619047619047619,-0.5714285714285714,-0.4126984126984127,-0.2619047619047619,-0.6527777777777778,-0.49603174603174605,-0.3615079365079365,-0.22777777777777777,-0.44047619047619047,-0.32592592592592595,-0.20714285714285716,-0.07301587301587302,-0.19285714285714287,-0.07023809523809524,0.07142857142857142,-0.5555555555555556,-0.41865079365079366,-0.28095238095238095,-0.14484126984126985,0.0,-0.25925925925925924,-0.13412698412698412,0.0,-0.0,0.15145502645502645,-0.06666666666666667,0.07116402116402117,0.23015873015873015,0.2261904761904762,0.5476190476190477,-0.2777777777777778,-0.14285714285714285,-0.003968253968253968,0.14047619047619048,0.0015873015873015873,0.13584656084656085,0.28835978835978837,0.27645502645502645,0.20992063492063492,0.3664021164021164,0.5634920634920635,0.49206349206349204,0.6825396825396826,0.06349206349206349,0.20634920634920634,0.3492063492063492,0.5,0.3373015873015873,0.4861111111111111,0.6547619047619048,0.5595238095238095,0.7400793650793651,0.8174603174603174,1.0,0.4126984126984127,0.5412698412698412,0.6732804232804233,0.6507936507936508,0.8035714285714286,0.8551587301587301,1.0,0.7111111111111111,0.8095238095238095,0.9126984126984127,0.8928571428571429,1.0,0.9126984126984127,0.9682539682539683,1.0,1.0,1.0,1.0,1.0
[4. 3. 3. 1. 1. 0. 0. 0. 0.],-1.0,-0.7936507936507936,-0.5,-0.21428571428571427,-1.0,-0.794973544973545,-0.5031746031746032,-0.21349206349206348,-0.8253968253968254,-0.5285714285714286,-0.22063492063492063,0.06031746031746032,-0.24047619047619048,0.07301587301587302,0.3968253968253968,-1.0,-0.7857142857142857,-0.5272486772486773,-0.25555555555555554,0.0,-0.5740740740740741,-0.28174603174603174,0.0,0.0,0.28835978835978837,-0.35873015873015873,-0.06931216931216931,0.1984126984126984,0.24206349206349206,0.5476190476190477,-0.7222222222222222,-0.46825396825396826,-0.19285714285714287,0.06746031746031746,-0.22380952380952382,0.06931216931216931,0.3253968253968254,0.37566137566137564,-0.006349206349206349,0.2791005291005291,0.6428571428571429,0.36507936507936506,0.6190476190476191,-0.36507936507936506,-0.06507936507936508,0.20793650793650795,0.4365079365079365,0.21984126984126984,0.47883597883597884,0.7857142857142857,0.44576719576719576,0.6785714285714286,0.7936507936507936,1.0,0.07142857142857142,0.3547619047619048,0.5714285714285714,0.6402116402116402,0.8095238095238095,0.8373015873015873,1.0,0.5079365079365079,0.7063492063492064,0.8333333333333334,0.9246031746031746,1.0,0.8412698412698413,0.9246031746031746,1.0,1.0,1.0,1.0,1.0
[4. 3. 3. 2. 0. 0. 0. 0. 0.],-1.0,-0.7222222222222222,-0.38492063492063494,0.011904761904761904,-1.0,-0.751984126984127,-0.48412698412698413,-0.17261904761904762,-0.8015873015873016,-0.5687830687830688,-0.3134920634920635,0.003968253968253968,-0.4226190476190476,-0.1626984126984127,0.0,-1.0,-0.7619047619047619,-0.5370370370370371,-0.2857142857142857,0.015873015873015872,-0.623015873015873,-0.4087301587301587,-0.15145502645502645,-0.28835978835978837,0.0,-0.5,-0.2791005291005291,-0.0,-0.15542328042328044,0.011904761904761904,-0.7222222222222222,-0.503968253968254,-0.2698412698412698,0.001984126984126984,-0.38492063492063494,-0.1421957671957672,0.15542328042328044,-0.0,-0.26785714285714285,-0.0,0.19047619047619047,-0.0,0.3253968253968254,-0.4444444444444444,-0.1984126984126984,0.07539682539682539,0.38492063492063494,-0.06349206349206349,0.2294973544973545,0.4365079365079365,0.08134920634920635,0.4166666666666667,0.3968253968253968,0.8333333333333334,-0.12698412698412698,0.1488095238095238,0.4444444444444444,0.30357142857142855,0.6329365079365079,0.4781746031746032,0.8333333333333334,0.2222222222222222,0.503968253968254,0.7817460317460317,0.6706349206349206,0.875,0.5634920634920635,0.8115079365079365,0.9583333333333334,0.8412698412698413,1.0,1.0,1.0
[4. 4. 1. 1. 1. 1. 0. 0. 0.],-1.0,-0.9634920634920635,-0.8571428571428571,-0.6904761904761905,-1.0,-0.8968253968253969,-0.707936507936508,-0.5,-0.7698412698412699,-0.4984126984126984,-0.2619047619047619,-0.06349206349206349,0.016666666666666666,0.20317460317460317,0.5873015873015873,-1.0,-0.8690476190476191,-0.6412698412698413,-0.4119047619047619,-0.20317460317460317,-0.4126984126984127,-0.14603174603174604,0.06666666666666667,0.35873015873015873,0.5,0.0,0.23174603174603176,0.40476190476190477,0.6984126984126984,0.9523809523809523,-0.75,-0.5,-0.273015873015873,-0.06984126984126984,-0.0,0.2,0.35714285714285715,0.6111111111111112,0.4007936507936508,0.5555555555555556,0.9047619047619048,0.7341269841269841,0.8412698412698413,-0.2619047619047619,-0.0,0.2,0.35714285714285715,0.49206349206349204,0.6111111111111112,0.9047619047619048,0.8412698412698413,0.9047619047619048,1.0,1.0,0.3253968253968254,0.49206349206349204,0.6111111111111112,0.8412698412698413,0.9047619047619048,1.0,1.0,0.7936507936507936,0.8412698412698413,0.9047619047619048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[4. 4. 2. 1. 1. 0. 0. 0. 0.],-1.0,-0.9206349206349206,-0.7870370370370371,-0.6190476190476191,-1.0,-0.8412698412698413,-0.6658730158730158,-0.4777777777777778,-0.7222222222222222,-0.5272486772486773,-0.33174603174603173,-0.13333333333333333,-0.19285714285714287,0.006349206349206349,0.3333333333333333,-1.0,-0.8253968253968254,-0.6338624338624339,-0.43253968253968256,-0.2253968253968254,-0.4880952380952381,-0.28174603174603174,-0.07116402116402117,0.06931216931216931,0.2791005291005291,-0.23174603174603176,0.0,0.23015873015873015,0.37566137566137564,0.7619047619047619,-0.7222222222222222,-0.5343915343915344,-0.3388888888888889,-0.14047619047619048,-0.2,-0.0,0.1984126984126984,0.3253968253968254,0.07301587301587302,0.29894179894179895,0.6547619047619048,0.36507936507936506,0.5952380952380952,-0.36507936507936506,-0.14444444444444443,0.06931216931216931,0.2698412698412698,0.20793650793650795,0.4021164021164021,0.6904761904761905,0.5264550264550265,0.7261904761904762,0.7936507936507936,1.0,0.07142857142857142,0.2873015873015873,0.47883597883597884,0.5925925925925926,0.75,0.8809523809523809,1.0,0.5079365079365079,0.6732804232804233,0.8095238095238095,0.8809523809523809,1.0,0.8412698412698413,0.9246031746031746,1.0,1.0,1.0,1.0,1.0
[4. 4. 2. 2. 0. 0. 0. 0. 0.],-1.0,-0.8809523809523809,-0.7486772486772487,-0.5833333333333334,-1.0,-0.8015873015873016,-0.6428571428571429,-0.4801587301587302,-0.7023809523809523,-0.5502645502645502,-0.40476190476190477,-0.2222222222222222,-0.35714285714285715,-0.20238095238095238,0.0,-1.0,-0.8015873015873016,-0.6402116402116402,-0.4801587301587302,-0.2857142857142857,-0.5502645502645502,-0.4007936507936508,-0.23015873015873015,-0.1984126984126984,0.0,-0.40476190476190477,-0.23015873015873015,0.0,-0.0,0.3333333333333333,-0.7222222222222222,-0.5634920634920635,-0.4087301587301587,-0.23412698412698413,-0.35714285714285715,-0.1984126984126984,-0.0,-0.0,-0.20238095238095238,-0.0,0.24206349206349206,-0.0,0.25396825396825395,-0.4444444444444444,-0.2698412698412698,-0.07671957671957672,0.1626984126984127,-0.05555555555555555,0.14814814814814814,0.35714285714285715,0.1626984126984127,0.45634920634920634,0.3968253968253968,0.8333333333333334,-0.12698412698412698,0.07539682539682539,0.31084656084656087,0.28174603174603174,0.5317460317460317,0.5595238095238095,0.8333333333333334,0.2222222222222222,0.4444444444444444,0.7142857142857143,0.6190476190476191,0.9166666666666666,0.5634920634920635,0.7817460317460317,0.9166666666666666,0.8412698412698413,1.0,1.0,1.0
[4. 4. 3. 1. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.7817460317460317,-0.4642857142857143,-1.0,-1.0,-0.7817460317460317,-0.4523809523809524,-1.0,-0.794973544973545,-0.45634920634920634,-0.0873015873015873,-0.47619047619047616,-0.07738095238095238,0.3253968253968254,-1.0,-1.0,-0.8412698412698413,-0.5595238095238095,-0.2222222222222222,-0.8544973544973545,-0.5793650793650794,-0.2261904761904762,-0.24206349206349206,0.15542328042328044,-0.6984126984126984,-0.37566137566137564,0.0,0.0,0.3333333333333333,-1.0,-0.8214285714285714,-0.5714285714285714,-0.26785714285714285,-0.5912698412698413,-0.2791005291005291,0.0667989417989418,0.07407407407407407,-0.43253968253968256,-0.07407407407407407,0.3492063492063492,-0.1626984126984127,0.2261904761904762,-0.8015873015873016,-0.5277777777777778,-0.20238095238095238,0.14087301587301587,-0.21825396825396826,0.14814814814814814,0.5317460317460317,-0.0,0.4007936507936508,0.3253968253968254,0.8333333333333334,-0.48412698412698413,-0.13690476190476192,0.2222222222222222,0.2294973544973545,0.5753968253968254,0.5079365079365079,0.8333333333333334,-0.07142857142857142,0.30357142857142855,0.6190476190476191,0.6666666666666666,0.9166666666666666,0.38492063492063494,0.7003968253968254,0.9583333333333334,0.7817460317460317,0.9583333333333334,1.0,1.0
