,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],[2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[2. 2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[2. 2. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[2. 2. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[2. 2. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0.],[2. 2. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0.],[3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[3. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[3. 2. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[3. 2. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[3. 2. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[3. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[3. 3. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[3. 3. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[3. 3. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[4. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[4. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[4. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[4. 3. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 3. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 4. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[5. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[5. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 3. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[6. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[6. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[7. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[7. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 5. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 5. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 6. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[8. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 5. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[10.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  2.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  2.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  3.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  4.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  3.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[12.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[12.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[14.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7967032967032966,0.7527472527472527,0.7197802197802198,0.6978021978021978,0.6868131868131868,0.6868131868131868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6135531135531136,0.5614385614385614,0.5293040293040293,0.5121545121545121,0.506993006993007,0.5128205128205128,0.8707958707958708,0.855977355977356,0.8506493506493507,0.8553113553113553,0.8694638694638694,1.0,1.0,1.0,1.0,1.0,0.9395604395604396,0.9184149184149184,0.9025974025974026,0.8941058941058941,0.8939393939393939,0.9020979020979021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[2. 2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.45054945054945056,0.4097902097902098,0.3880952380952381,0.3787878787878788,0.37948717948717947,0.39044289044289043,0.6881118881118881,0.6751581751581751,0.675990675990676,0.6902097902097902,0.7193473193473193,0.8797036297036297,0.8894938394938395,0.9086247086247087,1.0,1.0,0.8364135864135864,0.8014985014985015,0.7815517815517815,0.7752913752913753,0.781934731934732,0.8018648018648019,0.9323176823176823,0.9274059274059274,0.9306526806526807,0.9412587412587412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9755244755244755,0.9660339660339661,0.9603729603729604,0.96002331002331,0.965034965034965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[2. 2. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.3076923076923077,0.28511488511488514,0.2738927738927739,0.27106227106227104,0.2762903762903763,0.2913752913752914,0.4962370962370962,0.493006993006993,0.5014985014985015,0.524009324009324,0.5664335664335665,0.6811521811521811,0.7054279054279055,0.7477855477855477,0.8815850815850815,0.9244755244755245,0.7062937062937062,0.6728604728604729,0.6585081585081585,0.6595404595404596,0.675990675990676,0.710955710955711,0.7998667998667999,0.8003663003663004,0.8147519147519148,0.8434898434898435,0.9144522144522145,0.9342657342657342,0.958041958041958,1.0,0.9560439560439561,0.9582750582750583,0.967032967032967,0.9790209790209791,1.0,1.0,1.0,1.0,1.0,0.9148851148851149,0.8967698967698968,0.8906093906093906,0.8961038961038961,0.9127539127539127,0.9560439560439561,0.9582750582750583,0.967032967032967,0.9790209790209791,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.987012987012987,0.983016983016983,0.9825174825174825,0.9856809856809857,0.991008991008991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[2. 2. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0.],0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.184981684981685,0.17832167832167833,0.17482517482517482,0.17635142635142634,0.18414918414918416,0.20163170163170163,0.3157953157953158,0.3188478188478188,0.33105783105783104,0.35675435675435674,0.40792540792540793,0.45288045288045287,0.48185148185148186,0.5361305361305362,0.6394716394716394,0.7342657342657343,0.5629370629370629,0.5422355422355423,0.5373792873792874,0.5473692973692974,0.5752858252858253,0.6303696303696303,0.6295093795093795,0.6403318903318903,0.6673881673881674,0.7173382173382173,0.7436729936729937,0.7884892884892885,0.8566433566433567,0.9090909090909091,0.84998334998335,0.8646908646908646,0.8936618936618936,0.9340659340659341,0.9299034299034299,0.9615384615384616,1.0,1.0,1.0,0.8166833166833167,0.7998945498945499,0.8005883005883005,0.817932067932068,0.8537573537573537,0.84998334998335,0.8646908646908646,0.8936618936618936,0.9340659340659341,0.9299034299034299,0.9615384615384616,1.0,0.9652292152292152,0.9745809745809746,0.9865134865134865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9454434454434455,0.939060939060939,0.9433621933621934,0.9570984570984571,0.9765234765234765,0.9652292152292152,0.9745809745809746,0.9865134865134865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9911754911754912,0.9904817404817405,0.9928404928404928,0.9965034965034965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[2. 2. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.08241758241758242,0.08391608391608392,0.0844988344988345,0.08741258741258741,0.0944055944055944,0.10989010989010989,0.15151515151515152,0.15484515484515485,0.16433566433566432,0.1838161838161838,0.23076923076923078,0.22102897102897104,0.24175824175824176,0.28321678321678323,0.32867132867132864,0.4195804195804196,0.4180819180819181,0.4125874125874126,0.41708291708291706,0.4353146853146853,0.47502497502497504,0.5604395604395604,0.4458041958041958,0.46203796203796205,0.49575424575424576,0.561938061938062,0.5176490176490176,0.5715950715950716,0.6818181818181818,0.6713286713286714,0.6931401931401932,0.7221944721944722,0.7755577755577756,0.8666333666333667,0.768897768897769,0.8451548451548452,0.9300699300699301,0.936063936063936,0.9825174825174825,0.6873126873126874,0.6818181818181818,0.6943056943056943,0.7282717282717283,0.7942057942057942,0.6931401931401932,0.7221944721944722,0.7755577755577756,0.8666333666333667,0.768897768897769,0.8451548451548452,0.9300699300699301,0.8693806193806194,0.9012654012654012,0.949050949050949,0.936063936063936,0.9825174825174825,1.0,0.967032967032967,0.9865134865134865,0.9975024975024975,1.0,1.0,0.8644688644688645,0.8644688644688645,0.8818681318681318,0.9175824175824175,0.967032967032967,0.8693806193806194,0.9012654012654012,0.949050949050949,0.936063936063936,0.9825174825174825,0.967032967032967,0.9865134865134865,0.9975024975024975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9571262071262071,0.9608724608724609,0.9741924741924742,0.991008991008991,0.967032967032967,0.9865134865134865,0.9975024975024975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9924242424242424,0.995004995004995,0.9985014985014985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[2. 2. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.28146853146853146,0.28554778554778554,0.29574592074592077,0.3181818181818182,0.36538461538461536,0.5,0.26107226107226106,0.27534965034965037,0.3041958041958042,0.36538461538461536,0.26544289044289043,0.3041958041958042,0.40384615384615385,0.3181818181818182,0.5058275058275058,0.5407925407925408,0.6083916083916084,0.7692307692307693,0.5308857808857809,0.6223776223776224,0.6853146853146853,0.7674825174825175,0.9038461538461539,0.5384615384615384,0.5466200466200466,0.5710955710955711,0.6223776223776224,0.7307692307692307,0.5058275058275058,0.5407925407925408,0.6083916083916084,0.7692307692307693,0.5308857808857809,0.6223776223776224,0.6853146853146853,0.7141608391608392,0.7674825174825175,0.8653846153846154,0.7674825174825175,0.9038461538461539,0.9388111888111889,0.8694638694638694,0.9265734265734266,1.0,0.9388111888111889,1.0,0.7424242424242424,0.7567016317016317,0.7937062937062938,0.8653846153846154,1.0,0.7141608391608392,0.7674825174825175,0.8653846153846154,0.7674825174825175,0.9038461538461539,0.8694638694638694,0.9265734265734266,1.0,0.9388111888111889,1.0,0.9632867132867133,1.0,1.0,1.0,1.0,0.8811188811188811,0.8997668997668997,0.9388111888111889,1.0,0.8694638694638694,0.9265734265734266,1.0,0.9388111888111889,0.9632867132867133,1.0,1.0,1.0,1.0,1.0,1.0,0.958916083916084,0.9755244755244755,1.0,1.0,0.9632867132867133,1.0,1.0,1.0,1.0,1.0,1.0,0.9918414918414918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],-1.0,-0.7967032967032966,-0.6135531135531136,-0.45054945054945056,-0.3076923076923077,-0.184981684981685,-0.08241758241758242,0.0,0.0,0.12362637362637363,0.2216117216117216,0.29945054945054944,0.3626373626373626,0.4166666666666667,0.7985347985347986,0.7939560439560439,0.8021978021978022,0.8205128205128205,0.8461538461538461,1.0,1.0,1.0,1.0,1.0,0.7472527472527473,0.7380952380952381,0.7435897435897436,0.760989010989011,0.7875457875457875,0.8205128205128205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[3. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],-1.0,-0.7527472527472527,-0.5614385614385614,-0.4097902097902098,-0.28511488511488514,-0.17832167832167833,-0.08391608391608392,0.0,-0.12362637362637363,0.0,0.09975024975024975,0.18543956043956045,0.2616883116883117,0.3304195804195804,0.5224775224775224,0.5646853146853147,0.6091908091908091,0.6548951048951049,0.7034965034965035,0.8831168831168831,0.8972027972027972,0.9174825174825175,1.0,1.0,0.5192307692307693,0.5444555444555444,0.5796703296703297,0.6187812187812188,0.6604895104895104,0.7062937062937062,0.8727522477522478,0.878996003996004,0.8942057942057942,0.9153846153846154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9065934065934066,0.8988511488511488,0.9010989010989011,0.9118881118881119,0.9286713286713286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
