,[2. 2. 2. 2. 1. 1. 1. 1. 1.],[2. 2. 2. 2. 2. 1. 1. 1. 0.],[2. 2. 2. 2. 2. 2. 1. 0. 0.],[3. 2. 2. 1. 1. 1. 1. 1. 1.],[3. 2. 2. 2. 1. 1. 1. 1. 0.],[3. 2. 2. 2. 2. 1. 1. 0. 0.],[3. 2. 2. 2. 2. 2. 0. 0. 0.],[3. 3. 1. 1. 1. 1. 1. 1. 1.],[3. 3. 2. 1. 1. 1. 1. 1. 0.],[3. 3. 2. 2. 1. 1. 1. 0. 0.],[3. 3. 2. 2. 2. 1. 0. 0. 0.],[3. 3. 3. 1. 1. 1. 1. 0. 0.],[3. 3. 3. 2. 1. 1. 0. 0. 0.],[3. 3. 3. 2. 2. 0. 0. 0. 0.],[3. 3. 3. 3. 1. 0. 0. 0. 0.],[4. 2. 1. 1. 1. 1. 1. 1. 1.],[4. 2. 2. 1. 1. 1. 1. 1. 0.],[4. 2. 2. 2. 1. 1. 1. 0. 0.],[4. 2. 2. 2. 2. 1. 0. 0. 0.],[4. 3. 1. 1. 1. 1. 1. 1. 0.],[4. 3. 2. 1. 1. 1. 1. 0. 0.],[4. 3. 2. 2. 1. 1. 0. 0. 0.],[4. 3. 2. 2. 2. 0. 0. 0. 0.],[4. 3. 3. 1. 1. 1. 0. 0. 0.],[4. 3. 3. 2. 1. 0. 0. 0. 0.],[4. 3. 3. 3. 0. 0. 0. 0. 0.],[4. 4. 1. 1. 1. 1. 1. 0. 0.],[4. 4. 2. 1. 1. 1. 0. 0. 0.],[4. 4. 2. 2. 1. 0. 0. 0. 0.],[4. 4. 3. 1. 1. 0. 0. 0. 0.],[4. 4. 3. 2. 0. 0. 0. 0. 0.],[4. 4. 4. 1. 0. 0. 0. 0. 0.],[5. 1. 1. 1. 1. 1. 1. 1. 1.],[5. 2. 1. 1. 1. 1. 1. 1. 0.],[5. 2. 2. 1. 1. 1. 1. 0. 0.],[5. 2. 2. 2. 1. 1. 0. 0. 0.],[5. 2. 2. 2. 2. 0. 0. 0. 0.],[5. 3. 1. 1. 1. 1. 1. 0. 0.],[5. 3. 2. 1. 1. 1. 0. 0. 0.],[5. 3. 2. 2. 1. 0. 0. 0. 0.],[5. 3. 3. 1. 1. 0. 0. 0. 0.],[5. 3. 3. 2. 0. 0. 0. 0. 0.],[5. 4. 1. 1. 1. 1. 0. 0. 0.],[5. 4. 2. 1. 1. 0. 0. 0. 0.],[5. 4. 2. 2. 0. 0. 0. 0. 0.],[5. 4. 3. 1. 0. 0. 0. 0. 0.],[5. 4. 4. 0. 0. 0. 0. 0. 0.],[5. 5. 1. 1. 1. 0. 0. 0. 0.],[5. 5. 2. 1. 0. 0. 0. 0. 0.],[5. 5. 3. 0. 0. 0. 0. 0. 0.],[6. 1. 1. 1. 1. 1. 1. 1. 0.],[6. 2. 1. 1. 1. 1. 1. 0. 0.],[6. 2. 2. 1. 1. 1. 0. 0. 0.],[6. 2. 2. 2. 1. 0. 0. 0. 0.],[6. 3. 1. 1. 1. 1. 0. 0. 0.],[6. 3. 2. 1. 1. 0. 0. 0. 0.],[6. 3. 2. 2. 0. 0. 0. 0. 0.],[6. 3. 3. 1. 0. 0. 0. 0. 0.],[6. 4. 1. 1. 1. 0. 0. 0. 0.],[6. 4. 2. 1. 0. 0. 0. 0. 0.],[6. 4. 3. 0. 0. 0. 0. 0. 0.],[6. 5. 1. 1. 0. 0. 0. 0. 0.],[6. 5. 2. 0. 0. 0. 0. 0. 0.],[6. 6. 1. 0. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 1. 1. 1. 0. 0.],[7. 2. 1. 1. 1. 1. 0. 0. 0.],[7. 2. 2. 1. 1. 0. 0. 0. 0.],[7. 2. 2. 2. 0. 0. 0. 0. 0.],[7. 3. 1. 1. 1. 0. 0. 0. 0.],[7. 3. 2. 1. 0. 0. 0. 0. 0.],[7. 3. 3. 0. 0. 0. 0. 0. 0.],[7. 4. 1. 1. 0. 0. 0. 0. 0.],[7. 4. 2. 0. 0. 0. 0. 0. 0.],[7. 5. 1. 0. 0. 0. 0. 0. 0.],[7. 6. 0. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 1. 1. 1. 0. 0. 0.],[8. 2. 1. 1. 1. 0. 0. 0. 0.],[8. 2. 2. 1. 0. 0. 0. 0. 0.],[8. 3. 1. 1. 0. 0. 0. 0. 0.],[8. 3. 2. 0. 0. 0. 0. 0. 0.],[8. 4. 1. 0. 0. 0. 0. 0. 0.],[8. 5. 0. 0. 0. 0. 0. 0. 0.],[9. 1. 1. 1. 1. 0. 0. 0. 0.],[9. 2. 1. 1. 0. 0. 0. 0. 0.],[9. 2. 2. 0. 0. 0. 0. 0. 0.],[9. 3. 1. 0. 0. 0. 0. 0. 0.],[9. 4. 0. 0. 0. 0. 0. 0. 0.],[10.  1.  1.  1.  0.  0.  0.  0.  0.],[10.  2.  1.  0.  0.  0.  0.  0.  0.],[10.  3.  0.  0.  0.  0.  0.  0.  0.],[11.  1.  1.  0.  0.  0.  0.  0.  0.],[11.  2.  0.  0.  0.  0.  0.  0.  0.],[12.  1.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.]
[3. 3. 2. 2. 2. 1. 0. 0. 0.],0.19047619047619047,0.1746031746031746,0.1746031746031746,0.07539682539682539,0.075,0.07698412698412699,0.08134920634920635,0.0,0.0,0.0,0.0,-0.06428571428571428,-0.06964285714285715,-0.08253968253968254,-0.1523809523809524,0.16666666666666666,0.19047619047619047,0.1988095238095238,0.20952380952380953,0.12698412698412698,0.12936507936507938,0.1361111111111111,0.14603174603174604,0.07142857142857142,0.0761904761904762,-0.0,0.24603174603174602,0.25396825396825395,0.2698412698412698,0.21349206349206348,0.2361111111111111,0.38492063492063494,0.4444444444444444,0.4623015873015873,0.4595238095238095,0.46884920634920635,0.49206349206349204,0.3888888888888889,0.3978174603174603,0.4238095238095238,0.35634920634920636,0.40674603174603174,0.5,0.523015873015873,0.5674603174603174,0.5198412698412699,0.7619047619047619,0.7261904761904762,0.7698412698412699,0.8412698412698413,0.7222222222222222,0.6904761904761905,0.6849206349206349,0.7031746031746032,0.6222222222222222,0.6452380952380953,0.6984126984126984,0.6428571428571429,0.7261904761904762,0.7698412698412699,0.8412698412698413,0.9007936507936508,0.9603174603174603,1.0,0.8809523809523809,0.85,0.8523809523809524,0.8809523809523809,0.8087301587301587,0.8472222222222222,0.9047619047619048,0.9007936507936508,0.9603174603174603,1.0,1.0,0.9603174603174603,0.946031746031746,0.9563492063492064,0.9365079365079365,0.9761904761904762,1.0,1.0,0.9920634920634921,0.9900793650793651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[3. 3. 3. 1. 1. 1. 1. 0. 0.],-0.6031746031746031,-0.35714285714285715,-0.19047619047619047,-0.5476190476190477,-0.30238095238095236,-0.13174603174603175,0.0,-0.5555555555555556,-0.2619047619047619,-0.07301587301587302,0.06428571428571428,0.0,0.15158730158730158,0.2619047619047619,0.4380952380952381,-0.3888888888888889,-0.20238095238095238,-0.05793650793650794,0.06190476190476191,-0.17857142857142858,-0.0,0.12857142857142856,0.23333333333333334,0.24047619047619048,0.3412698412698413,0.6587301587301587,0.05555555555555555,0.19285714285714287,0.29523809523809524,0.4579365079365079,0.5238095238095238,0.7023809523809523,-0.1111111111111111,0.08333333333333333,0.20793650793650795,0.3047619047619048,0.38095238095238093,0.31746031746031744,0.4119047619047619,0.48412698412698413,0.6698412698412698,0.7063492063492064,0.4984126984126984,0.5619047619047619,0.6031746031746031,0.8412698412698413,1.0,0.8380952380952381,0.8412698412698413,1.0,0.4166666666666667,0.49206349206349204,0.5476190476190477,0.6,0.7126984126984127,0.7301587301587301,0.753968253968254,0.9285714285714286,0.8380952380952381,0.8412698412698413,1.0,1.0,1.0,1.0,0.7857142857142857,0.7722222222222223,0.7904761904761904,0.8015873015873016,0.9333333333333333,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,0.9563492063492064,0.9333333333333333,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[3. 3. 3. 2. 1. 1. 0. 0. 0.],-0.2857142857142857,-0.08134920634920635,0.07142857142857142,-0.34523809523809523,-0.15555555555555556,0.0,0.1349206349206349,-0.4166666666666667,-0.23214285714285715,-0.07341269841269842,0.06964285714285715,-0.15158730158730158,0.0,0.14603174603174604,0.0873015873015873,-0.2916666666666667,-0.1388888888888889,0.0017857142857142857,0.1261904761904762,-0.22023809523809523,-0.07063492063492063,0.06646825396825397,0.19285714285714287,-0.0,0.14484126984126985,0.27976190476190477,-0.07936507936507936,0.05734126984126984,0.18571428571428572,0.14285714285714285,0.2857142857142857,0.3055555555555556,-0.1111111111111111,0.06349206349206349,0.20396825396825397,0.3194444444444444,0.4222222222222222,0.14087301587301587,0.2751984126984127,0.39444444444444443,0.3761904761904762,0.5119047619047619,0.2619047619047619,0.3880952380952381,0.5,0.5317460317460317,0.7619047619047619,0.5904761904761905,0.6904761904761905,0.8809523809523809,0.2777777777777778,0.4107142857142857,0.5075396825396825,0.5912698412698413,0.4869047619047619,0.5888888888888889,0.6785714285714286,0.7222222222222222,0.5904761904761905,0.6904761904761905,0.8809523809523809,0.8531746031746031,0.9206349206349206,1.0,0.6190476190476191,0.6857142857142857,0.7412698412698413,0.7976190476190477,0.7642857142857142,0.8273809523809523,0.9523809523809523,0.8531746031746031,0.9206349206349206,1.0,1.0,0.8492063492063492,0.8674603174603175,0.8968253968253969,0.9365079365079365,0.9682539682539683,1.0,1.0,0.9650793650793651,0.9642857142857143,0.9841269841269841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[3. 3. 3. 2. 2. 0. 0. 0. 0.],0.1111111111111111,0.2857142857142857,0.47619047619047616,-0.15476190476190477,0.0,0.16507936507936508,0.36904761904761907,-0.3333333333333333,-0.20634920634920634,-0.07301587301587302,0.08253968253968254,-0.2619047619047619,-0.14603174603174604,0.0,-0.23809523809523808,-0.2222222222222222,-0.0873015873015873,0.05396825396825397,0.20793650793650795,-0.2619047619047619,-0.1349206349206349,-0.003968253968253968,0.1523809523809524,-0.19285714285714287,-0.07301587301587302,-0.1865079365079365,-0.19047619047619047,-0.06984126984126984,0.06031746031746032,-0.13333333333333333,-0.011904761904761904,-0.07142857142857142,-0.1111111111111111,0.03968253968253968,0.1873015873015873,0.3373015873015873,0.5079365079365079,-0.0,0.1373015873015873,0.29285714285714287,0.08571428571428572,0.2619047619047619,0.06349206349206349,0.2,0.36507936507936506,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.49206349206349204,0.5476190476190477,0.16666666666666666,0.31746031746031744,0.4595238095238095,0.6095238095238096,0.273015873015873,0.42142857142857143,0.6071428571428571,0.40476190476190477,0.3333333333333333,0.49206349206349204,0.5476190476190477,0.6031746031746031,0.7936507936507936,0.8412698412698413,0.4444444444444444,0.5746031746031746,0.7015873015873015,0.8412698412698413,0.5380952380952381,0.6944444444444444,0.7619047619047619,0.6031746031746031,0.7936507936507936,0.8412698412698413,1.0,0.6825396825396826,0.7841269841269841,0.8888888888888888,0.7698412698412699,0.9246031746031746,0.8412698412698413,1.0,0.8571428571428571,0.9285714285714286,1.0,0.9365079365079365,1.0,0.9603174603174603,1.0,1.0,1.0,1.0,1.0,1.0
[3. 3. 3. 3. 1. 0. 0. 0. 0.],-0.4444444444444444,0.0,0.30952380952380953,-0.6666666666666666,-0.2619047619047619,0.07936507936507936,0.35714285714285715,-0.8333333333333334,-0.5158730158730159,-0.16507936507936508,0.1523809523809524,-0.4380952380952381,-0.0873015873015873,0.23809523809523808,0.0,-0.6111111111111112,-0.3888888888888889,-0.12698412698412698,0.13333333333333333,-0.5873015873015873,-0.3396825396825397,-0.06666666666666667,0.2015873015873016,-0.30317460317460315,-0.0,0.1111111111111111,-0.49206349206349204,-0.25396825396825395,-0.0,-0.2253968253968254,0.07142857142857142,-0.16666666666666666,-0.5555555555555556,-0.3333333333333333,-0.06349206349206349,0.20317460317460317,0.4380952380952381,-0.2857142857142857,0.0015873015873015873,0.28095238095238095,0.07936507936507936,0.3968253968253968,-0.20317460317460317,0.06666666666666667,0.3333333333333333,0.15873015873015872,0.2857142857142857,0.13333333333333333,0.4126984126984127,0.6349206349206349,-0.2777777777777778,-0.0,0.273015873015873,0.5063492063492063,0.06984126984126984,0.3603174603174603,0.6031746031746031,0.5079365079365079,0.13333333333333333,0.4126984126984127,0.6349206349206349,0.49206349206349204,0.7301587301587301,0.8174603174603174,0.06349206349206349,0.34285714285714286,0.5746031746031746,0.746031746031746,0.4396825396825397,0.6825396825396826,0.8888888888888888,0.49206349206349204,0.7301587301587301,0.8174603174603174,1.0,0.4126984126984127,0.6428571428571429,0.8015873015873016,0.7619047619047619,0.9126984126984127,0.8174603174603174,1.0,0.7111111111111111,0.8571428571428571,0.9365079365079365,0.9682539682539683,1.0,0.9126984126984127,0.9682539682539683,1.0,1.0,1.0,1.0,1.0
[4. 2. 1. 1. 1. 1. 1. 1. 1.],-1.0,-1.0,-1.0,-0.6944444444444444,-0.6527777777777778,-0.6388888888888888,-0.6527777777777778,0.0,-0.08333333333333333,-0.1388888888888889,-0.16666666666666666,0.3888888888888889,0.2916666666666667,0.2222222222222222,0.6111111111111112,0.0,-0.09722222222222222,-0.16666666666666666,-0.20833333333333334,0.5833333333333334,0.4305555555555556,0.3055555555555556,0.20833333333333334,0.7916666666666666,0.6666666666666666,1.0,0.9166666666666666,0.8333333333333334,0.7222222222222222,1.0,1.0,1.0,0.7777777777777778,0.5833333333333334,0.4166666666666667,0.2777777777777778,0.16666666666666666,0.875,0.7777777777777778,0.6527777777777778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9722222222222222,0.9166666666666666,0.8333333333333334,0.7222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[4. 2. 2. 1. 1. 1. 1. 1. 0.],-0.8333333333333334,-0.8015873015873016,-0.8015873015873016,-0.4365079365079365,-0.45634920634920634,-0.4880952380952381,-0.5238095238095238,0.0,-0.07407407407407407,-0.13756613756613756,-0.19047619047619047,0.20238095238095238,0.1388888888888889,0.0873015873015873,0.3888888888888889,0.09722222222222222,0.0,-0.07738095238095238,-0.14285714285714285,0.3968253968253968,0.29894179894179895,0.21693121693121692,0.14285714285714285,0.5396825396825397,0.47156084656084657,0.7222222222222222,0.7407407407407407,0.6507936507936508,0.5740740740740741,0.8412698412698413,0.8015873015873016,1.0,0.6666666666666666,0.49404761904761907,0.37566137566137564,0.27976190476190477,0.19047619047619047,0.6871693121693122,0.5972222222222222,0.5185185185185185,0.794973544973545,0.751984126984127,0.9186507936507936,0.8703703703703703,0.8346560846560847,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.8167989417989417,0.7261904761904762,0.6468253968253969,0.9186507936507936,0.8703703703703703,0.8346560846560847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9880952380952381,0.9623015873015873,0.9285714285714286,0.9007936507936508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[4. 2. 2. 2. 1. 1. 1. 0. 0.],-0.5476190476190477,-0.5634920634920635,-0.6071428571428571,-0.2261904761904762,-0.2908730158730159,-0.3547619047619048,-0.4226190476190476,0.0,-0.06746031746031746,-0.13293650793650794,-0.1988095238095238,0.05793650793650794,-0.0017857142857142857,-0.05396825396825397,0.12698412698412698,0.16666666666666666,0.07738095238095238,0.0,-0.075,0.27380952380952384,0.20436507936507936,0.13968253968253969,0.07579365079365079,0.31726190476190474,0.2698412698412698,0.40476190476190477,0.5515873015873016,0.49166666666666664,0.44365079365079363,0.5968253968253968,0.5833333333333334,0.8611111111111112,0.5555555555555556,0.44047619047619047,0.3547619047619048,0.28134920634920635,0.20793650793650795,0.5059523809523809,0.4498015873015873,0.398015873015873,0.5523809523809524,0.5238095238095238,0.753968253968254,0.7166666666666667,0.6984126984126984,0.8214285714285714,1.0,0.9119047619047619,0.9007936507936508,1.0,0.8333333333333334,0.7261904761904762,0.6563492063492063,0.6031746031746031,0.7611111111111111,0.7261904761904762,0.7063492063492064,0.8214285714285714,0.9285714285714286,0.9186507936507936,1.0,1.0,1.0,1.0,0.9523809523809523,0.8992063492063492,0.8634920634920635,0.8492063492063492,0.9285714285714286,0.9186507936507936,1.0,1.0,1.0,1.0,1.0,0.9920634920634921,0.9785714285714285,0.9722222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[4. 2. 2. 2. 2. 1. 0. 0. 0.],-0.19047619047619047,-0.2698412698412698,-0.373015873015873,-0.06349206349206349,-0.1380952380952381,-0.21984126984126984,-0.3253968253968254,0.0,-0.06349206349206349,-0.12857142857142856,-0.20952380952380953,-0.06190476190476191,-0.1261904761904762,-0.20793650793650795,-0.13333333333333333,0.20833333333333334,0.14285714285714285,0.075,0.0,0.19047619047619047,0.12857142857142856,0.06984126984126984,-0.0,0.11904761904761904,0.06468253968253969,0.047619047619047616,0.3888888888888889,0.34523809523809523,0.31507936507936507,0.33174603174603173,0.31746031746031744,0.5873015873015873,0.4444444444444444,0.39880952380952384,0.3412698412698413,0.2908730158730159,0.23809523809523808,0.3611111111111111,0.31547619047619047,0.2773809523809524,0.30396825396825394,0.26785714285714285,0.5611111111111111,0.5444444444444444,0.5615079365079365,0.5436507936507936,0.8412698412698413,0.7261904761904762,0.746031746031746,0.8015873015873016,0.7222222222222222,0.6468253968253969,0.6031746031746031,0.5853174603174603,0.5833333333333334,0.5674603174603174,0.5773809523809523,0.5674603174603174,0.7674603174603175,0.7896825396825397,0.8412698412698413,0.9007936507936508,0.9603174603174603,1.0,0.8809523809523809,0.8277777777777777,0.8119047619047619,0.8392857142857143,0.7742063492063492,0.7936507936507936,0.8412698412698413,0.9186507936507936,0.9682539682539683,1.0,1.0,0.9603174603174603,0.9392857142857143,0.9484126984126984,0.9186507936507936,0.9682539682539683,1.0,1.0,0.9920634920634921,0.9900793650793651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[4. 3. 1. 1. 1. 1. 1. 1. 0.],-0.9523809523809523,-0.8809523809523809,-0.7619047619047619,-0.8134920634920635,-0.6607142857142857,-0.5158730158730159,-0.4146825396825397,-0.5555555555555556,-0.3492063492063492,-0.21428571428571427,-0.12698412698412698,0.17857142857142858,0.22023809523809523,0.2619047619047619,0.5873015873015873,-0.5833333333333334,-0.3968253968253968,-0.27380952380952384,-0.19047619047619047,0.0,0.07936507936507936,0.1349206349206349,0.19047619047619047,0.5357142857142857,0.5238095238095238,0.8412698412698413,0.45634920634920634,0.44047619047619047,0.44047619047619047,0.8253968253968254,0.8015873015873016,1.0,-0.1111111111111111,-0.0,0.07142857142857142,0.12698412698412698,0.19047619047619047,0.49404761904761907,0.48214285714285715,0.48214285714285715,0.8253968253968254,0.8015873015873016,0.8194444444444444,0.7738095238095238,0.751984126984127,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,0.5317460317460317,0.5238095238095238,0.5238095238095238,0.8690476190476191,0.8253968253968254,0.8015873015873016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9206349206349206,0.8690476190476191,0.8253968253968254,0.8015873015873016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[4. 3. 2. 1. 1. 1. 1. 0. 0.],-0.8253968253968254,-0.6984126984126984,-0.5873015873015873,-0.6428571428571429,-0.5047619047619047,-0.4015873015873016,-0.31746031746031744,-0.4166666666666667,-0.29894179894179895,-0.20714285714285716,-0.12936507936507938,0.0,0.07063492063492063,0.1349206349206349,0.3396825396825397,-0.4305555555555556,-0.29894179894179895,-0.20436507936507936,-0.12857142857142856,-0.07936507936507936,0.0,0.0664021164021164,0.12698412698412698,0.28174603174603174,0.3335978835978836,0.6031746031746031,0.23015873015873015,0.28174603174603174,0.32592592592592595,0.5632275132275132,0.5952380952380952,0.8412698412698413,-0.1111111111111111,-0.003968253968253968,0.06931216931216931,0.12857142857142856,0.18412698412698414,0.28835978835978837,0.3329365079365079,0.37354497354497357,0.5833333333333334,0.6111111111111112,0.5698412698412698,0.5906084656084656,0.6111111111111112,0.8326719576719577,1.0,0.8380952380952381,0.8412698412698413,1.0,0.4166666666666667,0.43386243386243384,0.45714285714285713,0.48412698412698413,0.6611111111111111,0.674074074074074,0.6878306878306878,0.8703703703703703,0.8698412698412699,0.8703703703703703,1.0,1.0,1.0,1.0,0.7857142857142857,0.7523809523809524,0.7502645502645503,0.753968253968254,0.9015873015873016,0.8994708994708994,1.0,1.0,1.0,1.0,1.0,0.9563492063492064,0.9333333333333333,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[4. 3. 2. 2. 1. 1. 0. 0. 0.],-0.6031746031746031,-0.4801587301587302,-0.3888888888888889,-0.4523809523809524,-0.3615079365079365,-0.285978835978836,-0.21626984126984128,-0.3333333333333333,-0.26587301587301587,-0.20105820105820105,-0.1361111111111111,-0.12857142857142856,-0.06646825396825397,0.003968253968253968,0.06666666666666667,-0.3055555555555556,-0.21693121693121692,-0.13968253968253969,-0.06984126984126984,-0.1349206349206349,-0.0664021164021164,0.0,0.06904761904761905,0.06468253968253969,0.13597883597883598,0.2857142857142857,0.06746031746031746,0.1361111111111111,0.20714285714285716,0.276984126984127,0.36507936507936506,0.5317460317460317,-0.1111111111111111,-0.011904761904761904,0.06507936507936508,0.13293650793650794,0.2,0.13293650793650794,0.19543650793650794,0.26256613756613756,0.3216931216931217,0.4007936507936508,0.33690476190476193,0.4044973544973545,0.4781746031746032,0.5535714285714286,0.8412698412698413,0.5904761904761905,0.6626984126984127,0.8412698412698413,0.2777777777777778,0.34523809523809523,0.4,0.45714285714285713,0.4531746031746032,0.5119047619047619,0.5793650793650794,0.6388888888888888,0.6484126984126984,0.7142857142857143,0.873015873015873,0.8531746031746031,0.9206349206349206,1.0,0.6190476190476191,0.6444444444444445,0.6804232804232804,0.7261904761904762,0.7214285714285714,0.7757936507936508,0.9047619047619048,0.8809523809523809,0.9365079365079365,1.0,1.0,0.8492063492063492,0.8523809523809524,0.876984126984127,0.9087301587301587,0.9523809523809523,1.0,1.0,0.9650793650793651,0.9642857142857143,0.9841269841269841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[4. 3. 2. 2. 2. 0. 0. 0. 0.],-0.2857142857142857,-0.19047619047619047,-0.09523809523809523,-0.26587301587301587,-0.2111111111111111,-0.1523809523809524,-0.07539682539682539,-0.3055555555555556,-0.24603174603174602,-0.19603174603174603,-0.14603174603174604,-0.23333333333333334,-0.19285714285714287,-0.1523809523809524,-0.2015873015873016,-0.20833333333333334,-0.14285714285714285,-0.07579365079365079,0.0,-0.19047619047619047,-0.12698412698412698,-0.06904761904761905,0.0,-0.11825396825396825,-0.07023809523809524,-0.09126984126984126,-0.06349206349206349,0.0007936507936507937,0.07301587301587302,0.006349206349206349,0.07539682539682539,0.16666666666666666,-0.1111111111111111,-0.023809523809523808,0.05396825396825397,0.13412698412698412,0.23809523809523808,-0.0,0.06547619047619048,0.14047619047619048,0.06746031746031746,0.1388888888888889,0.13333333333333333,0.20992063492063492,0.31746031746031744,0.2222222222222222,0.4603174603174603,0.3333333333333333,0.4365079365079365,0.48412698412698413,0.16666666666666666,0.25396825396825395,0.3373015873015873,0.44047619047619047,0.2571428571428571,0.3373015873015873,0.45634920634920634,0.34523809523809523,0.4015873015873016,0.5099206349206349,0.5634920634920635,0.6031746031746031,0.7698412698412699,0.8412698412698413,0.4444444444444444,0.5206349206349207,0.6095238095238096,0.7420634920634921,0.5063492063492063,0.6111111111111112,0.6547619047619048,0.6587301587301587,0.8194444444444444,0.8412698412698413,1.0,0.6825396825396826,0.7476190476190476,0.8412698412698413,0.7301587301587301,0.8690476190476191,0.873015873015873,1.0,0.8571428571428571,0.9126984126984127,1.0,0.9047619047619048,1.0,0.9603174603174603,1.0,1.0,1.0,1.0,1.0,1.0
[4. 3. 3. 1. 1. 1. 0. 0. 0.],-0.8809523809523809,-0.6428571428571429,-0.40476190476190477,-0.8412698412698413,-0.5825396825396826,-0.34206349206349207,-0.1349206349206349,-0.8333333333333334,-0.5476190476190477,-0.28809523809523807,-0.07142857142857142,-0.24047619047619048,0.0,0.19285714285714287,0.30317460317460315,-0.7916666666666666,-0.5396825396825397,-0.31726190476190474,-0.11904761904761904,-0.5357142857142857,-0.28174603174603174,-0.06468253968253969,0.11825396825396825,0.0,0.20436507936507936,0.5119047619047619,-0.2976190476190476,-0.06825396825396825,0.1253968253968254,0.2246031746031746,0.4007936507936508,0.47619047619047616,-0.6666666666666666,-0.4226190476190476,-0.19285714285714287,0.005357142857142857,0.17142857142857143,-0.15674603174603174,0.06825396825396825,0.24841269841269842,0.3547619047619048,0.5059523809523809,0.06468253968253969,0.26587301587301587,0.42063492063492064,0.5793650793650794,0.8412698412698413,0.42142857142857143,0.5714285714285714,0.8809523809523809,-0.25,0.005952380952380952,0.20476190476190476,0.3595238095238095,0.2908730158730159,0.45714285714285713,0.5833333333333334,0.7261904761904762,0.49682539682539684,0.628968253968254,0.9047619047619048,0.7976190476190477,0.8809523809523809,1.0,0.2261904761904762,0.41785714285714287,0.5476190476190477,0.6547619047619048,0.6753968253968254,0.7619047619047619,0.9523809523809523,0.8373015873015873,0.9047619047619048,1.0,1.0,0.6428571428571429,0.7309523809523809,0.7976190476190477,0.9166666666666666,0.9523809523809523,1.0,1.0,0.9047619047619048,0.9166666666666666,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
