,[2. 2. 2. 2. 2. 1. 1. 1. 1.],[2. 2. 2. 2. 2. 2. 1. 1. 0.],[2. 2. 2. 2. 2. 2. 2. 0. 0.],[3. 2. 2. 2. 1. 1. 1. 1. 1.],[3. 2. 2. 2. 2. 1. 1. 1. 0.],[3. 2. 2. 2. 2. 2. 1. 0. 0.],[3. 3. 2. 1. 1. 1. 1. 1. 1.],[3. 3. 2. 2. 1. 1. 1. 1. 0.],[3. 3. 2. 2. 2. 1. 1. 0. 0.],[3. 3. 2. 2. 2. 2. 0. 0. 0.],[3. 3. 3. 1. 1. 1. 1. 1. 0.],[3. 3. 3. 2. 1. 1. 1. 0. 0.],[3. 3. 3. 2. 2. 1. 0. 0. 0.],[3. 3. 3. 3. 1. 1. 0. 0. 0.],[3. 3. 3. 3. 2. 0. 0. 0. 0.],[4. 2. 2. 1. 1. 1. 1. 1. 1.],[4. 2. 2. 2. 1. 1. 1. 1. 0.],[4. 2. 2. 2. 2. 1. 1. 0. 0.],[4. 2. 2. 2. 2. 2. 0. 0. 0.],[4. 3. 1. 1. 1. 1. 1. 1. 1.],[4. 3. 2. 1. 1. 1. 1. 1. 0.],[4. 3. 2. 2. 1. 1. 1. 0. 0.],[4. 3. 2. 2. 2. 1. 0. 0. 0.],[4. 3. 3. 1. 1. 1. 1. 0. 0.],[4. 3. 3. 2. 1. 1. 0. 0. 0.],[4. 3. 3. 2. 2. 0. 0. 0. 0.],[4. 3. 3. 3. 1. 0. 0. 0. 0.],[4. 4. 1. 1. 1. 1. 1. 1. 0.],[4. 4. 2. 1. 1. 1. 1. 0. 0.],[4. 4. 2. 2. 1. 1. 0. 0. 0.],[4. 4. 2. 2. 2. 0. 0. 0. 0.],[4. 4. 3. 1. 1. 1. 0. 0. 0.],[4. 4. 3. 2. 1. 0. 0. 0. 0.],[4. 4. 3. 3. 0. 0. 0. 0. 0.],[4. 4. 4. 1. 1. 0. 0. 0. 0.],[4. 4. 4. 2. 0. 0. 0. 0. 0.],[5. 2. 1. 1. 1. 1. 1. 1. 1.],[5. 2. 2. 1. 1. 1. 1. 1. 0.],[5. 2. 2. 2. 1. 1. 1. 0. 0.],[5. 2. 2. 2. 2. 1. 0. 0. 0.],[5. 3. 1. 1. 1. 1. 1. 1. 0.],[5. 3. 2. 1. 1. 1. 1. 0. 0.],[5. 3. 2. 2. 1. 1. 0. 0. 0.],[5. 3. 2. 2. 2. 0. 0. 0. 0.],[5. 3. 3. 1. 1. 1. 0. 0. 0.],[5. 3. 3. 2. 1. 0. 0. 0. 0.],[5. 3. 3. 3. 0. 0. 0. 0. 0.],[5. 4. 1. 1. 1. 1. 1. 0. 0.],[5. 4. 2. 1. 1. 1. 0. 0. 0.],[5. 4. 2. 2. 1. 0. 0. 0. 0.],[5. 4. 3. 1. 1. 0. 0. 0. 0.],[5. 4. 3. 2. 0. 0. 0. 0. 0.],[5. 4. 4. 1. 0. 0. 0. 0. 0.],[5. 5. 1. 1. 1. 1. 0. 0. 0.],[5. 5. 2. 1. 1. 0. 0. 0. 0.],[5. 5. 2. 2. 0. 0. 0. 0. 0.],[5. 5. 3. 1. 0. 0. 0. 0. 0.],[5. 5. 4. 0. 0. 0. 0. 0. 0.],[6. 1. 1. 1. 1. 1. 1. 1. 1.],[6. 2. 1. 1. 1. 1. 1. 1. 0.],[6. 2. 2. 1. 1. 1. 1. 0. 0.],[6. 2. 2. 2. 1. 1. 0. 0. 0.],[6. 2. 2. 2. 2. 0. 0. 0. 0.],[6. 3. 1. 1. 1. 1. 1. 0. 0.],[6. 3. 2. 1. 1. 1. 0. 0. 0.],[6. 3. 2. 2. 1. 0. 0. 0. 0.],[6. 3. 3. 1. 1. 0. 0. 0. 0.],[6. 3. 3. 2. 0. 0. 0. 0. 0.],[6. 4. 1. 1. 1. 1. 0. 0. 0.],[6. 4. 2. 1. 1. 0. 0. 0. 0.],[6. 4. 2. 2. 0. 0. 0. 0. 0.],[6. 4. 3. 1. 0. 0. 0. 0. 0.],[6. 4. 4. 0. 0. 0. 0. 0. 0.],[6. 5. 1. 1. 1. 0. 0. 0. 0.],[6. 5. 2. 1. 0. 0. 0. 0. 0.],[6. 5. 3. 0. 0. 0. 0. 0. 0.],[6. 6. 1. 1. 0. 0. 0. 0. 0.],[6. 6. 2. 0. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 1. 1. 1. 1. 0.],[7. 2. 1. 1. 1. 1. 1. 0. 0.],[7. 2. 2. 1. 1. 1. 0. 0. 0.],[7. 2. 2. 2. 1. 0. 0. 0. 0.],[7. 3. 1. 1. 1. 1. 0. 0. 0.],[7. 3. 2. 1. 1. 0. 0. 0. 0.],[7. 3. 2. 2. 0. 0. 0. 0. 0.],[7. 3. 3. 1. 0. 0. 0. 0. 0.],[7. 4. 1. 1. 1. 0. 0. 0. 0.],[7. 4. 2. 1. 0. 0. 0. 0. 0.],[7. 4. 3. 0. 0. 0. 0. 0. 0.],[7. 5. 1. 1. 0. 0. 0. 0. 0.],[7. 5. 2. 0. 0. 0. 0. 0. 0.],[7. 6. 1. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 1. 1. 1. 1. 0. 0.],[8. 2. 1. 1. 1. 1. 0. 0. 0.],[8. 2. 2. 1. 1. 0. 0. 0. 0.],[8. 2. 2. 2. 0. 0. 0. 0. 0.],[8. 3. 1. 1. 1. 0. 0. 0. 0.],[8. 3. 2. 1. 0. 0. 0. 0. 0.],[8. 3. 3. 0. 0. 0. 0. 0. 0.],[8. 4. 1. 1. 0. 0. 0. 0. 0.],[8. 4. 2. 0. 0. 0. 0. 0. 0.],[8. 5. 1. 0. 0. 0. 0. 0. 0.],[8. 6. 0. 0. 0. 0. 0. 0. 0.],[9. 1. 1. 1. 1. 1. 0. 0. 0.],[9. 2. 1. 1. 1. 0. 0. 0. 0.],[9. 2. 2. 1. 0. 0. 0. 0. 0.],[9. 3. 1. 1. 0. 0. 0. 0. 0.],[9. 3. 2. 0. 0. 0. 0. 0. 0.],[9. 4. 1. 0. 0. 0. 0. 0. 0.],[9. 5. 0. 0. 0. 0. 0. 0. 0.],[10.  1.  1.  1.  1.  0.  0.  0.  0.],[10.  2.  1.  1.  0.  0.  0.  0.  0.],[10.  2.  2.  0.  0.  0.  0.  0.  0.],[10.  3.  1.  0.  0.  0.  0.  0.  0.],[10.  4.  0.  0.  0.  0.  0.  0.  0.],[11.  1.  1.  1.  0.  0.  0.  0.  0.],[11.  2.  1.  0.  0.  0.  0.  0.  0.],[11.  3.  0.  0.  0.  0.  0.  0.  0.],[12.  1.  1.  0.  0.  0.  0.  0.  0.],[12.  2.  0.  0.  0.  0.  0.  0.  0.],[13.  1.  0.  0.  0.  0.  0.  0.  0.],[14.  0.  0.  0.  0.  0.  0.  0.  0.]
[4. 4. 2. 2. 1. 1. 0. 0. 0.],-0.8253968253968254,-0.7380952380952381,-0.6666666666666666,-0.6428571428571429,-0.5563492063492064,-0.4894179894179894,-0.4444444444444444,-0.3835978835978836,-0.3238095238095238,-0.2619047619047619,-0.23809523809523808,-0.18214285714285713,-0.12023809523809524,0.0,0.06984126984126984,-0.5396825396825397,-0.44365079365079363,-0.36666666666666664,-0.2976190476190476,-0.3333333333333333,-0.26587301587301587,-0.20105820105820105,-0.1361111111111111,-0.06190476190476191,0.0,0.07037037037037037,0.18571428571428572,-0.14285714285714285,-0.07089947089947089,0.0,0.07301587301587302,0.13293650793650794,0.20714285714285716,0.40476190476190477,0.3761904761904762,0.4801587301587302,-0.3611111111111111,-0.2804232804232804,-0.20595238095238094,-0.13968253968253969,-0.12698412698412698,-0.06190476190476191,-0.0,0.06507936507936508,0.11825396825396825,0.18253968253968253,0.35714285714285715,0.06746031746031746,0.1361111111111111,0.20714285714285716,0.3216931216931217,0.4007936507936508,0.5952380952380952,0.2619047619047619,0.33174603174603173,0.40476190476190477,0.5119047619047619,0.8412698412698413,-0.1111111111111111,-0.011904761904761904,0.06507936507936508,0.13293650793650794,0.2,0.1984126984126984,0.25476190476190474,0.317989417989418,0.4142857142857143,0.48412698412698413,0.4119047619047619,0.47724867724867726,0.5515873015873016,0.6388888888888888,0.9047619047619048,0.5904761904761905,0.6626984126984127,0.8412698412698413,0.8531746031746031,0.9206349206349206,0.2777777777777778,0.34523809523809523,0.4,0.45714285714285713,0.49444444444444446,0.5465608465608466,0.6071428571428571,0.6825396825396826,0.7063492063492064,0.7658730158730159,0.9047619047619048,0.8531746031746031,0.9206349206349206,1.0,1.0,0.6190476190476191,0.6444444444444445,0.6804232804232804,0.7261904761904762,0.7365079365079366,0.7857142857142857,0.9047619047619048,0.9087301587301587,0.9523809523809523,1.0,1.0,0.8492063492063492,0.8523809523809524,0.876984126984127,0.9087301587301587,0.9523809523809523,1.0,1.0,0.9650793650793651,0.9642857142857143,0.9841269841269841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[4. 4. 2. 2. 2. 0. 0. 0. 0.],-0.5476190476190477,-0.47619047619047616,-0.4166666666666667,-0.40476190476190477,-0.35714285714285715,-0.3134920634920635,-0.34523809523809523,-0.30158730158730157,-0.2619047619047619,-0.21428571428571427,-0.2857142857142857,-0.23333333333333334,-0.19285714285714287,-0.17142857142857143,-0.13333333333333333,-0.36507936507936506,-0.30317460317460315,-0.24761904761904763,-0.1865079365079365,-0.3055555555555556,-0.24603174603174602,-0.19603174603174603,-0.14603174603174604,-0.17142857142857143,-0.1253968253968254,-0.07301587301587302,-0.06746031746031746,-0.19047619047619047,-0.13174603174603175,-0.07301587301587302,0.0,-0.05793650793650794,-0.0,0.05555555555555555,0.08571428571428572,0.19047619047619047,-0.2777777777777778,-0.21428571428571427,-0.15158730158730158,-0.0873015873015873,-0.19047619047619047,-0.12222222222222222,-0.06507936507936508,-0.0,-0.050793650793650794,-0.0,0.05555555555555555,-0.06349206349206349,0.0007936507936507937,0.07301587301587302,0.06746031746031746,0.1388888888888889,0.24603174603174602,0.06349206349206349,0.13333333333333333,0.2222222222222222,0.1984126984126984,0.4603174603174603,-0.1111111111111111,-0.023809523809523808,0.05396825396825397,0.13412698412698412,0.23809523809523808,0.06349206349206349,0.13015873015873017,0.20793650793650795,0.18571428571428572,0.2698412698412698,0.20317460317460317,0.2865079365079365,0.4126984126984127,0.34523809523809523,0.6190476190476191,0.3333333333333333,0.4365079365079365,0.5079365079365079,0.6031746031746031,0.7698412698412699,0.16666666666666666,0.25396825396825395,0.3373015873015873,0.44047619047619047,0.3111111111111111,0.3880952380952381,0.5,0.4365079365079365,0.46984126984126984,0.5833333333333334,0.6547619047619048,0.6031746031746031,0.7698412698412699,0.8412698412698413,1.0,0.4444444444444444,0.5206349206349207,0.6095238095238096,0.7420634920634921,0.5428571428571428,0.6388888888888888,0.6904761904761905,0.7142857142857143,0.8690476190476191,0.8412698412698413,1.0,0.6825396825396826,0.7476190476190476,0.8412698412698413,0.746031746031746,0.8690476190476191,0.9047619047619048,1.0,0.8571428571428571,0.9126984126984127,1.0,0.9047619047619048,1.0,0.9603174603174603,1.0,1.0,1.0,1.0,1.0,1.0
[4. 4. 3. 1. 1. 1. 0. 0. 0.],-0.9523809523809523,-0.7976190476190477,-0.5833333333333334,-0.9007936507936508,-0.6888888888888889,-0.4642857142857143,-0.8412698412698413,-0.5825396825396826,-0.34206349206349207,-0.1349206349206349,-0.47619047619047616,-0.2125,0.0,0.15158730158730158,0.32063492063492066,-0.8809523809523809,-0.6642857142857143,-0.4492063492063492,-0.25,-0.8333333333333334,-0.5793650793650794,-0.3404761904761905,-0.13095238095238096,-0.2246031746031746,0.0017857142857142857,0.18571428571428572,0.34523809523809523,-0.6071428571428571,-0.3547619047619048,-0.13293650793650794,0.05793650793650794,0.0,0.20436507936507936,0.5515873015873016,0.24047619047619048,0.4226190476190476,-0.7916666666666666,-0.5714285714285714,-0.36964285714285716,-0.17857142857142858,-0.49404761904761907,-0.26587301587301587,-0.0628968253968254,0.1111111111111111,0.06825396825396825,0.24841269841269842,0.5476190476190477,-0.2976190476190476,-0.06825396825396825,0.1253968253968254,0.28174603174603174,0.44246031746031744,0.5476190476190477,-0.016666666666666666,0.19285714285714287,0.35714285714285715,0.5396825396825397,0.8412698412698413,-0.6666666666666666,-0.4226190476190476,-0.19285714285714287,0.005357142857142857,0.17142857142857143,-0.07539682539682539,0.1365079365079365,0.30396825396825394,0.45714285714285713,0.5833333333333334,0.14603174603174604,0.3388888888888889,0.48412698412698413,0.6686507936507936,0.9047619047619048,0.42142857142857143,0.5714285714285714,0.8809523809523809,0.7976190476190477,0.8809523809523809,-0.25,0.005952380952380952,0.20476190476190476,0.3595238095238095,0.3543650793650794,0.5023809523809524,0.6190476190476191,0.7619047619047619,0.5722222222222222,0.6865079365079365,0.9285714285714286,0.7976190476190477,0.8809523809523809,1.0,1.0,0.2261904761904762,0.41785714285714287,0.5476190476190477,0.6547619047619048,0.7031746031746032,0.7797619047619048,0.9523809523809523,0.876984126984127,0.9285714285714286,1.0,1.0,0.6428571428571429,0.7309523809523809,0.7976190476190477,0.9166666666666666,0.9523809523809523,1.0,1.0,0.9047619047619048,0.9166666666666666,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[4. 4. 3. 2. 1. 0. 0. 0. 0.],-0.8333333333333334,-0.5992063492063492,-0.3611111111111111,-0.7619047619047619,-0.5376984126984127,-0.3148148148148148,-0.7023809523809523,-0.4933862433862434,-0.28835978835978837,-0.07777777777777778,-0.45436507936507936,-0.2698412698412698,-0.06785714285714285,-0.06666666666666667,0.14603174603174604,-0.7619047619047619,-0.5634920634920635,-0.3592592592592593,-0.15079365079365079,-0.7222222222222222,-0.5324074074074074,-0.3417989417989418,-0.14087301587301587,-0.32592592592592595,-0.13597883597883598,0.07116402116402117,0.07023809523809524,-0.5873015873015873,-0.4015873015873016,-0.20714285714285716,0.0,-0.20436507936507936,0.0,0.23015873015873015,-0.07301587301587302,0.1626984126984127,-0.6666666666666666,-0.5079365079365079,-0.326984126984127,-0.1349206349206349,-0.49206349206349204,-0.3164021164021164,-0.1298941798941799,0.06428571428571428,-0.1253968253968254,0.0656084656084656,0.2698412698412698,-0.3888888888888889,-0.1992063492063492,-0.0,-0.0,0.21428571428571427,0.1626984126984127,-0.20317460317460317,-0.006349206349206349,0.20238095238095238,0.20436507936507936,0.4603174603174603,-0.5555555555555556,-0.3968253968253968,-0.2015873015873016,0.0007936507936507937,0.2015873015873016,-0.19444444444444445,0.002777777777777778,0.20145502645502644,0.20052910052910053,0.4021164021164021,-0.06666666666666667,0.14232804232804233,0.3558201058201058,0.36177248677248675,0.6190476190476191,0.13333333333333333,0.3492063492063492,0.5952380952380952,0.49206349206349204,0.7063492063492064,-0.2777777777777778,-0.07142857142857142,0.1373015873015873,0.3373015873015873,0.1380952380952381,0.3349206349206349,0.5251322751322751,0.5251322751322751,0.2865079365079365,0.4973544973544973,0.7261904761904762,0.49206349206349204,0.7063492063492064,0.8174603174603174,1.0,0.06349206349206349,0.2746031746031746,0.46746031746031746,0.6388888888888888,0.4646825396825397,0.6402116402116402,0.8095238095238095,0.626984126984127,0.8095238095238095,0.8174603174603174,1.0,0.4126984126984127,0.5920634920634921,0.7420634920634921,0.7420634920634921,0.873015873015873,0.8928571428571429,1.0,0.7111111111111111,0.8333333333333334,0.9246031746031746,0.9305555555555556,1.0,0.9126984126984127,0.9682539682539683,1.0,1.0,1.0,1.0,1.0
[4. 4. 3. 3. 0. 0. 0. 0. 0.],-1.0,-0.4444444444444444,0.1111111111111111,-1.0,-0.5833333333333334,-0.0873015873015873,-1.0,-0.7023809523809523,-0.2724867724867725,0.1865079365079365,-0.8015873015873016,-0.4444444444444444,0.0,-0.19047619047619047,0.2857142857142857,-1.0,-0.7222222222222222,-0.36507936507936506,0.031746031746031744,-1.0,-0.8015873015873016,-0.5105820105820106,-0.14285714285714285,-0.6402116402116402,-0.3134920634920635,0.08994708994708994,-0.09126984126984126,-0.8809523809523809,-0.6825396825396826,-0.40476190476190477,-0.05555555555555555,-0.5515873015873016,-0.23015873015873015,0.0,-0.5,-0.1626984126984127,-1.0,-0.7222222222222222,-0.4444444444444444,-0.12698412698412698,-0.8015873015873016,-0.5634920634920635,-0.2698412698412698,0.07539682539682539,-0.4087301587301587,-0.07671957671957672,0.1626984126984127,-0.7222222222222222,-0.5,-0.20238095238095238,-0.3558201058201058,-0.0,-0.31084656084656087,-0.5873015873015873,-0.3333333333333333,-0.0,-0.1626984126984127,-0.0873015873015873,-1.0,-0.7222222222222222,-0.4444444444444444,-0.12698412698412698,0.2222222222222222,-0.5634920634920635,-0.2698412698412698,0.07539682539682539,-0.07671957671957672,0.31084656084656087,-0.5,-0.20238095238095238,0.1626984126984127,-0.0,0.11904761904761904,-0.3333333333333333,-0.0,0.25396825396825395,-0.0,0.3968253968253968,-0.7222222222222222,-0.4444444444444444,-0.12698412698412698,0.2222222222222222,-0.2698412698412698,0.07539682539682539,0.4444444444444444,0.31084656084656087,-0.20238095238095238,0.1626984126984127,0.45634920634920634,-0.0,0.3968253968253968,0.3968253968253968,0.8333333333333334,-0.4444444444444444,-0.12698412698412698,0.2222222222222222,0.5634920634920635,0.07539682539682539,0.4444444444444444,0.7142857142857143,0.1626984126984127,0.5595238095238095,0.3968253968253968,0.8333333333333334,-0.12698412698412698,0.2222222222222222,0.5634920634920635,0.4444444444444444,0.7817460317460317,0.5595238095238095,0.8333333333333334,0.2222222222222222,0.5634920634920635,0.8412698412698413,0.7817460317460317,0.9166666666666666,0.5634920634920635,0.8412698412698413,1.0,0.8412698412698413,1.0,1.0,1.0
[4. 4. 4. 1. 1. 0. 0. 0. 0.],-1.0,-0.9285714285714286,-0.7222222222222222,-1.0,-0.8690476190476191,-0.6190476190476191,-1.0,-0.7936507936507936,-0.5,-0.21428571428571427,-0.7023809523809523,-0.36507936507936506,-0.06746031746031746,0.08571428571428572,0.3333333333333333,-1.0,-0.8888888888888888,-0.6722222222222223,-0.4166666666666667,-1.0,-0.8412698412698413,-0.5722222222222222,-0.2865079365079365,-0.4579365079365079,-0.14285714285714285,0.13333333333333333,0.2865079365079365,-0.9047619047619048,-0.6698412698412698,-0.3761904761904762,-0.08571428571428572,-0.24047619047619048,0.07301587301587302,0.5,0.0,0.3253968253968254,-1.0,-0.8412698412698413,-0.6460317460317461,-0.4222222222222222,-0.7857142857142857,-0.5619047619047619,-0.3119047619047619,-0.06666666666666667,-0.19285714285714287,0.06746031746031746,0.4365079365079365,-0.6666666666666666,-0.4119047619047619,-0.14047619047619048,-0.0,0.2698412698412698,0.2619047619047619,-0.46984126984126984,-0.20793650793650795,0.05555555555555555,0.20238095238095238,0.5476190476190477,-1.0,-0.7857142857142857,-0.5619047619047619,-0.3119047619047619,-0.06666666666666667,-0.46825396825396826,-0.19285714285714287,0.06746031746031746,0.20793650793650795,0.4365079365079365,-0.30317460317460315,-0.0,0.2698412698412698,0.43253968253968256,0.7619047619047619,-0.08571428571428572,0.20238095238095238,0.6190476190476191,0.36507936507936506,0.6190476190476191,-0.7222222222222222,-0.46825396825396826,-0.19285714285714287,0.06746031746031746,-0.06507936507936508,0.20793650793650795,0.4365079365079365,0.5714285714285714,0.1523809523809524,0.43253968253968256,0.7976190476190477,0.36507936507936506,0.6190476190476191,0.7936507936507936,1.0,-0.36507936507936506,-0.06507936507936508,0.20793650793650795,0.4365079365079365,0.3547619047619048,0.5714285714285714,0.8333333333333334,0.6071428571428571,0.7976190476190477,0.7936507936507936,1.0,0.07142857142857142,0.3547619047619048,0.5714285714285714,0.7063492063492064,0.8333333333333334,0.9246031746031746,1.0,0.5079365079365079,0.7063492063492064,0.8333333333333334,0.9246031746031746,1.0,0.8412698412698413,0.9246031746031746,1.0,1.0,1.0,1.0,1.0
[4. 4. 4. 2. 0. 0. 0. 0. 0.],-1.0,-0.8611111111111112,-0.5833333333333334,-1.0,-0.7916666666666666,-0.5238095238095238,-1.0,-0.7222222222222222,-0.4642857142857143,-0.14682539682539683,-0.6527777777777778,-0.40476190476190477,-0.13690476190476192,-0.12698412698412698,0.16666666666666666,-1.0,-0.8412698412698413,-0.6428571428571429,-0.36507936507936506,-1.0,-0.8015873015873016,-0.5833333333333334,-0.3253968253968254,-0.5238095238095238,-0.2857142857142857,0.011904761904761904,0.001984126984126984,-0.8809523809523809,-0.6984126984126984,-0.4801587301587302,-0.19047619047619047,-0.4226190476190476,-0.1626984126984127,0.1626984126984127,-0.3253968253968254,0.0,-1.0,-0.8015873015873016,-0.623015873015873,-0.4126984126984127,-0.7619047619047619,-0.5833333333333334,-0.38492063492063494,-0.13690476190476192,-0.35714285714285715,-0.12896825396825398,0.14087301587301587,-0.7023809523809523,-0.5218253968253969,-0.2996031746031746,-0.2698412698412698,-0.0,-0.1626984126984127,-0.5873015873015873,-0.4007936507936508,-0.1626984126984127,-0.14087301587301587,0.011904761904761904,-1.0,-0.7619047619047619,-0.5634920634920635,-0.3412698412698413,-0.07142857142857142,-0.5238095238095238,-0.3134920634920635,-0.06349206349206349,-0.05555555555555555,0.2222222222222222,-0.45634920634920634,-0.21825396825396826,0.08134920634920635,0.08134920634920635,0.3333333333333333,-0.3333333333333333,-0.08134920634920635,0.2261904761904762,-0.0,0.3253968253968254,-0.7222222222222222,-0.503968253968254,-0.2698412698412698,0.001984126984126984,-0.24206349206349206,0.00992063492063492,0.30357142857142855,0.28174603174603174,-0.13690476190476192,0.1626984126984127,0.4880952380952381,-0.0,0.3253968253968254,0.3968253968253968,0.8333333333333334,-0.4444444444444444,-0.1984126984126984,0.07539682539682539,0.38492063492063494,0.08333333333333333,0.3630952380952381,0.6190476190476191,0.24404761904761904,0.5992063492063492,0.3968253968253968,0.8333333333333334,-0.12698412698412698,0.1488095238095238,0.4444444444444444,0.4226190476190476,0.7003968253968254,0.6408730158730159,0.8333333333333334,0.2222222222222222,0.503968253968254,0.7817460317460317,0.7301587301587301,0.9583333333333334,0.5634920634920635,0.8115079365079365,0.9583333333333334,0.8412698412698413,1.0,1.0,1.0
[5. 2. 1. 1. 1. 1. 1. 1. 1.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7222222222222222,-0.6944444444444444,-0.6944444444444444,-0.7222222222222222,-0.18055555555555555,-0.2222222222222222,-0.2361111111111111,0.2222222222222222,0.16666666666666666,-0.6944444444444444,-0.6527777777777778,-0.6388888888888888,-0.6527777777777778,0.0,-0.08333333333333333,-0.1388888888888889,-0.16666666666666666,0.3888888888888889,0.2916666666666667,0.2222222222222222,0.6111111111111112,0.6111111111111112,0.4722222222222222,0.3611111111111111,0.2777777777777778,0.7916666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,-0.09722222222222222,-0.16666666666666666,-0.20833333333333334,0.5833333333333334,0.4305555555555556,0.3055555555555556,0.20833333333333334,0.7916666666666666,0.6666666666666666,1.0,0.9166666666666666,0.8333333333333334,0.7222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,0.5833333333333334,0.4166666666666667,0.2777777777777778,0.16666666666666666,0.875,0.7777777777777778,0.6527777777777778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9722222222222222,0.9166666666666666,0.8333333333333334,0.7222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[5. 2. 2. 1. 1. 1. 1. 1. 0.],-1.0,-1.0,-1.0,-0.8571428571428571,-0.8412698412698413,-0.8544973544973545,-0.5317460317460317,-0.5595238095238095,-0.5925925925925926,-0.6349206349206349,-0.2222222222222222,-0.2777777777777778,-0.3253968253968254,-0.003968253968253968,-0.03968253968253968,-0.4365079365079365,-0.45634920634920634,-0.4880952380952381,-0.5238095238095238,0.0,-0.07407407407407407,-0.13756613756613756,-0.19047619047619047,0.20238095238095238,0.1388888888888889,0.0873015873015873,0.3888888888888889,0.4444444444444444,0.3558201058201058,0.2804232804232804,0.21428571428571427,0.5714285714285714,0.5079365079365079,0.7222222222222222,0.8412698412698413,0.8015873015873016,0.09722222222222222,0.0,-0.07738095238095238,-0.14285714285714285,0.3968253968253968,0.29894179894179895,0.21693121693121692,0.14285714285714285,0.5396825396825397,0.47156084656084657,0.7222222222222222,0.751984126984127,0.6686507936507936,0.5965608465608465,0.8412698412698413,0.8015873015873016,1.0,0.9404761904761905,0.8994708994708994,0.8677248677248677,1.0,1.0,0.6666666666666666,0.49404761904761907,0.37566137566137564,0.27976190476190477,0.19047619047619047,0.6871693121693122,0.5972222222222222,0.5185185185185185,0.794973544973545,0.751984126984127,0.9186507936507936,0.8703703703703703,0.8346560846560847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.8167989417989417,0.7261904761904762,0.6468253968253969,0.9186507936507936,0.8703703703703703,0.8346560846560847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9880952380952381,0.9623015873015873,0.9285714285714286,0.9007936507936508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[5. 2. 2. 2. 1. 1. 1. 0. 0.],-0.8809523809523809,-0.8809523809523809,-0.9166666666666666,-0.6428571428571429,-0.6753968253968254,-0.7261904761904762,-0.40476190476190477,-0.45714285714285713,-0.5186507936507937,-0.5928571428571429,-0.25793650793650796,-0.3194444444444444,-0.3886904761904762,-0.2,-0.25396825396825395,-0.2261904761904762,-0.2908730158730159,-0.3547619047619048,-0.4226190476190476,0.0,-0.06746031746031746,-0.13293650793650794,-0.1988095238095238,0.05793650793650794,-0.0017857142857142857,-0.05396825396825397,0.12698412698412698,0.3333333333333333,0.26587301587301587,0.20595238095238094,0.15158730158730158,0.36964285714285716,0.326984126984127,0.4444444444444444,0.6460317460317461,0.623015873015873,0.16666666666666666,0.07738095238095238,0.0,-0.075,0.27380952380952384,0.20436507936507936,0.13968253968253969,0.07579365079365079,0.31726190476190474,0.2698412698412698,0.40476190476190477,0.5793650793650794,0.525,0.4801587301587302,0.6214285714285714,0.6031746031746031,0.8611111111111112,0.8,0.7674603174603175,0.753968253968254,0.8611111111111112,1.0,0.5555555555555556,0.44047619047619047,0.3547619047619048,0.28134920634920635,0.20793650793650795,0.5059523809523809,0.4498015873015873,0.398015873015873,0.5523809523809524,0.5238095238095238,0.7611111111111111,0.7261904761904762,0.7063492063492064,0.8214285714285714,1.0,0.9285714285714286,0.9186507936507936,1.0,1.0,1.0,0.8333333333333334,0.7261904761904762,0.6563492063492063,0.6031746031746031,0.7611111111111111,0.7261904761904762,0.7063492063492064,0.8214285714285714,0.9285714285714286,0.9186507936507936,1.0,1.0,1.0,1.0,1.0,0.9523809523809523,0.8992063492063492,0.8634920634920635,0.8492063492063492,0.9285714285714286,0.9186507936507936,1.0,1.0,1.0,1.0,1.0,0.9920634920634921,0.9785714285714285,0.9722222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
