,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],[2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[2. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[2. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0.],[2. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0.],[2. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0.],[3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[3. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[3. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[3. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0.],[3. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0.],[3. 3. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[3. 3. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[3. 3. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0.],[3. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[4. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[4. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[4. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[4. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[5. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[5. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[6. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[6. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[7. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[7. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[8. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[10.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[12.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[5. 4. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-0.9713804713804713,-0.8636363636363636,-1.0,-1.0,-1.0,-0.952020202020202,-0.8191919191919191,-1.0,-0.9292929292929293,-0.7686868686868686,-0.498989898989899,-0.7121212121212122,-0.43333333333333335,0.0,-1.0,-1.0,-0.9417508417508418,-0.7929292929292929,-0.5237373737373737,-0.9204545454545454,-0.7401515151515151,-0.4553872053872054,-0.3856902356902357,0.0,-0.7191919191919192,-0.41245791245791247,0.0,0.06026936026936027,0.5863636363636363,-1.0,-0.9377104377104377,-0.7813131313131313,-0.5138888888888888,-0.7303030303030303,-0.44503367003367006,-0.06026936026936027,0.0,-0.4083333333333333,0.0,0.5151515151515151,-0.0,0.48787878787878786,-0.9191919191919192,-0.7333333333333333,-0.4471380471380471,-0.06515151515151515,-0.3782828282828283,-0.0,0.4727272727272727,0.06026936026936027,0.5151515151515151,0.5272727272727272,0.9090909090909091,-0.6717171717171717,-0.34545454545454546,0.06026936026936027,0.12053872053872054,0.5424242424242425,0.6181818181818182,0.9318181818181818,-0.23636363636363636,0.18569023569023568,0.6121212121212121,0.6378787878787879,0.9545454545454546,0.3111111111111111,0.7090909090909091,0.9545454545454546,0.793939393939394,0.9772727272727273,1.0,1.0
[5. 4. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9090909090909091,-1.0,-1.0,-1.0,-1.0,-0.9242424242424242,-1.0,-1.0,-0.9393939393939394,-0.693939393939394,-0.9545454545454546,-0.7454545454545455,-0.3333333333333333,-1.0,-1.0,-1.0,-0.9393939393939394,-0.703030303030303,-1.0,-0.9515151515151515,-0.7492424242424243,-0.7954545454545454,-0.37727272727272726,-0.9636363636363636,-0.8,-0.40606060606060607,-0.48787878787878786,0.0,-1.0,-1.0,-0.9545454545454546,-0.7636363636363637,-0.9636363636363636,-0.8022727272727272,-0.4121212121212121,-0.48787878787878786,-0.8454545454545455,-0.5151515151515151,0.0,-0.6121212121212121,-0.0696969696969697,-1.0,-0.9545454545454546,-0.7727272727272727,-0.37727272727272726,-0.8090909090909091,-0.44696969696969696,0.0696969696969697,-0.5424242424242425,-0.0,-0.1393939393939394,0.5,-0.9545454545454546,-0.7727272727272727,-0.37727272727272726,-0.44696969696969696,0.1393939393939394,-0.0,0.5833333333333334,-0.7727272727272727,-0.37727272727272726,0.20909090909090908,0.1393939393939394,0.6818181818181818,-0.37727272727272726,0.20909090909090908,0.7803030303030303,0.20909090909090908,0.7954545454545454,0.7954545454545454,1.0
[5. 5. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9242424242424242,-1.0,-1.0,-1.0,-1.0,-0.9040404040404041,-1.0,-1.0,-0.8818181818181818,-0.6111111111111112,-0.8575757575757575,-0.5363636363636364,0.0,-1.0,-1.0,-1.0,-0.8818181818181818,-0.6111111111111112,-1.0,-0.8575757575757575,-0.5363636363636364,-0.45454545454545453,0.0,-0.8313131313131313,-0.45454545454545453,0.0,0.1303030303030303,0.6636363636363637,-1.0,-1.0,-0.9101010101010101,-0.6444444444444445,-0.8949494949494949,-0.5804713804713805,-0.1303030303030303,0.0,-0.5111111111111111,0.0,0.6121212121212121,0.0,0.5575757575757576,-1.0,-0.8949494949494949,-0.6235690235690236,-0.2313131313131313,-0.5626262626262626,-0.12053872053872054,0.4727272727272727,-0.0,0.4727272727272727,0.5696969696969697,0.9090909090909091,-0.8787878787878788,-0.5626262626262626,-0.12053872053872054,-0.0,0.4727272727272727,0.6121212121212121,0.9545454545454546,-0.49696969696969695,-0.0,0.4727272727272727,0.6121212121212121,0.9545454545454546,0.1303030303030303,0.6121212121212121,0.9545454545454546,0.7545454545454545,0.9545454545454546,1.0,1.0
[5. 5. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9848484848484849,-1.0,-1.0,-0.9696969696969697,-0.8666666666666667,-0.9545454545454546,-0.8242424242424242,-0.49696969696969695,-1.0,-1.0,-1.0,-0.9696969696969697,-0.8575757575757575,-1.0,-0.9545454545454546,-0.8151515151515152,-0.7727272727272727,-0.45606060606060606,-0.9393939393939394,-0.7636363636363637,-0.41515151515151516,-0.37727272727272726,0.20909090909090908,-1.0,-1.0,-0.9727272727272728,-0.8772727272727273,-0.9636363636363636,-0.8409090909090909,-0.5696969696969697,-0.5166666666666667,-0.8,-0.48787878787878786,0.0696969696969697,-0.5575757575757576,0.0,-1.0,-0.9636363636363636,-0.8454545454545455,-0.5863636363636363,-0.8136363636363636,-0.5424242424242425,-0.0696969696969697,-0.4727272727272727,-0.0,-0.0696969696969697,0.5,-0.9545454545454546,-0.8090909090909091,-0.5166666666666667,-0.4727272727272727,-0.0,0.0696969696969697,0.6666666666666666,-0.7727272727272727,-0.44696969696969696,0.0696969696969697,0.0696969696969697,0.696969696969697,-0.37727272727272726,0.1393939393939394,0.696969696969697,0.20909090909090908,0.7803030303030303,0.7954545454545454,1.0
[6. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-0.9747474747474747,-0.8991702741702742,-0.7640692640692641,-1.0,-1.0,-0.9292929292929293,-0.7790404040404041,-0.5735930735930735,-0.8333333333333334,-0.5858585858585859,-0.3181818181818182,-0.06313131313131314,0.0,0.255050505050505,0.7373737373737373,-1.0,-0.8333333333333334,-0.5858585858585859,-0.3181818181818182,-0.06313131313131314,-0.30303030303030304,0.0,0.255050505050505,0.5732323232323232,0.7373737373737373,0.36363636363636365,0.5732323232323232,0.7373737373737373,0.9191919191919192,1.0,-0.6515151515151515,-0.30303030303030304,0.0,0.255050505050505,0.36363636363636365,0.5732323232323232,0.7373737373737373,0.9191919191919192,0.8409090909090909,0.9191919191919192,1.0,1.0,1.0,0.0,0.3181818181818182,0.5505050505050505,0.7272727272727273,0.8409090909090909,0.9191919191919192,1.0,1.0,1.0,1.0,1.0,0.6439393939393939,0.7954545454545454,0.8964646464646465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[6. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-0.9733044733044733,-0.9081890331890332,-0.7954545454545454,-1.0,-1.0,-0.9368686868686869,-0.8248556998556998,-0.6636002886002886,-0.8696969696969697,-0.7075757575757575,-0.5026695526695527,-0.26565656565656565,-0.3196969696969697,-0.0595959595959596,0.41414141414141414,-1.0,-0.8696969696969697,-0.6883838383838384,-0.4652958152958153,-0.21742424242424244,-0.5252525252525253,-0.2696969696969697,-0.0030303030303030303,0.20959595959595959,0.46565656565656566,0.0,0.2717171717171717,0.5171717171717172,0.6919191919191919,0.9545454545454546,-0.7560606060606061,-0.494949494949495,-0.2196969696969697,0.05353535353535353,0.0,0.2717171717171717,0.5171717171717172,0.6919191919191919,0.5363636363636364,0.7333333333333333,0.9545454545454546,0.8949494949494949,0.9636363636363636,-0.3181818181818182,0.0,0.2904040404040404,0.5454545454545454,0.5075757575757576,0.7222222222222222,0.9545454545454546,0.8949494949494949,0.9636363636363636,1.0,1.0,0.24242424242424243,0.5075757575757576,0.7191919191919192,0.8631313131313131,0.9515151515151515,1.0,1.0,0.7666666666666667,0.8949494949494949,0.9636363636363636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[6. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-0.9797979797979798,-0.9372895622895623,-0.8636363636363636,-1.0,-1.0,-0.9545454545454546,-0.8786616161616162,-0.7712121212121212,-0.9116161616161617,-0.8034511784511784,-0.6696127946127947,-0.4882575757575758,-0.5659090909090909,-0.3723484848484849,-0.010101010101010102,-1.0,-0.9116161616161617,-0.7834175084175085,-0.6186868686868687,-0.4025252525252525,-0.6839225589225589,-0.502020202020202,-0.2763888888888889,-0.1648989898989899,0.11313131313131314,-0.3090909090909091,-0.05496632996632997,0.23872053872053872,0.3242424242424242,0.7727272727272727,-0.8444444444444444,-0.6527777777777778,-0.43308080808080807,-0.17297979797979798,-0.3090909090909091,-0.05496632996632997,0.23872053872053872,0.3242424242424242,0.1648989898989899,0.4471380471380471,0.7727272727272727,0.6235690235690236,0.8454545454545455,-0.5505050505050505,-0.2904040404040404,0.0,0.32575757575757575,0.11085858585858586,0.41245791245791247,0.7636363636363637,0.602020202020202,0.8409090909090909,0.9272727272727272,1.0,-0.11363636363636363,0.17297979797979798,0.4739057239057239,0.539057239057239,0.8,0.9015151515151515,1.0,0.4025252525252525,0.664983164983165,0.8772727272727273,0.9015151515151515,1.0,0.8161616161616162,0.953030303030303,1.0,1.0,1.0,1.0,1.0
[6. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-0.98989898989899,-0.9772727272727273,-1.0,-1.0,-1.0,-0.9747474747474747,-0.9373737373737374,-0.9045454545454545,-0.9494949494949495,-0.8858585858585859,-0.8181818181818182,-0.7515151515151515,-0.7454545454545455,-0.6540404040404041,-0.4626262626262626,-1.0,-0.9494949494949495,-0.8737373737373737,-0.7833333333333333,-0.6742424242424242,-0.8080808080808081,-0.6954545454545454,-0.5626262626262626,-0.4919191919191919,-0.3111111111111111,-0.5575757575757576,-0.3782828282828283,-0.1303030303030303,-0.11565656565656565,0.37727272727272726,-0.9116161616161617,-0.7878787878787878,-0.6409090909090909,-0.45606060606060606,-0.5575757575757576,-0.3782828282828283,-0.1303030303030303,-0.11565656565656565,-0.201010101010101,0.06515151515151515,0.37727272727272726,0.2313131313131313,0.5863636363636363,-0.7272727272727273,-0.5454545454545454,-0.32575757575757575,0.0,-0.26262626262626265,-0.0,0.33636363636363636,0.1808080808080808,0.5636363636363636,0.6454545454545455,0.9545454545454546,-0.41414141414141414,-0.17474747474747473,0.1303030303030303,0.11565656565656565,0.4803030303030303,0.5803030303030303,0.9318181818181818,0.010101010101010102,0.3111111111111111,0.7121212121212122,0.5803030303030303,0.9318181818181818,0.4626262626262626,0.7757575757575758,0.9318181818181818,0.8303030303030303,1.0,1.0,1.0
[6. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-0.9292929292929293,-0.7651515151515151,-1.0,-1.0,-1.0,-0.9142045454545454,-0.722979797979798,-1.0,-0.9063131313131313,-0.6830808080808081,-0.3707070707070707,-0.6473484848484848,-0.2852272727272727,0.23636363636363636,-1.0,-1.0,-0.8815656565656566,-0.6512626262626262,-0.3477272727272727,-0.8762626262626263,-0.6109848484848485,-0.2673611111111111,-0.17297979797979798,0.21868686868686868,-0.5363636363636364,-0.1648989898989899,0.201010101010101,0.34545454545454546,0.7727272727272727,-1.0,-0.8421717171717171,-0.553409090909091,-0.20662878787878788,-0.5075757575757576,-0.11085858585858586,0.26262626262626265,0.4106060606060606,0.0,0.3782828282828283,0.8090909090909091,0.5626262626262626,0.8136363636363636,-0.8409090909090909,-0.5075757575757576,-0.11085858585858586,0.26262626262626265,0.0,0.4083333333333333,0.8409090909090909,0.5368686868686868,0.8068181818181818,0.9227272727272727,1.0,-0.42424242424242425,-0.0,0.3782828282828283,0.5368686868686868,0.8068181818181818,0.8946969696969697,1.0,0.18636363636363637,0.5626262626262626,0.8136363636363636,0.9227272727272727,1.0,0.7515151515151515,0.9227272727272727,1.0,1.0,1.0,1.0,1.0
[6. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-0.9713804713804713,-0.8636363636363636,-1.0,-1.0,-1.0,-0.9603535353535354,-0.8484848484848485,-1.0,-0.9542087542087542,-0.8363636363636363,-0.6151515151515151,-0.8272727272727273,-0.6088383838383838,-0.2606060606060606,-1.0,-1.0,-0.9417508417508418,-0.7974747474747474,-0.544949494949495,-0.9377104377104377,-0.7888888888888889,-0.543939393939394,-0.539057239057239,-0.18569023569023568,-0.7414141414141414,-0.4776094276094276,-0.12053872053872054,-0.12053872053872054,0.37727272727272726,-1.0,-0.9204545454545454,-0.7373737373737373,-0.44646464646464645,-0.7303030303030303,-0.44503367003367006,-0.06026936026936027,-0.06026936026936027,-0.3782828282828283,0.0,0.44696969696969696,0.12053872053872054,0.5424242424242425,-0.9191919191919192,-0.7222222222222222,-0.41245791245791247,0.0,-0.4083333333333333,0.0,0.48787878787878786,0.06026936026936027,0.5151515151515151,0.6181818181818182,0.9545454545454546,-0.6717171717171717,-0.34545454545454546,0.06026936026936027,0.06026936026936027,0.5151515151515151,0.546969696969697,0.9318181818181818,-0.23636363636363636,0.18569023569023568,0.6121212121212121,0.6181818181818182,0.9318181818181818,0.3111111111111111,0.7090909090909091,0.9545454545454546,0.793939393939394,0.9772727272727273,1.0,1.0
[6. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9090909090909091,-1.0,-1.0,-1.0,-1.0,-0.9393939393939394,-1.0,-1.0,-0.9636363636363636,-0.7863636363636364,-0.9818181818181818,-0.8681818181818182,-0.6666666666666666,-1.0,-1.0,-1.0,-0.9393939393939394,-0.7121212121212122,-1.0,-0.9636363636363636,-0.8,-0.8772727272727273,-0.5575757575757576,-0.9636363636363636,-0.8136363636363636,-0.4727272727272727,-0.6121212121212121,-0.20909090909090908,-1.0,-1.0,-0.9393939393939394,-0.7121212121212122,-0.9636363636363636,-0.8,-0.40606060606060607,-0.5575757575757576,-0.8136363636363636,-0.4727272727272727,-0.0696969696969697,-0.4727272727272727,0.0696969696969697,-1.0,-0.9545454545454546,-0.7636363636363637,-0.33636363636363636,-0.8409090909090909,-0.48787878787878786,0.0,-0.5424242424242425,-0.0,-0.0,0.6666666666666666,-0.9545454545454546,-0.7727272727272727,-0.37727272727272726,-0.5166666666666667,0.0696969696969697,-0.0696969696969697,0.5984848484848485,-0.7727272727272727,-0.37727272727272726,0.20909090909090908,0.0696969696969697,0.5984848484848485,-0.37727272727272726,0.20909090909090908,0.7651515151515151,0.20909090909090908,0.7954545454545454,0.7954545454545454,1.0
[6. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9242424242424242,-1.0,-1.0,-1.0,-1.0,-0.9040404040404041,-1.0,-1.0,-0.8818181818181818,-0.6111111111111112,-0.8575757575757575,-0.5363636363636364,0.0,-1.0,-1.0,-1.0,-0.9030303030303031,-0.657070707070707,-1.0,-0.8838383838383839,-0.5904040404040404,-0.5175084175084175,-0.06515151515151515,-0.8949494949494949,-0.5804713804713805,-0.1303030303030303,0.0,0.5863636363636363,-1.0,-1.0,-0.8838383838383839,-0.6080808080808081,-0.8631313131313131,-0.539057239057239,-0.11565656565656565,0.004882154882154882,-0.5368686868686868,-0.06026936026936027,0.5424242424242425,0.0,0.4727272727272727,-1.0,-0.8949494949494949,-0.602020202020202,-0.1808080808080808,-0.5368686868686868,-0.06026936026936027,0.5424242424242425,0.0,0.5151515151515151,0.5909090909090909,0.9545454545454546,-0.8787878787878788,-0.5626262626262626,-0.12053872053872054,-0.0,0.4727272727272727,0.5909090909090909,0.9318181818181818,-0.49696969696969695,-0.0,0.4727272727272727,0.6121212121212121,0.9545454545454546,0.1303030303030303,0.6121212121212121,0.9545454545454546,0.7545454545454545,0.9545454545454546,1.0,1.0
[6. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9848484848484849,-1.0,-1.0,-0.9696969696969697,-0.8666666666666667,-0.9545454545454546,-0.8242424242424242,-0.49696969696969695,-1.0,-1.0,-1.0,-0.9757575757575757,-0.8878787878787879,-1.0,-0.9636363636363636,-0.8484848484848485,-0.8090909090909091,-0.5272727272727272,-0.9636363636363636,-0.8409090909090909,-0.5696969696969697,-0.5166666666666667,0.0,-1.0,-1.0,-0.9636363636363636,-0.843939393939394,-0.9515151515151515,-0.8068181818181818,-0.5136363636363637,-0.4727272727272727,-0.8068181818181818,-0.5151515151515151,0.0,-0.4727272727272727,0.0,-1.0,-0.9636363636363636,-0.8409090909090909,-0.5636363636363636,-0.8068181818181818,-0.5151515151515151,0.0,-0.5151515151515151,0.0,-0.0,0.6666666666666666,-0.9545454545454546,-0.8090909090909091,-0.5166666666666667,-0.4727272727272727,-0.0,-0.0,0.5984848484848485,-0.7727272727272727,-0.44696969696969696,0.0696969696969697,0.0696969696969697,0.6818181818181818,-0.37727272727272726,0.1393939393939394,0.696969696969697,0.20909090909090908,0.7803030303030303,0.7954545454545454,1.0
[6. 5. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8939393939393939,-1.0,-0.8848484848484849,-0.49696969696969695,-1.0,-1.0,-1.0,-1.0,-0.8939393939393939,-1.0,-1.0,-0.8848484848484849,-0.8757575757575757,-0.49696969696969695,-1.0,-0.8757575757575757,-0.49696969696969695,-0.45606060606060606,0.20909090909090908,-1.0,-1.0,-1.0,-0.9083333333333333,-1.0,-0.9015151515151515,-0.5621212121212121,-0.5272727272727272,-0.8946969696969697,-0.5272727272727272,0.1393939393939394,-0.5696969696969697,0.0696969696969697,-1.0,-1.0,-0.9272727272727272,-0.6454545454545455,-0.9227272727272727,-0.6181818181818182,0.0,-0.5909090909090909,0.0,0.0,0.6666666666666666,-1.0,-0.9227272727272727,-0.6378787878787879,-0.6121212121212121,-0.0696969696969697,-0.0,0.6818181818181818,-0.9181818181818182,-0.6121212121212121,-0.0696969696969697,-0.0,0.696969696969697,-0.5863636363636363,-0.0,0.696969696969697,0.0696969696969697,0.696969696969697,0.7803030303030303,1.0
[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9090909090909091,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9090909090909091,-1.0,-1.0,-0.9090909090909091,-0.9090909090909091,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9090909090909091,-0.9090909090909091,-1.0,-0.9090909090909091,-0.5,-0.9090909090909091,-0.5,-1.0,-1.0,-1.0,-0.9545454545454546,-1.0,-0.9545454545454546,-0.6666666666666666,-0.9545454545454546,-0.6666666666666666,-0.6666666666666666,0.0,-1.0,-1.0,-0.9545454545454546,-0.9545454545454546,-0.696969696969697,-0.696969696969697,-0.0,-1.0,-0.9545454545454546,-0.696969696969697,-0.696969696969697,-0.0,-0.9545454545454546,-0.696969696969697,-0.0,-0.696969696969697,-0.0,-0.0,0.8333333333333334
[7. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-0.9788961038961039,-0.9047619047619048,-1.0,-1.0,-1.0,-0.9482323232323232,-0.8136724386724387,-1.0,-0.8914141414141414,-0.6792929292929293,-0.41035353535353536,-0.49242424242424243,-0.1691919191919192,0.41414141414141414,-1.0,-1.0,-0.8914141414141414,-0.6792929292929293,-0.41035353535353536,-0.7954545454545454,-0.49242424242424243,-0.1691919191919192,0.11363636363636363,0.41414141414141414,-0.24242424242424243,0.11363636363636363,0.41414141414141414,0.6717171717171717,0.9545454545454546,-1.0,-0.7954545454545454,-0.49242424242424243,-0.1691919191919192,-0.24242424242424243,0.11363636363636363,0.41414141414141414,0.6717171717171717,0.42424242424242425,0.6717171717171717,0.9545454545454546,0.8787878787878788,0.9545454545454546,-0.6439393939393939,-0.24242424242424243,0.11363636363636363,0.41414141414141414,0.42424242424242425,0.6717171717171717,0.9545454545454546,0.8787878787878788,0.9545454545454546,1.0,1.0,0.0,0.38636363636363635,0.6565656565656566,0.8787878787878788,0.9545454545454546,1.0,1.0,0.6515151515151515,0.8409090909090909,0.9393939393939394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[7. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-0.9861111111111112,-0.9393939393939394,-1.0,-1.0,-1.0,-0.9659090909090909,-0.8825757575757576,-1.0,-0.931060606060606,-0.8068181818181818,-0.6075757575757575,-0.7109848484848484,-0.4745580808080808,-0.010101010101010102,-1.0,-1.0,-0.931060606060606,-0.7917929292929293,-0.5739898989898989,-0.8762626262626263,-0.6897727272727273,-0.4316919191919192,-0.28106060606060607,0.051515151515151514,-0.5363636363636364,-0.227020202020202,0.11313131313131314,0.2803030303030303,0.7727272727272727,-1.0,-0.8762626262626263,-0.6685606060606061,-0.3888257575757576,-0.5363636363636364,-0.227020202020202,0.11313131313131314,0.2803030303030303,0.0,0.34545454545454546,0.7727272727272727,0.5626262626262626,0.8090909090909091,-0.7954545454545454,-0.5075757575757576,-0.17297979797979798,0.17474747474747473,0.0,0.34545454545454546,0.7727272727272727,0.5626262626262626,0.8090909090909091,0.9227272727272727,1.0,-0.38636363636363635,0.0,0.37323232323232325,0.5368686868686868,0.8022727272727272,0.9227272727272727,1.0,0.18636363636363637,0.5368686868686868,0.8,0.8946969696969697,1.0,0.7515151515151515,0.9227272727272727,1.0,1.0,1.0,1.0,1.0
