,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768
1/2^1,1.4957334694928308,0.8356516274022525,0.3232393254759645,0.1357587464005004,0.04713608454122324,0.020995752213835574,0.006622727156848907,0.003162729389476322,0.0013232735204057816,0.0004613663902165871,0.0002378443817968734,0.00011902712827529221,5.9513678189616374e-05,2.9756839094699672e-05,1.4878419547349836e-05
1/2^2,1.5833582375202782,1.2295283465079048,0.8143051186146651,0.3621140210792674,0.1425321091929616,0.053853877381841886,0.019792206312451967,0.00858780887611239,0.004067700800847724,0.0016974989723103693,0.0004487606912512304,0.0001868849886814173,9.364739245291441e-05,4.682397656919371e-05,2.3411988283090763e-05
1/2^3,1.6125159570433762,1.55697636912519,1.2098423588702771,0.7911362290398767,0.36188686211850674,0.14871589180516373,0.061711114743416104,0.023160604787631458,0.009958664657364974,0.004634034135380251,0.0019464115773269613,0.000524233898547012,0.00020613373948955097,0.00010346420170023621,5.173298728663871e-05
1/2^4,1.624785346558701,1.6006716341518739,1.5434583606698347,1.2468001615084716,0.7885499509912355,0.3680230708096632,0.1523756994574909,0.06099591788920365,0.024670760777010768,0.010761588552361957,0.005074258079399178,0.002194961765516635,0.0006047967608573267,0.00020429410695376967,0.00010262773330814207
1/2^5,1.6304466347610165,1.619206065867942,1.594674081219207,1.536582729871161,1.21815584907515,0.7762546698175361,0.37115948787540365,0.15421247186750697,0.06248483642238123,0.025173220335940327,0.01122355006415458,0.005343327973334332,0.0023079444234323037,0.0006521892732014779,0.0002060902578625285
1/2^6,1.6331694471407683,1.627741739020641,1.616398329357974,1.5916528897717366,1.5331112252026218,1.2155206704096853,0.7791539456646811,0.3708973166393239,0.15445967737490346,0.06280221163165975,0.025409131971328974,0.011556680617567306,0.005510681741143357,0.00239936583980096,0.0006871770252337701
1/2^7,1.6345050859456776,1.631837988895255,1.6263848667641554,1.6149895401862362,1.590136233135792,1.5313664655340173,1.2141940165850515,0.7775394638445885,0.3712495740090158,0.1545384932096142,0.0631376047838578,0.025522663545074827,0.011675419430862831,0.005583838952261418,0.0024447534842217677
1/2^8,1.6351666053004927,1.633844575845621,1.631171166595999,1.625705277886206,1.614283865063288,1.58937633155909,1.5304917593440037,1.2135283689498662,0.7761402579923787,0.37165596394086176,0.15465655543107942,0.06334186753318082,0.02563586400091545,0.011762798764340906,0.005632667074959279
1/2^9,1.6354958072734425,1.634837651242793,1.6335140491471432,1.6308374765011868,1.6253651893850631,1.6139307010305894,1.5889959801411386,1.530053815249762,1.2131949580222825,0.7760731673415842,0.37157818606018134,0.15480556541932305,0.06336424580062168,0.025693009815514464,0.011808087748330214
1/2^10,1.6356600209717802,1.6353316550094752,1.6346731065094928,1.6333487171905576,1.6306705610084298,1.6251950708817708,1.6137540366011338,1.5888057033563996,1.5298346942703522,1.2130281049081448,0.7763028382617478,0.3717627009252432,0.15480993749396998,0.06339375066843442,0.02571936005905174
