,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768
1/2^1,0.6428571428571429,0.38392857142857145,0.19196428571428573,0.11160714285714286,0.03348214285714285,0.015066964285714288,0.008091517857142856,0.004882812499999977,0.0166713169642857,0.022147042410714274,0.02418736049107142,0.025460379464285678,0.025599888392857123,0.0258331298828125,0.025912693568638373
1/2^2,0.6428571428571429,0.6428571428571429,0.375,0.21428571428571427,0.11104910714285714,0.034040178571428575,0.017020089285714295,0.008649553571428568,0.0032087053571428514,0.0012555803571428522,0.0034354073660714224,0.008876255580357125,0.011226109095982147,0.012374877929687476,0.013041904994419623
1/2^3,0.6428571428571429,0.6428571428571429,0.6160714285714286,0.37723214285714285,0.20200892857142855,0.10574776785714285,0.036272321428571425,0.01883370535714285,0.009207589285714284,0.004429408482142864,0.001656668526785714,0.0005580357142857175,0.0005296979631696564,0.0014615740094865862,0.0022266932896205047
1/2^4,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6160714285714286,0.37723214285714285,0.20200892857142855,0.10770089285714285,0.038713727678571425,0.019391741071428575,0.00948660714285714,0.004813058035714285,0.0021275111607142864,0.0009024483816964359,0.0003422328404017888,0.0005193437848772386
1/2^5,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.609375,0.37667410714285715,0.205078125,0.10686383928571429,0.03951590401785714,0.019356863839285712,0.009940011160714274,0.00516183035714285,0.0024588448660714237,0.0011073521205357201,0.0004686628069196506
1/2^6,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.609375,0.3761160714285714,0.20479910714285715,0.10794503348214285,0.038835797991071425,0.019339425223214288,0.010227748325892856,0.005336216517857146,0.0025961739676339367,0.001184735979352698
1/2^7,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.609375,0.3763950892857143,0.20410156249999997,0.10801478794642858,0.03929792131696429,0.0194091796875,0.010437011718749998,0.00544302804129464,0.0026702880859375087
1/2^8,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6102120535714286,0.37632533482142855,0.20406668526785715,0.10790143694196429,0.039149693080357144,0.019422258649553575,0.010430472237723209,0.00549861363002232
1/2^9,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6097935267857143,0.37636021205357145,0.20408412388392858,0.10786655970982144,0.03925432477678571,0.019446236746651795,0.010471888950892856
1/2^10,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6097935267857143,0.37636021205357145,0.20418875558035715,0.1078425816127232,0.03923470633370535,0.019445146833147325
