,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768
1/2^1,0.8,0.55,0.3,0.10416666666666671,0.06770833333333334,0.056250000000000015,0.03437499999999999,0.032682291666666675,0.03391927083333334,0.03549804687500001,0.03796386718749999,0.03889973958333335,0.03835042317708332,0.03781738281250001,0.03753255208333334
1/2^2,1.0,0.9,0.45,0.19999999999999998,0.09999999999999999,0.06406250000000001,0.03645833333333331,0.017013888888888842,0.022135416666666675,0.029459635416666664,0.033935546875,0.03446451822916667,0.029866536458333336,0.02589925130208333,0.023727416992187514
1/2^3,1.0,1.0,0.85,0.49999999999999994,0.20312499999999997,0.09999999999999999,0.06015624999999999,0.03385416666666669,0.01551649305555557,0.00870225694444444,0.007568359375000016,0.011759440104166666,0.012878417968749997,0.012613932291666654,0.011505126953125002
1/2^4,1.0,1.0,1.0,0.875,0.49374999999999997,0.19531249999999994,0.10026041666666669,0.059375,0.03411458333333335,0.01620008680555555,0.007638888888888883,0.0037706163194444536,0.0027465820312500004,0.0034484863281250043,0.003468831380208336
1/2^5,1.0,1.0,1.0,1.0,0.875,0.503125,0.19882812499999994,0.09895833333333331,0.05826822916666667,0.034570312499999985,0.016558159722222215,0.007313368055555558,0.0036227756076388905,0.0017395019531249848,0.001022338867187497
1/2^6,1.0,1.0,1.0,1.0,1.0,0.86875,0.5046875000000001,0.19622395833333334,0.0982421875,0.05791015625,0.03474934895833335,0.016699218749999988,0.00740152994791667,0.0034898546006944466,0.0017865498860677
1/2^7,1.0,1.0,1.0,1.0,1.0,1.0,0.86875,0.50234375,0.19648437499999996,0.09694010416666668,0.05773111979166665,0.0348876953125,0.01676296657986112,0.007312011718750008,0.0034315321180555637
1/2^8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8671875,0.5015625,0.19606119791666668,0.0970947265625,0.05759277343749999,0.035017903645833334,0.01681857638888889,0.007313707139756935
1/2^9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8671875,0.5021484374999999,0.1958984375,0.09704589843750001,0.05756022135416668,0.03499755859375,0.01681552463107638
1/2^10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.866796875,0.501953125,0.19573567708333336,0.09694417317708336,0.05755208333333334,0.03504536946614584
