,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768
1/2^1,0.9,0.55,0.30000000000000004,0.13749999999999998,0.031250000000000014,0.018750000000000013,0.02656250000000001,0.03710937499999999,0.0466796875,0.05346679687500001,0.053808593750000015,0.05433349609374998,0.05554199218749999,0.05554809570312501,0.05549316406250002
1/2^2,1.0,0.85,0.625,0.35000000000000003,0.12500000000000003,0.03098958333333331,0.015885416666666683,0.0109375,0.013378906250000005,0.011962890625000003,0.010262044270833324,0.010498046875000023,0.011730957031250006,0.01226501464843749,0.013177490234375004
1/2^3,1.0,1.0,0.8499999999999999,0.6249999999999999,0.3374999999999999,0.13124999999999995,0.03281249999999999,0.017968750000000002,0.01640625000000002,0.016015625000000002,0.012207031250000031,0.006738281250000064,0.008862304687500037,0.011840820312500003,0.017059326171875
1/2^4,1.0,1.0,1.0,0.8499999999999999,0.61875,0.32812499999999994,0.13437499999999997,0.03320312500000002,0.018880208333333343,0.008854166666666666,0.009472656250000003,0.009912109375000044,0.009912109375000045,0.011621093749999943,0.012640380859375012
1/2^5,1.0,1.0,1.0,1.0,0.84375,0.6218750000000001,0.328125,0.1359375,0.03502604166666668,0.01966145833333334,0.010026041666666673,0.005330403645833337,0.0032714843749999905,0.005810546875000001,0.008306884765625022
1/2^6,1.0,1.0,1.0,1.0,1.0,0.8406250000000001,0.6265625000000001,0.328125,0.13515625000000003,0.03421223958333335,0.02044270833333334,0.010685221354166668,0.005879720052083333,0.002598063151041662,0.0020568847656249676
1/2^7,1.0,1.0,1.0,1.0,1.0,0.996875,0.8406250000000001,0.6257812500000002,0.3289062500000001,0.135546875,0.034147135416666696,0.020613606770833334,0.011173502604166666,0.006093343098958335,0.0027323404947916727
1/2^8,1.0,1.0,1.0,1.0,1.0,1.0,0.996875,0.8390625,0.626171875,0.32851562500000003,0.135546875,0.03404947916666669,0.020865885416666674,0.011330159505208335,0.006156412760416665
1/2^9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996875,0.8390625,0.6259765625,0.32822265624999997,0.135546875,0.034114583333333344,0.020926920572916684,0.011436971028645838
1/2^10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996484375,0.8388671875000001,0.6258789062500001,0.32827148437500003,0.13569335937500002,0.03416748046874999,0.020969645182291677
