,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[2. 2. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[2. 2. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 2. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[3. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[3. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 5. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[10.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  3.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[12.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[3. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.029411764705882353,-0.026018099547511313,-0.017652935299994125,-0.009152612093788565,-0.002879473467708762,-0.0,-0.0,-0.011980666392431099,-0.006813039901275195,-0.0023035787741670093,-0.0,0.0,0.0,-0.0014808720691073633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030028794734677086,-0.0011106540518305225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037021801727684083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[3. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.16176470588235295,-0.08419521654815773,-0.03879943585825939,-0.01388317564788153,-0.002879473467708762,-0.0,-0.0,-0.04728359875418699,-0.017928150281091456,-0.004113533525298231,-0.0,-0.0,0.0,-0.0049362402303578775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013368983957219251,-0.0030851501439736733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001851090086384204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[3. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.44537815126050423,-0.20539754363283774,-0.07207498383968972,-0.01753393665158371,-0.0022624434389140274,-0.0,-0.0,-0.13267614738202974,-0.038744343891402716,-0.006033182503770739,-0.0,-0.0,-0.0,-0.013574660633484163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042986425339366516,-0.006787330316742082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006787330316742082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[3. 3. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0,-0.005279034690799397,-0.007846565199506376,-0.007051282051282051,-0.003427944604415193,0.001851090086384204,0.006170300287947347,-0.001439736733854381,-0.0018545180309886193,-0.0008227067050596463,0.0014808720691073633,0.0049362402303578775,0.013574660633484163,-0.0,0.0011517893870835046,0.0038392979569450156,0.010558069381598794,0.002879473467708762,0.007918552036199095,0.019004524886877826,0.013574660633484163,-0.00032908268202385847,0.0,0.0014808720691073633,0.0049362402303578775,0.013574660633484163,0.0011517893870835046,0.0038392979569450156,0.010558069381598794,0.025339366515837104,0.007918552036199095,0.019004524886877826,0.029411764705882353,0.0038392979569450156,0.010558069381598794,0.025339366515837104,0.019004524886877826,0.041176470588235294,0.041176470588235294,0.00028794734677087616,0.0014808720691073633,0.0049362402303578775,0.013574660633484163,0.03257918552036199,0.0038392979569450156,0.010558069381598794,0.025339366515837104,0.019004524886877826,0.041176470588235294,0.010558069381598794,0.025339366515837104,0.054901960784313725,0.041176470588235294,0.08235294117647059,0.025339366515837104,0.054901960784313725,0.08235294117647059,0.0014808720691073633,0.0049362402303578775,0.013574660633484163,0.03257918552036199,0.010558069381598794,0.025339366515837104,0.054901960784313725,0.041176470588235294,0.025339366515837104,0.054901960784313725,0.08235294117647059,0.054901960784313725,0.10980392156862745,0.10980392156862745,0.0049362402303578775,0.013574660633484163,0.03257918552036199,0.07058823529411765,0.025339366515837104,0.054901960784313725,0.08235294117647059,0.054901960784313725,0.10980392156862745,0.10980392156862745,0.20588235294117646,0.013574660633484163,0.03257918552036199,0.07058823529411765,0.054901960784313725,0.10980392156862745,0.10980392156862745,0.20588235294117646,0.03257918552036199,0.07058823529411765,0.1411764705882353,0.10980392156862745,0.20588235294117646,0.07058823529411765,0.1411764705882353,0.20588235294117646,0.1411764705882353,0.2647058823529412,0.2647058823529412,0.47058823529411764
[3. 3. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.029411764705882353,-0.030260180995475113,-0.023285537991420344,-0.013857466063348416,-0.005183052241875772,-0.0,-0.0,-0.010592348827642945,-0.00693130399012752,-0.002687508569861511,-0.0,-0.0,-0.0,-0.0011517893870835046,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030028794734677086,-0.001295763060468943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037021801727684083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[3. 3. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.16176470588235295,-0.09631544925662573,-0.051580772169007465,-0.022110242698477993,-0.005758946935417524,-0.0,-0.0,-0.04232532173708644,-0.018562320032908267,-0.005039078568490334,-0.0,-0.0,-0.0,-0.0038392979569450156,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.013368983957219251,-0.003702180172768408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001851090086384204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[3. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.44537815126050423,-0.22761797026502908,-0.09631544925662573,-0.030260180995475113,-0.005279034690799397,-0.0,-0.0,-0.12055591467356173,-0.04072398190045249,-0.007918552036199095,-0.0,-0.0,-0.0,-0.010558069381598794,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.042986425339366516,-0.008484162895927601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006787330316742082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[3. 3. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.16176470588235295,-0.10843568196509373,-0.06579449961802902,-0.032754010695187165,-0.010366104483751543,-0.0,-0.0,-0.0373670447199859,-0.018562320032908267,-0.005758946935417524,-0.0,-0.0,-0.0,-0.002879473467708762,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.013368983957219251,-0.0043192102015631425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001851090086384204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[3. 3. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.44537815126050423,-0.24983839689722043,-0.12249515190691661,-0.04694570135746606,-0.010558069381598794,-0.0,-0.0,-0.10843568196509373,-0.04138386123680241,-0.009502262443438913,-0.0,-0.0,-0.0,-0.007918552036199095,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.042986425339366516,-0.010180995475113122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006787330316742082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[3. 3. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.792016806722689,-0.4720426632191338,-0.20539754363283774,-0.05995475113122172,-0.00904977375565611,-0.0,-0.0,-0.24903038138332256,-0.08031674208144797,-0.013574660633484163,-0.0,-0.0,-0.0,-0.019004524886877826,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.11085972850678733,-0.020361990950226245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020361990950226245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[3. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.792016806722689,-0.4987071751777634,-0.24903038138332256,-0.09049773755656108,-0.01809954751131222,-0.0,-0.0,-0.22721396250808015,-0.08031674208144797,-0.01583710407239819,-0.0,-0.0,-0.0,-0.013574660633484163,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11085972850678733,-0.024434389140271493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020361990950226245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[4. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],-0.0,-0.0,-0.0014808720691073633,-0.002678938708350473,-0.0018922254216371863,0.0030028794734677086,0.013368983957219251,-0.0,-0.00032908268202385847,-4.113533525298231e-05,0.0030028794734677086,0.013368983957219251,0.042986425339366516,0.00032908268202385847,0.0030028794734677086,0.013368983957219251,0.042986425339366516,0.013368983957219251,0.042986425339366516,0.11085972850678733,0.11085972850678733,-0.0,0.00028794734677087616,0.002678938708350473,0.011980666392431099,0.038744343891402716,0.002678938708350473,0.011980666392431099,0.038744343891402716,0.10067873303167421,0.038744343891402716,0.10067873303167421,0.2213235294117647,0.010592348827642945,0.034502262443438916,0.09049773755656108,0.09049773755656108,0.20147058823529412,0.18161764705882352,0.00032908268202385847,0.002678938708350473,0.011980666392431099,0.038744343891402716,0.10067873303167421,0.011980666392431099,0.038744343891402716,0.10067873303167421,0.10067873303167421,0.2213235294117647,0.034502262443438916,0.09049773755656108,0.20147058823529412,0.20147058823529412,0.3602941176470588,0.09049773755656108,0.20147058823529412,0.3911764705882353,0.002678938708350473,0.011980666392431099,0.038744343891402716,0.10067873303167421,0.038744343891402716,0.10067873303167421,0.2213235294117647,0.2213235294117647,0.09049773755656108,0.20147058823529412,0.3911764705882353,0.20147058823529412,0.3911764705882353,0.3911764705882353,0.011980666392431099,0.038744343891402716,0.10067873303167421,0.2213235294117647,0.10067873303167421,0.2213235294117647,0.42205882352941176,0.20147058823529412,0.3911764705882353,0.3911764705882353,0.6691176470588235,0.038744343891402716,0.10067873303167421,0.2213235294117647,0.2213235294117647,0.42205882352941176,0.3911764705882353,0.6691176470588235,0.10067873303167421,0.2213235294117647,0.42205882352941176,0.42205882352941176,0.6691176470588235,0.2213235294117647,0.42205882352941176,0.7022058823529411,0.42205882352941176,0.7022058823529411,0.7022058823529411,1.0
[4. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0,-0.005279034690799397,-0.007846565199506376,-0.00706670780200192,-0.003592485945427122,0.000925545043192102,0.0024681201151789387,-0.0016454134101192926,-0.0021156131450249097,-0.0010283833813245578,0.0011106540518305225,0.0030851501439736733,0.006787330316742082,-0.0,0.001295763060468943,0.003702180172768408,0.008484162895927601,0.0043192102015631425,0.010180995475113122,0.020361990950226245,0.024434389140271493,-0.00028794734677087616,-0.0,0.0011517893870835046,0.003290826820238585,0.007541478129713424,0.0013163307280954339,0.0038392979569450156,0.00904977375565611,0.01809954751131222,0.010558069381598794,0.02171945701357466,0.047058823529411764,0.0038392979569450156,0.009238310708898944,0.019004524886877826,0.022171945701357467,0.041176470588235294,0.041176470588235294,0.00028794734677087616,0.0013163307280954339,0.0038392979569450156,0.00904977375565611,0.01809954751131222,0.0043877690936514465,0.010558069381598794,0.02171945701357466,0.025339366515837104,0.047058823529411764,0.010558069381598794,0.022171945701357467,0.041176470588235294,0.04803921568627451,0.08235294117647059,0.025339366515837104,0.04803921568627451,0.09607843137254903,0.0014808720691073633,0.0043877690936514465,0.010558069381598794,0.02171945701357466,0.012066365007541479,0.025339366515837104,0.047058823529411764,0.054901960784313725,0.025339366515837104,0.04803921568627451,0.09607843137254903,0.054901960784313725,0.09607843137254903,0.10980392156862745,0.0049362402303578775,0.012066365007541479,0.025339366515837104,0.047058823529411764,0.02895927601809955,0.054901960784313725,0.10980392156862745,0.054901960784313725,0.09607843137254903,0.10980392156862745,0.20588235294117646,0.013574660633484163,0.02895927601809955,0.054901960784313725,0.06274509803921569,0.10980392156862745,0.10980392156862745,0.20588235294117646,0.03257918552036199,0.06274509803921569,0.10980392156862745,0.12549019607843137,0.20588235294117646,0.07058823529411765,0.12549019607843137,0.23529411764705882,0.1411764705882353,0.23529411764705882,0.2647058823529412,0.47058823529411764
