,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 2. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 2. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 2. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 5. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[10.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.]","[10.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.]","[10.  3.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.]","[11.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.]","[11.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.]","[12.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.]","[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.]"
[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],-0.0,0.0,0.0,0.0,0.0030959752321981426,0.023735810113519093,0.09468524251805986,0.0,0.0,0.0030959752321981426,0.023735810113519093,0.09468524251805986,0.25685537372843875,0.0030959752321981426,0.023735810113519093,0.09468524251805986,0.25685537372843875,0.09468524251805986,0.25685537372843875,0.5203818369453045,0.5203818369453045,0.0,0.0030959752321981426,0.023735810113519093,0.09468524251805986,0.25685537372843875,0.023735810113519093,0.09468524251805986,0.25685537372843875,0.5203818369453045,0.25685537372843875,0.5203818369453045,0.8155314757481941,0.09468524251805986,0.25685537372843875,0.5203818369453045,0.5203818369453045,0.8155314757481941,0.8155314757481941,0.0030959752321981426,0.023735810113519093,0.09468524251805986,0.25685537372843875,0.5203818369453045,0.09468524251805986,0.25685537372843875,0.5203818369453045,0.5203818369453045,0.8155314757481941,0.25685537372843875,0.5203818369453045,0.8155314757481941,0.8155314757481941,1.0,0.5203818369453045,0.8155314757481941,1.0,0.023735810113519093,0.09468524251805986,0.25685537372843875,0.5203818369453045,0.25685537372843875,0.5203818369453045,0.8155314757481941,0.8155314757481941,0.5203818369453045,0.8155314757481941,1.0,0.8155314757481941,1.0,1.0,0.09468524251805986,0.25685537372843875,0.5203818369453045,0.8155314757481941,0.5203818369453045,0.8155314757481941,1.0,0.8155314757481941,1.0,1.0,1.0,0.25685537372843875,0.5203818369453045,0.8155314757481941,0.8155314757481941,1.0,1.0,1.0,0.5203818369453045,0.8155314757481941,1.0,1.0,1.0,0.8155314757481941,1.0,1.0,1.0,1.0,1.0,1.0
[2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],-0.0,-0.0,0.0,0.0004018814003334127,0.0030298219152708316,0.01200186552353735,0.03465110740652536,0.0,0.0004763038818766373,0.003492895133762007,0.013912042549813448,0.0401087560530285,0.09468524251805986,0.003955968352253182,0.015822219576089546,0.04556640469953163,0.10651014791881665,0.05102405334603477,0.11833505331957345,0.23658410732714139,0.2564499484004128,0.0005358418671112169,0.003955968352253182,0.015822219576089546,0.04556640469953163,0.10651014791881665,0.01773239660236564,0.05102405334603477,0.11833505331957345,0.23658410732714139,0.13015995872033023,0.2564499484004128,0.47497420020639836,0.05648170199253791,0.13015995872033023,0.2564499484004128,0.27631578947368424,0.47497420020639836,0.4998065015479876,0.0044190415707443574,0.01773239660236564,0.05102405334603477,0.11833505331957345,0.23658410732714139,0.05648170199253791,0.13015995872033023,0.2564499484004128,0.27631578947368424,0.47497420020639836,0.14198486412108702,0.27631578947368424,0.47497420020639836,0.4998065015479876,0.7729618163054696,0.2961816305469556,0.4998065015479876,0.7729618163054696,0.01964257362864174,0.05648170199253791,0.13015995872033023,0.2564499484004128,0.14198486412108702,0.27631578947368424,0.47497420020639836,0.4998065015479876,0.2961816305469556,0.4998065015479876,0.7729618163054696,0.5246388028895769,0.7729618163054696,0.7918816649466804,0.06193935063904104,0.14198486412108702,0.27631578947368424,0.47497420020639836,0.2961816305469556,0.4998065015479876,0.7729618163054696,0.5246388028895769,0.7729618163054696,0.7918816649466804,1.0,0.15380976952184383,0.2961816305469556,0.4998065015479876,0.5246388028895769,0.7729618163054696,0.7918816649466804,1.0,0.31604747162022706,0.5246388028895769,0.7729618163054696,0.7918816649466804,1.0,0.5494711042311662,0.7918816649466804,1.0,0.8108015135878913,1.0,1.0,1.0
[2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0,-0.0,-0.0,0.000423621785850888,0.0018150064589693073,0.004630732184911751,0.009446693657219974,9.742579402022126e-05,0.0006406046653724672,0.0023743026839002073,0.0062316424545526715,0.013164510068534837,0.023735810113519093,0.003006968951241397,0.008057474001746447,0.017424783678653646,0.03233574131406949,0.022227514487576407,0.04200206398348813,0.07103543171654626,0.09029927760577916,0.0008097165991902834,0.003006968951241397,0.008057474001746447,0.017424783678653646,0.03233574131406949,0.01010822682649308,0.022227514487576407,0.04200206398348813,0.07103543171654626,0.052734778121775024,0.09029927760577916,0.17698658410732715,0.027572702495303116,0.052734778121775024,0.09029927760577916,0.11124871001031991,0.17698658410732715,0.2131062951496388,0.003713005260992877,0.01010822682649308,0.022227514487576407,0.04200206398348813,0.07103543171654626,0.027572702495303116,0.052734778121775024,0.09029927760577916,0.11124871001031991,0.17698658410732715,0.06453388372893017,0.11124871001031991,0.17698658410732715,0.2131062951496388,0.37564499484004127,0.13388372893016856,0.2131062951496388,0.37564499484004127,0.01238390092879257,0.027572702495303116,0.052734778121775024,0.09029927760577916,0.06453388372893017,0.11124871001031991,0.17698658410732715,0.2131062951496388,0.13388372893016856,0.2131062951496388,0.37564499484004127,0.2511179910560716,0.37564499484004127,0.4306845545235638,0.03346034770183377,0.06453388372893017,0.11124871001031991,0.17698658410732715,0.13388372893016856,0.2131062951496388,0.37564499484004127,0.2511179910560716,0.37564499484004127,0.4306845545235638,0.6783625730994152,0.07739938080495357,0.13388372893016856,0.2131062951496388,0.2511179910560716,0.37564499484004127,0.4306845545235638,0.6783625730994152,0.15820433436532508,0.2511179910560716,0.37564499484004127,0.4306845545235638,0.6783625730994152,0.29102167182662536,0.4306845545235638,0.6783625730994152,0.48606811145510836,0.6783625730994152,0.7368421052631579,1.0
[2. 2. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0,-0.0004018814003334127,-0.000423621785850888,-0.0,0.0006062049405702656,0.0010419147416051442,0.0014289116456299119,1.082508822446903e-05,0.0003031024702851328,0.0009093074108553985,0.0016670635865682305,0.0025005953798523457,0.0030959752321981426,0.0012990105869362836,0.0025005953798523457,0.004000952607763753,0.005417956656346749,0.00600142891164563,0.0086687306501548,0.010835913312693499,0.0173374613003096,0.000525016778886748,0.0012990105869362836,0.0025005953798523457,0.004000952607763753,0.005417956656346749,0.00357227911407478,0.00600142891164563,0.0086687306501548,0.010835913312693499,0.013003095975232198,0.0173374613003096,0.032507739938080496,0.008573469873779471,0.013003095975232198,0.0173374613003096,0.026006191950464396,0.032507739938080496,0.048761609907120744,0.00178613955703739,0.00357227911407478,0.00600142891164563,0.0086687306501548,0.010835913312693499,0.008573469873779471,0.013003095975232198,0.0173374613003096,0.026006191950464396,0.032507739938080496,0.018575851393188854,0.026006191950464396,0.032507739938080496,0.048761609907120744,0.08668730650154799,0.03715170278637771,0.048761609907120744,0.08668730650154799,0.004911883781852822,0.008573469873779471,0.013003095975232198,0.0173374613003096,0.018575851393188854,0.026006191950464396,0.032507739938080496,0.048761609907120744,0.03715170278637771,0.048761609907120744,0.08668730650154799,0.0696594427244582,0.08668730650154799,0.1238390092879257,0.011788521076446772,0.018575851393188854,0.026006191950464396,0.032507739938080496,0.03715170278637771,0.048761609907120744,0.08668730650154799,0.0696594427244582,0.08668730650154799,0.1238390092879257,0.21052631578947367,0.025541795665634675,0.03715170278637771,0.048761609907120744,0.0696594427244582,0.08668730650154799,0.1238390092879257,0.21052631578947367,0.05108359133126935,0.0696594427244582,0.08668730650154799,0.1238390092879257,0.21052631578947367,0.09578173374613003,0.1238390092879257,0.21052631578947367,0.17027863777089783,0.21052631578947367,0.2894736842105263,0.47368421052631576
[2. 2. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0030959752321981426,-0.0030298219152708316,-0.0018150064589693073,-0.0006062049405702656,-0.0,0.0,0.0,-0.0009850830284266817,-0.000378878087856416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001082508822446903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[2. 2. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.023735810113519093,-0.01200186552353735,-0.004630732184911751,-0.0010419147416051442,-0.0,-0.0,0.0,-0.004882114789235532,-0.0011907597046915933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005953798523457966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[2. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.09468524251805986,-0.03465110740652536,-0.009446693657219974,-0.0014289116456299119,-0.0,-0.0,-0.0,-0.01738509168849726,-0.002976899261728983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023815194093831865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0,-0.0,-9.742579402022126e-05,-1.082508822446903e-05,0.0009850830284266817,0.004882114789235532,0.01738509168849726,-0.0,8.660070579575224e-05,0.000888860021986957,0.0044190415707443574,0.015797412082241804,0.04523563811489508,0.0007926370155472322,0.003955968352253182,0.014209732475986347,0.04093567251461988,0.012622052869730888,0.03663570691434469,0.09029927760577916,0.0806673546611627,9.742579402022126e-05,0.000888860021986957,0.0044190415707443574,0.015797412082241804,0.04523563811489508,0.003955968352253182,0.014209732475986347,0.04093567251461988,0.0999312005503956,0.03663570691434469,0.09029927760577916,0.17698658410732715,0.014209732475986347,0.04093567251461988,0.0999312005503956,0.09029927760577916,0.19504643962848298,0.19504643962848298,0.000888860021986957,0.0044190415707443574,0.015797412082241804,0.04523563811489508,0.10956312349501204,0.014209732475986347,0.04093567251461988,0.0999312005503956,0.09029927760577916,0.19504643962848298,0.04093567251461988,0.0999312005503956,0.2131062951496388,0.19504643962848298,0.37564499484004127,0.0999312005503956,0.2131062951496388,0.37564499484004127,0.0044190415707443574,0.015797412082241804,0.04523563811489508,0.10956312349501204,0.04093567251461988,0.0999312005503956,0.2131062951496388,0.19504643962848298,0.0999312005503956,0.2131062951496388,0.37564499484004127,0.2131062951496388,0.40316477468180256,0.40316477468180256,0.015797412082241804,0.04523563811489508,0.10956312349501204,0.23116615067079463,0.0999312005503956,0.2131062951496388,0.37564499484004127,0.2131062951496388,0.40316477468180256,0.40316477468180256,0.6783625730994152,0.04523563811489508,0.10956312349501204,0.23116615067079463,0.2131062951496388,0.40316477468180256,0.40316477468180256,0.6783625730994152,0.10956312349501204,0.23116615067079463,0.4306845545235638,0.40316477468180256,0.6783625730994152,0.23116615067079463,0.4306845545235638,0.6783625730994152,0.4306845545235638,0.7076023391812866,0.7076023391812866,1.0
[3. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0,-0.0004763038818766373,-0.0006406046653724672,-0.0003031024702851328,0.000378878087856416,0.0011907597046915933,0.002976899261728983,-8.660070579575224e-05,-0.0,0.00038970317608088504,0.0012502976899261729,0.003215051202667302,0.00696594427244582,0.00038970317608088504,0.0012701436850043662,0.003334127173136461,0.007430340557275541,0.003334127173136461,0.007585139318885449,0.015170278637770897,0.015170278637770897,8.660070579575224e-05,0.00043841607309099567,0.0014289116456299119,0.003750893069778519,0.008359133126934985,0.0014289116456299119,0.0038104310550130982,0.0086687306501548,0.0173374613003096,0.0086687306501548,0.017698658410732714,0.032507739938080496,0.0042867349368897354,0.009907120743034056,0.02022703818369453,0.02022703818369453,0.037925696594427245,0.043343653250773995,0.0004871289701011063,0.001607525601333651,0.0042867349368897354,0.009752321981424148,0.019504643962848296,0.0042867349368897354,0.009907120743034056,0.02022703818369453,0.02022703818369453,0.037925696594427245,0.011145510835913313,0.023116615067079464,0.043343653250773995,0.043343653250773995,0.08668730650154799,0.026006191950464396,0.04953560371517028,0.08668730650154799,0.00178613955703739,0.004822576804000953,0.011145510835913313,0.022755417956656348,0.011145510835913313,0.023116615067079464,0.043343653250773995,0.043343653250773995,0.026006191950464396,0.04953560371517028,0.08668730650154799,0.05572755417956656,0.09907120743034056,0.11145510835913312,0.0053584186711121695,0.012538699690402477,0.026006191950464396,0.048761609907120744,0.026006191950464396,0.04953560371517028,0.08668730650154799,0.05572755417956656,0.09907120743034056,0.11145510835913312,0.21052631578947367,0.01393188854489164,0.029256965944272444,0.05572755417956656,0.05572755417956656,0.09907120743034056,0.11145510835913312,0.21052631578947367,0.032507739938080496,0.06269349845201239,0.11145510835913312,0.11145510835913312,0.21052631578947367,0.0696594427244582,0.12538699690402477,0.21052631578947367,0.1393188854489164,0.23684210526315788,0.2631578947368421,0.47368421052631576
[3. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0030959752321981426,-0.003492895133762007,-0.0023743026839002073,-0.0009093074108553985,-0.0,-0.0,-0.0,-0.000888860021986957,-0.00038970317608088504,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001082508822446903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
