,3,4,5,6,7,8,9,10
10,0.0007479653066518,0.0003971720012239,0.0003411698341369,0.0003508941494688,0.000406171146192,0.0004534213244915,0.0006236232936843,0.0006342691088479
11,0.0005868878215551,0.000332324429631,0.0003099546021488,0.0003220240685565,0.0003192356257377,0.0004492245129579,0.0005168135601143,0.0005810280476719
12,0.0004239960720664,0.0002885213360241,0.000295544598857,0.0002860906007882,0.0002939537996371,0.0003750469246689,0.0004535901611351,0.0005332475450303
13,0.0003793958633665,0.0002577036795531,0.0002574886898511,0.0002851013720118,0.0002894969230461,0.0003924005005399,0.0004696691667618,0.0005507124561168
14,0.0003321377767456,0.0002383956978255,0.0002491375378199,0.0002806416852974,0.0003247741128311,0.0003835166429084,0.0004852434736114,0.0005496253579622
15,0.0002911038523021,0.0002367669008723,0.0002370892333335,0.0002988594228571,0.000313601928132,0.0003971407372769,0.0004969756401761,0.0005881583527537
16,0.0002946938408745,0.0002560223219916,0.0002309082886855,0.0002714418983376,0.0003218496133003,0.000398339405406,0.0004932997306441,0.0005930041494467
17,0.0002819591974095,0.000243155952589,0.0002556229519916,0.0002585844440999,0.0003223137874295,0.0004158734464014,0.0005193196591876,0.0006259565165171
18,0.0002684570560497,0.0002296506817919,0.0002448437325545,0.0002687151499888,0.0003231125966133,0.0004260958787513,0.0005356248956348,0.0006448731249178
19,0.000241702646017,0.0002390725033053,0.0002219714024888,0.0002710521010696,0.0003347657892439,0.0004361917337879,0.0005507142721515,0.0006804708931393
20,0.0002553712976865,0.0002276483100464,0.0002277566883195,0.0002673890178013,0.0003352416621905,0.000443143845769,0.0005733233092373,0.0006940489937377
21,0.0002732369013958,0.0002270240585009,0.0002284866618166,0.000265391552059,0.0003467563471703,0.0004681924287964,0.0005823755566702,0.0007146994833862
22,0.0002239400289467,0.0002186073048304,0.000229544824749,0.0002686629601417,0.000347737159419,0.0004736314315554,0.0005967249518321,0.000728866489318
23,0.0002144715767733,0.0002169601546393,0.0002352272343215,0.0002793652800937,0.0003707219543031,0.0004815722154925,0.0006142472743666,0.0007420971628158
24,0.0002196386788872,0.0002148330622763,0.0002382278317679,0.0002820574446768,0.0003734240259436,0.0004940896223149,0.0006131250110359,0.0007633218406608
25,0.0002159243927904,0.0002078625544568,0.0002411549367569,0.000277843703331,0.0003795147738371,0.0004988883055577,0.000610258102124,0.0007752275362745784
