,[2. 2. 2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[2. 2. 2. 2. 2. 1. 1. 1. 1. 1. 1. 1. 0.],[2. 2. 2. 2. 2. 2. 1. 1. 1. 1. 1. 0. 0.],[2. 2. 2. 2. 2. 2. 2. 1. 1. 1. 0. 0. 0.],[2. 2. 2. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0.],[3. 2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[3. 2. 2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0.],[3. 2. 2. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0.],[3. 2. 2. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0.],[3. 2. 2. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0.],[3. 2. 2. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0.],[3. 3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[3. 3. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],[3. 3. 2. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[3. 3. 2. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0.],[3. 3. 2. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0.],[3. 3. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0.],[3. 3. 3. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[3. 3. 3. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[3. 3. 3. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0.],[3. 3. 3. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0.],[3. 3. 3. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[3. 3. 3. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0.],[4. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[4. 2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],[4. 2. 2. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[4. 2. 2. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0.],[4. 2. 2. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0.],[4. 2. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0.],[4. 3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],[4. 3. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[4. 3. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[4. 3. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0.],[4. 3. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0.],[4. 3. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[4. 3. 3. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[4. 3. 3. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0.],[4. 3. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[4. 3. 3. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[4. 4. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[4. 4. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[4. 4. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0.],[4. 4. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[4. 4. 3. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[4. 4. 3. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 4. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[4. 4. 4. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 4. 4. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 4. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 4. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 4. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[5. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],[5. 2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[5. 2. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[5. 2. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0.],[5. 2. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0.],[5. 2. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0.],[5. 3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[5. 3. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[5. 3. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[5. 3. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0.],[5. 3. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[5. 3. 3. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[5. 3. 3. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[5. 4. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[5. 4. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[5. 4. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 4. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[5. 4. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 4. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 4. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 4. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 4. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 4. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[5. 5. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[5. 5. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 5. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 5. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 4. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 4. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 4. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 5. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 5. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],[6. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[6. 2. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[6. 2. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[6. 2. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0.],[6. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0.],[6. 3. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[6. 3. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[6. 3. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[6. 3. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0.],[6. 3. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[6. 3. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[6. 3. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[6. 4. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[6. 4. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[6. 4. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[6. 4. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 4. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 4. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 4. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[6. 5. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[6. 5. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 5. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[6. 6. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[7. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[7. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[7. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[7. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0.],[7. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[7. 3. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[7. 3. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[7. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[7. 3. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[7. 4. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[7. 4. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 5. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[7. 5. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[7. 5. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 5. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 5. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 5. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 6. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[7. 6. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 6. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 6. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 6. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[8. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[8. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[8. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[8. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[8. 3. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[8. 3. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 4. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[8. 4. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[8. 4. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 4. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 4. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 4. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 5. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[8. 5. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 5. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 5. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 5. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 6. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 6. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 6. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 7. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 7. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[9. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[9. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[9. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[9. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[9. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[9. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 4. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[9. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 4. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 4. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 5. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 5. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 5. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 6. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 6. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 7. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[10.  1.  1.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.],[10.  2.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.],[10.  2.  2.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.],[10.  2.  2.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  3.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.],[10.  3.  2.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  3.  2.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  3.  3.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  4.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  4.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  4.  3.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  5.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  5.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  6.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  7.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  1.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.],[11.  2.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.],[11.  2.  2.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  2.  2.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  3.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  3.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  3.  3.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  4.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  4.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  5.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  6.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[12.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.],[12.  2.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.],[12.  2.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[12.  3.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[12.  3.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[12.  4.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[12.  5.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  2.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  2.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  3.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  4.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[14.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[14.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[14.  3.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[15.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[15.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[16.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[17.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[2. 2. 2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1.],-0.0,0.0,0.0,-0.02097902097902098,-0.11888111888111888,0.0,0.0,0.0,0.0013986013986013986,-0.04895104895104895,-0.21678321678321677,0.0,0.0,0.0,0.006993006993006993,0.013986013986013986,-0.0979020979020979,0.0,0.02097902097902098,0.05174825174825175,0.07692307692307693,-0.17622377622377622,0.11888111888111888,0.20279720279720279,0.3076923076923077,0.5384615384615384,1.0,0.0,0.0,0.0,0.006993006993006993,0.013986013986013986,-0.04895104895104895,0.0,0.0,0.02097902097902098,0.05174825174825175,0.07692307692307693,-0.0979020979020979,0.04895104895104895,0.11888111888111888,0.20279720279720279,0.3076923076923077,0.35384615384615387,0.5384615384615384,1.0,1.0,0.0,0.04895104895104895,0.11888111888111888,0.20279720279720279,0.3076923076923077,0.21678321678321677,0.35384615384615387,0.5384615384615384,1.0,0.7062937062937062,1.0,1.0,0.5104895104895105,0.7062937062937062,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.02097902097902098,0.05174825174825175,0.07692307692307693,-0.04895104895104895,0.0,0.04895104895104895,0.11888111888111888,0.20279720279720279,0.3076923076923077,0.21678321678321677,0.35384615384615387,0.5384615384615384,1.0,0.7062937062937062,1.0,1.0,0.0979020979020979,0.21678321678321677,0.35384615384615387,0.5384615384615384,1.0,0.5104895104895105,0.7062937062937062,1.0,1.0,1.0,0.8237762237762237,1.0,1.0,1.0,1.0,0.34265734265734266,0.5104895104895105,0.7062937062937062,1.0,0.8237762237762237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.04895104895104895,0.11888111888111888,0.20279720279720279,0.3076923076923077,0.0979020979020979,0.21678321678321677,0.35384615384615387,0.5384615384615384,1.0,0.5104895104895105,0.7062937062937062,1.0,1.0,1.0,0.34265734265734266,0.5104895104895105,0.7062937062937062,1.0,0.8237762237762237,1.0,1.0,1.0,1.0,1.0,1.0,0.6573426573426573,0.8237762237762237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9020979020979021,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0979020979020979,0.21678321678321677,0.35384615384615387,0.5384615384615384,1.0,0.34265734265734266,0.5104895104895105,0.7062937062937062,1.0,0.8237762237762237,1.0,1.0,1.0,0.6573426573426573,0.8237762237762237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9020979020979021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17622377622377622,0.34265734265734266,0.5104895104895105,0.7062937062937062,1.0,0.6573426573426573,0.8237762237762237,1.0,1.0,1.0,1.0,1.0,0.9020979020979021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48951048951048953,0.6573426573426573,0.8237762237762237,1.0,1.0,0.9020979020979021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7832167832167832,0.9020979020979021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.951048951048951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
