,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],[2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[2. 2. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[2. 2. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[2. 2. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0.],[2. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0.],[3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[3. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[3. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[3. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[3. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0.],[3. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[3. 3. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[3. 3. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[3. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[4. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[4. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[4. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[4. 3. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 3. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 4. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[5. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[5. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[6. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[6. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[7. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[7. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 5. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[8. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[10.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  3.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[12.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[3. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0.],-0.0,-0.0,-0.02097902097902098,-0.027389277389277388,-0.022177822177822177,-0.01098901098901099,0.0014152514152514153,-0.0,-0.013053613053613054,-0.010267510267510268,-0.0,0.012487512487512488,0.02165889665889666,0.006021756021756022,0.015401265401265402,0.027888777888777888,0.03807303807303807,0.044455544455544456,0.05536130536130536,0.053613053613053616,0.07536907536907538,0.008391608391608392,0.0135003885003885,0.02491952491952492,0.03704628704628705,0.04467754467754468,0.0405982905982906,0.05529193029193029,0.06604506604506605,0.0644910644910645,0.08741258741258741,0.09207459207459208,0.11888111888111888,0.08663558663558664,0.10295260295260296,0.10878010878010878,0.14219114219114218,0.14335664335664336,0.21678321678321677,0.031857031857031856,0.050019425019425016,0.06632256632256632,0.07672882672882674,0.07536907536907538,0.08673271173271173,0.10295260295260296,0.10878010878010878,0.14219114219114218,0.14335664335664336,0.14957264957264957,0.16511266511266512,0.16783216783216784,0.21678321678321677,0.3146853146853147,0.2338772338772339,0.24825174825174826,0.3146853146853147,0.07536907536907538,0.10071872571872571,0.1184926184926185,0.12548562548562547,0.14957264957264957,0.16511266511266512,0.16783216783216784,0.21678321678321677,0.2338772338772339,0.24825174825174826,0.3146853146853147,0.34265734265734266,0.3554778554778555,0.47785547785547783,0.14219114219114218,0.17064879564879565,0.18803418803418803,0.19230769230769232,0.2338772338772339,0.24825174825174826,0.3146853146853147,0.34265734265734266,0.3554778554778555,0.47785547785547783,0.6410256410256411,0.2338772338772339,0.262975912975913,0.27972027972027974,0.34265734265734266,0.3554778554778555,0.47785547785547783,0.6410256410256411,0.3502719502719503,0.3793706293706294,0.3962703962703963,0.47785547785547783,0.6410256410256411,0.48951048951048953,0.5203962703962703,0.6410256410256411,0.6480186480186481,0.6858974358974359,0.8205128205128205,1.0
[3. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0.],-0.0,-0.07692307692307693,-0.0696969696969697,-0.045454545454545456,-0.023310023310023312,-0.008047508047508048,-0.0005827505827505828,-0.0979020979020979,-0.06278166278166278,-0.033782883782883785,-0.012487512487512488,-0.0,0.0034965034965034965,-0.03904428904428905,-0.013292263292263292,0.002913752913752914,0.008741258741258742,0.009324009324009324,0.016317016317016316,0.009324009324009324,0.016317016317016316,-0.027972027972027972,-0.008624708624708625,0.005328005328005328,0.011655011655011656,0.01048951048951049,0.012903762903762904,0.02097902097902098,0.020396270396270396,0.011655011655011656,0.03263403263403263,0.021756021756021756,0.02097902097902098,0.047785547785547784,0.04079254079254079,0.027195027195027196,0.04351204351204351,0.027972027972027972,0.055944055944055944,0.02564102564102564,0.03188478188478189,0.03146853146853147,0.024475524475524476,0.013986013986013986,0.04836829836829837,0.04079254079254079,0.027195027195027196,0.04351204351204351,0.027972027972027972,0.07342657342657342,0.05439005439005439,0.03496503496503497,0.055944055944055944,0.06993006993006994,0.0979020979020979,0.06993006993006994,0.06993006993006994,0.06585081585081586,0.06118881118881119,0.04895104895104895,0.03263403263403263,0.07342657342657342,0.05439005439005439,0.03496503496503497,0.055944055944055944,0.0979020979020979,0.06993006993006994,0.06993006993006994,0.1258741258741259,0.08741258741258741,0.15734265734265734,0.10431235431235432,0.08811188811188811,0.06526806526806526,0.04195804195804196,0.0979020979020979,0.06993006993006994,0.06993006993006994,0.1258741258741259,0.08741258741258741,0.15734265734265734,0.19230769230769232,0.14685314685314685,0.11748251748251748,0.08391608391608392,0.1258741258741259,0.08741258741258741,0.15734265734265734,0.19230769230769232,0.1958041958041958,0.15104895104895105,0.1048951048951049,0.15734265734265734,0.19230769230769232,0.2517482517482518,0.1888111888111888,0.19230769230769232,0.3146853146853147,0.23076923076923078,0.38461538461538464,0.46153846153846156
[3. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0.],-1.0,-0.46153846153846156,-0.19230769230769232,-0.06993006993006994,-0.02097902097902098,-0.004662004662004662,-0.0005827505827505828,-0.3962703962703963,-0.19230769230769232,-0.07536907536907538,-0.02165889665889666,-0.0034965034965034965,-0.0,-0.16783216783216784,-0.060023310023310024,-0.012237762237762238,0.0,-0.03263403263403263,0.0,0.0,0.0,-0.21678321678321677,-0.08624708624708624,-0.02505827505827506,-0.004079254079254079,0.0,-0.06876456876456877,-0.014277389277389278,0.0,0.0,0.0,0.0,0.0,-0.016317016317016316,0.0,0.0,0.0,0.0,0.0,-0.08624708624708624,-0.02505827505827506,-0.004079254079254079,0.0,0.0,-0.014277389277389278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02505827505827506,-0.004079254079254079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004079254079254079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[3. 3. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],-0.0,-0.0,-0.0,-0.020396270396270396,-0.04467754467754468,-0.048174048174048176,0.007575757575757576,-0.0,-0.0,-0.008741258741258742,-0.006021756021756022,0.03904428904428905,0.16783216783216784,-0.0,0.005827505827505828,0.040015540015540016,0.13084693084693086,0.030885780885780884,0.09766899766899767,0.22657342657342658,0.1710955710955711,0.0,0.0,0.008158508158508158,0.0534965034965035,0.16783216783216784,0.008741258741258742,0.04386169386169386,0.13084693084693086,0.2853146853146853,0.09766899766899767,0.22657342657342658,0.35384615384615387,0.04467754467754468,0.13084693084693086,0.2853146853146853,0.22657342657342658,0.43216783216783217,0.43216783216783217,0.0,0.012237762237762238,0.05920745920745921,0.16783216783216784,0.3473193473193473,0.04467754467754468,0.13084693084693086,0.2853146853146853,0.22657342657342658,0.43216783216783217,0.13084693084693086,0.2853146853146853,0.5088578088578088,0.43216783216783217,0.7062937062937062,0.2853146853146853,0.5088578088578088,0.7062937062937062,0.012237762237762238,0.060023310023310024,0.16783216783216784,0.3473193473193473,0.13084693084693086,0.2853146853146853,0.5088578088578088,0.43216783216783217,0.2853146853146853,0.5088578088578088,0.7062937062937062,0.5088578088578088,0.7715617715617715,0.7715617715617715,0.060023310023310024,0.16783216783216784,0.3473193473193473,0.583916083916084,0.2853146853146853,0.5088578088578088,0.7062937062937062,0.5088578088578088,0.7715617715617715,0.7715617715617715,1.0,0.16783216783216784,0.3473193473193473,0.583916083916084,0.5088578088578088,0.7715617715617715,0.7715617715617715,1.0,0.3473193473193473,0.583916083916084,0.8286713286713286,0.7715617715617715,1.0,0.583916083916084,0.8286713286713286,1.0,0.8286713286713286,1.0,1.0,1.0
[3. 3. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],-0.0,-0.0,-0.03496503496503497,-0.05536130536130536,-0.05788655788655789,-0.040501165501165504,-0.0011655011655011655,-0.0,-0.019425019425019424,-0.02577977577977578,-0.015401265401265402,0.013292263292263292,0.060023310023310024,-0.005827505827505828,-0.0,0.020535020535020536,0.05536130536130536,0.021228771228771228,0.0473970473970474,0.07925407925407925,0.0644910644910645,0.0,-0.006118881118881119,0.0025946275946275945,0.029345654345654344,0.07371794871794872,0.010378510378510378,0.030913530913530912,0.06604506604506605,0.10878010878010878,0.05536130536130536,0.09401709401709402,0.11888111888111888,0.03876678876678877,0.07672882672882674,0.12755762755762756,0.10878010878010878,0.16783216783216784,0.19230769230769232,0.004662004662004662,0.016150516150516152,0.043456543456543456,0.08741258741258741,0.14219114219114218,0.03896103896103896,0.07672882672882674,0.12755762755762756,0.10878010878010878,0.16783216783216784,0.08741258741258741,0.14633514633514633,0.22144522144522144,0.19230769230769232,0.3146853146853147,0.16511266511266512,0.2505827505827506,0.3146853146853147,0.02165889665889666,0.05271117771117771,0.10110722610722611,0.16511266511266512,0.08741258741258741,0.14633514633514633,0.22144522144522144,0.19230769230769232,0.16511266511266512,0.2505827505827506,0.3146853146853147,0.27972027972027974,0.3962703962703963,0.4370629370629371,0.060023310023310024,0.1148018648018648,0.18803418803418803,0.27972027972027974,0.16511266511266512,0.2505827505827506,0.3146853146853147,0.27972027972027974,0.3962703962703963,0.4370629370629371,0.6410256410256411,0.1284965034965035,0.21095571095571095,0.3129370629370629,0.27972027972027974,0.3962703962703963,0.4370629370629371,0.6410256410256411,0.2338772338772339,0.34615384615384615,0.479020979020979,0.4370629370629371,0.6410256410256411,0.3793706293706294,0.5209790209790209,0.6410256410256411,0.5629370629370629,0.7307692307692307,0.7756410256410257,1.0
[3. 3. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0.],-0.0,-0.11538461538461539,-0.11888111888111888,-0.09603729603729604,-0.06463536463536464,-0.031773781773781776,-0.004662004662004662,-0.08741258741258741,-0.07762237762237763,-0.054945054945054944,-0.027888777888777888,-0.002913752913752914,0.012237762237762238,-0.040015540015540016,-0.020535020535020536,-0.0,0.014568764568764568,0.002913752913752914,0.014568764568764568,0.01554001554001554,0.013986013986013986,-0.04685314685314685,-0.03601398601398601,-0.015567765567765568,0.005827505827505828,0.020396270396270396,-0.007409257409257409,0.008741258741258742,0.021853146853146852,0.023310023310023312,0.020396270396270396,0.023310023310023312,0.02097902097902098,0.018648018648018648,0.030594405594405596,0.03496503496503497,0.03263403263403263,0.03496503496503497,0.04895104895104895,-0.007925407925407926,0.003246753246753247,0.018648018648018648,0.030594405594405596,0.03263403263403263,0.019813519813519812,0.030594405594405596,0.03496503496503497,0.03263403263403263,0.03496503496503497,0.04079254079254079,0.04895104895104895,0.05244755244755245,0.04895104895104895,0.06993006993006994,0.06526806526806526,0.07342657342657342,0.06993006993006994,0.0168997668997669,0.030303030303030304,0.04283216783216783,0.04895104895104895,0.04079254079254079,0.04895104895104895,0.05244755244755245,0.04895104895104895,0.06526806526806526,0.07342657342657342,0.06993006993006994,0.0979020979020979,0.1048951048951049,0.13986013986013987,0.041375291375291376,0.05710955710955711,0.06853146853146853,0.07342657342657342,0.06526806526806526,0.07342657342657342,0.06993006993006994,0.0979020979020979,0.1048951048951049,0.13986013986013987,0.19230769230769232,0.07342657342657342,0.09137529137529138,0.1027972027972028,0.0979020979020979,0.1048951048951049,0.13986013986013987,0.19230769230769232,0.11748251748251748,0.13706293706293707,0.14685314685314685,0.13986013986013987,0.19230769230769232,0.17622377622377622,0.1958041958041958,0.19230769230769232,0.2517482517482518,0.2692307692307692,0.34615384615384615,0.46153846153846156
[3. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0.],-1.0,-0.5064102564102564,-0.2738927738927739,-0.14335664335664336,-0.0644910644910645,-0.02165889665889666,-0.004079254079254079,-0.3554778554778555,-0.1972027972027972,-0.09766899766899767,-0.03807303807303807,-0.008741258741258742,-0.0,-0.13084693084693086,-0.05536130536130536,-0.014568764568764568,-0.0,-0.020396270396270396,0.0,0.0,0.0,-0.21678321678321677,-0.10664335664335664,-0.042540792540792544,-0.010198135198135198,0.0,-0.060023310023310024,-0.016317016317016316,0.0,0.0,0.0,0.0,0.0,-0.016317016317016316,0.0,0.0,0.0,0.0,0.0,-0.08624708624708624,-0.0337995337995338,-0.008158508158508158,0.0,0.0,-0.012237762237762238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02505827505827506,-0.006118881118881119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004079254079254079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[3. 3. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],-0.0,-0.15384615384615385,-0.16783216783216784,-0.15291375291375292,-0.12364302364302364,-0.08041958041958042,-0.02097902097902098,-0.06993006993006994,-0.07925407925407925,-0.06836496836496836,-0.044455544455544456,-0.009324009324009324,0.03263403263403263,-0.030885780885780884,-0.021228771228771228,-0.002913752913752914,0.020396270396270396,-0.0,0.011655011655011656,0.023310023310023312,0.011655011655011656,-0.04895104895104895,-0.05034965034965035,-0.03488178488178488,-0.00641025641025641,0.03263403263403263,-0.013153513153513154,0.0,0.020396270396270396,0.04079254079254079,0.011655011655011656,0.023310023310023312,0.02097902097902098,0.004079254079254079,0.020396270396270396,0.04079254079254079,0.023310023310023312,0.04195804195804196,0.04195804195804196,-0.015384615384615385,-0.011405261405261406,0.005244755244755245,0.03263403263403263,0.06526806526806526,0.005827505827505828,0.020396270396270396,0.04079254079254079,0.023310023310023312,0.04195804195804196,0.020396270396270396,0.04079254079254079,0.07342657342657342,0.04195804195804196,0.06993006993006994,0.04079254079254079,0.07342657342657342,0.06993006993006994,0.0005827505827505828,0.011072261072261072,0.03263403263403263,0.06526806526806526,0.020396270396270396,0.04079254079254079,0.07342657342657342,0.04195804195804196,0.04079254079254079,0.07342657342657342,0.06993006993006994,0.07342657342657342,0.12237762237762238,0.12237762237762238,0.013403263403263404,0.03263403263403263,0.06526806526806526,0.11748251748251748,0.04079254079254079,0.07342657342657342,0.06993006993006994,0.07342657342657342,0.12237762237762238,0.12237762237762238,0.19230769230769232,0.03263403263403263,0.06526806526806526,0.11748251748251748,0.07342657342657342,0.12237762237762238,0.12237762237762238,0.19230769230769232,0.06526806526806526,0.11748251748251748,0.1958041958041958,0.12237762237762238,0.19230769230769232,0.11748251748251748,0.1958041958041958,0.19230769230769232,0.1958041958041958,0.3076923076923077,0.3076923076923077,0.46153846153846156
[3. 3. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],-1.0,-0.5512820512820513,-0.35384615384615387,-0.22657342657342658,-0.13084693084693086,-0.060023310023310024,-0.016317016317016316,-0.3146853146853147,-0.19883449883449883,-0.11608391608391608,-0.05536130536130536,-0.016317016317016316,-0.0,-0.09766899766899767,-0.0473970473970474,-0.014568764568764568,-0.0,-0.011655011655011656,-0.0,0.0,0.0,-0.21678321678321677,-0.12703962703962704,-0.06332556332556333,-0.020396270396270396,0.0,-0.05128205128205128,-0.016996891996891996,0.0,0.0,0.0,0.0,0.0,-0.016317016317016316,0.0,0.0,0.0,0.0,0.0,-0.08624708624708624,-0.042540792540792544,-0.013597513597513598,0.0,0.0,-0.010198135198135198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02505827505827506,-0.008158508158508158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004079254079254079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[3. 3. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.6410256410256411,-0.3146853146853147,-0.11888111888111888,-0.031857031857031856,-0.004662004662004662,-0.7062937062937062,-0.393006993006993,-0.1710955710955711,-0.053613053613053616,-0.009324009324009324,-0.0,-0.22657342657342658,-0.07925407925407925,-0.01554001554001554,-0.0,-0.023310023310023312,-0.0,-0.0,0.0,-0.5104895104895105,-0.2494172494172494,-0.08624708624708624,-0.016317016317016316,0.0,-0.12354312354312354,-0.027195027195027196,0.0,0.0,0.0,0.0,0.0,-0.04351204351204351,0.0,0.0,0.0,0.0,0.0,-0.2494172494172494,-0.08624708624708624,-0.016317016317016316,0.0,0.0,-0.027195027195027196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08624708624708624,-0.016317016317016316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016317016317016316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[3. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.7062937062937062,-0.43216783216783217,-0.2233100233100233,-0.08624708624708624,-0.018648018648018648,-0.6736596736596736,-0.393006993006993,-0.1972027972027972,-0.07536907536907538,-0.016317016317016316,-0.0,-0.1710955710955711,-0.0644910644910645,-0.013986013986013986,-0.0,-0.011655011655011656,-0.0,-0.0,-0.0,-0.5104895104895105,-0.28205128205128205,-0.12354312354312354,-0.03263403263403263,0.0,-0.1048951048951049,-0.027195027195027196,0.0,0.0,0.0,0.0,0.0,-0.04351204351204351,0.0,0.0,0.0,0.0,0.0,-0.2494172494172494,-0.1048951048951049,-0.027195027195027196,0.0,0.0,-0.021756021756021756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08624708624708624,-0.021756021756021756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016317016317016316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[4. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],-0.0,-0.0,-0.0,-0.0,-0.02097902097902098,-0.06118881118881119,-0.06643356643356643,-0.0,-0.0,-0.0,-0.008391608391608392,0.027972027972027972,0.21678321678321677,-0.0,-0.0,0.04685314685314685,0.21678321678321677,0.04895104895104895,0.21678321678321677,0.5104895104895105,0.5104895104895105,-0.0,0.0,0.0,0.03986013986013986,0.19230769230769232,0.0,0.04195804195804196,0.19230769230769232,0.47132867132867134,0.19230769230769232,0.47132867132867134,0.7944055944055944,0.03496503496503497,0.16783216783216784,0.43216783216783217,0.43216783216783217,0.765034965034965,0.7356643356643356,0.0,0.0,0.04195804195804196,0.19230769230769232,0.47132867132867134,0.04195804195804196,0.19230769230769232,0.47132867132867134,0.47132867132867134,0.7944055944055944,0.16783216783216784,0.43216783216783217,0.765034965034965,0.765034965034965,1.0,0.43216783216783217,0.765034965034965,1.0,0.0,0.04195804195804196,0.19230769230769232,0.47132867132867134,0.19230769230769232,0.47132867132867134,0.7944055944055944,0.7944055944055944,0.43216783216783217,0.765034965034965,1.0,0.765034965034965,1.0,1.0,0.04195804195804196,0.19230769230769232,0.47132867132867134,0.7944055944055944,0.47132867132867134,0.7944055944055944,1.0,0.765034965034965,1.0,1.0,1.0,0.19230769230769232,0.47132867132867134,0.7944055944055944,0.7944055944055944,1.0,1.0,1.0,0.47132867132867134,0.7944055944055944,1.0,1.0,1.0,0.7944055944055944,1.0,1.0,1.0,1.0,1.0,1.0
