,[2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],[2. 2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[2. 2. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[2. 2. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0.],[2. 2. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0.],[2. 2. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0.],[3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],[3. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[3. 2. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[3. 2. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[3. 2. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0.],[3. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0.],[3. 3. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[3. 3. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[3. 3. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[3. 3. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0.],[3. 3. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[3. 3. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[4. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[4. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[4. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[4. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[4. 3. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[4. 3. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[4. 4. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 4. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[5. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[5. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[5. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[5. 3. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 3. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 4. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[6. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[6. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[6. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[6. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[7. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[7. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[7. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 5. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 5. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 6. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[8. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[8. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 5. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[9. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[10.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  2.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  2.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  3.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  4.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  3.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[12.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[12.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[14.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],-0.0,0.0,0.0,0.0,0.0,0.0,-0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.15384615384615385,1.0,0.0,0.23076923076923078,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.15384615384615385,1.0,0.0,0.0,0.23076923076923078,1.0,0.3076923076923077,1.0,1.0,1.0,0.0,0.3076923076923077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.23076923076923078,1.0,0.0,0.3076923076923077,1.0,1.0,1.0,1.0,1.0,0.38461538461538464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3076923076923077,1.0,1.0,0.38461538461538464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.38461538461538464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46153846153846156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],-0.0,-0.0,0.0,0.0,0.0,-0.027972027972027972,-0.19230769230769232,0.0,0.0,0.0,0.0,0.02097902097902098,0.05244755244755245,0.0,0.0,0.04195804195804196,0.155011655011655,0.46153846153846156,0.06993006993006994,0.23426573426573427,0.5512820512820513,0.6328671328671329,1.0,0.0,0.0,0.0,0.04195804195804196,0.155011655011655,0.46153846153846156,0.0,0.06993006993006994,0.23426573426573427,0.5512820512820513,0.3146853146853147,0.6328671328671329,1.0,1.0,0.1048951048951049,0.3146853146853147,0.6328671328671329,1.0,0.7062937062937062,1.0,1.0,1.0,1.0,0.0,0.0,0.06993006993006994,0.23426573426573427,0.5512820512820513,0.1048951048951049,0.3146853146853147,0.6328671328671329,1.0,0.7062937062937062,1.0,1.0,0.3962703962703963,0.7062937062937062,1.0,1.0,1.0,1.0,0.7715617715617715,1.0,1.0,1.0,1.0,0.0,0.1048951048951049,0.3146853146853147,0.6328671328671329,1.0,0.3962703962703963,0.7062937062937062,1.0,1.0,1.0,0.7715617715617715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14685314685314685,0.3962703962703963,0.7062937062937062,1.0,0.7715617715617715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.479020979020979,0.7715617715617715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8286713286713286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[2. 2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],-0.0,-0.0,-0.0,0.0,-0.004662004662004662,-0.021367521367521368,-0.06993006993006994,0.0,0.0,0.0,0.011655011655011656,0.0236985236985237,0.027972027972027972,0.0,0.023310023310023312,0.0644910644910645,0.11452991452991453,0.19230769230769232,0.10878010878010878,0.1972027972027972,0.3146853146853147,0.43216783216783217,0.6410256410256411,0.0,0.0,0.023310023310023312,0.0644910644910645,0.11616161616161616,0.19230769230769232,0.04079254079254079,0.10878010878010878,0.1972027972027972,0.3146853146853147,0.2853146853146853,0.43216783216783217,0.6410256410256411,0.7389277389277389,0.16511266511266512,0.2853146853146853,0.43216783216783217,0.6410256410256411,0.5431235431235432,0.7389277389277389,1.0,0.8172494172494172,1.0,0.0,0.04079254079254079,0.10878010878010878,0.1972027972027972,0.3146853146853147,0.16511266511266512,0.2853146853146853,0.43216783216783217,0.6410256410256411,0.5431235431235432,0.7389277389277389,1.0,0.3811188811188811,0.5431235431235432,0.7389277389277389,0.8172494172494172,1.0,1.0,0.6459207459207459,0.8172494172494172,1.0,1.0,1.0,0.06526806526806526,0.16511266511266512,0.2853146853146853,0.43216783216783217,0.6410256410256411,0.3811188811188811,0.5431235431235432,0.7389277389277389,0.8172494172494172,1.0,0.6459207459207459,0.8172494172494172,1.0,1.0,1.0,0.8781662781662781,1.0,1.0,1.0,1.0,0.2338772338772339,0.3811188811188811,0.5431235431235432,0.7389277389277389,0.6459207459207459,0.8172494172494172,1.0,1.0,0.8781662781662781,1.0,1.0,1.0,1.0,1.0,1.0,0.4825174825174825,0.6459207459207459,0.8172494172494172,1.0,0.8781662781662781,1.0,1.0,1.0,1.0,1.0,1.0,0.7389277389277389,0.8781662781662781,1.0,1.0,1.0,1.0,1.0,0.9238539238539238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[2. 2. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0.],-0.0,-0.0,-0.0,-0.0,-0.003663003663003663,-0.011072261072261072,-0.02097902097902098,0.0,0.0,0.011655011655011656,0.018315018315018316,0.0183982683982684,0.011655011655011656,0.023310023310023312,0.04911754911754912,0.06463536463536464,0.07109557109557109,0.06993006993006994,0.12504162504162505,0.1508158508158508,0.16783216783216784,0.2853146853146853,0.3146853146853147,0.0,0.023310023310023312,0.04911754911754912,0.06696636696636697,0.07517482517482517,0.06993006993006994,0.08741258741258741,0.12504162504162505,0.15174825174825174,0.16783216783216784,0.246986346986347,0.2853146853146853,0.3146853146853147,0.47132867132867134,0.2002997002997003,0.246986346986347,0.2853146853146853,0.3146853146853147,0.4142191142191142,0.47132867132867134,0.7062937062937062,0.6149184149184149,0.7062937062937062,0.04195804195804196,0.08741258741258741,0.12504162504162505,0.15233100233100233,0.16783216783216784,0.2002997002997003,0.246986346986347,0.2853146853146853,0.3146853146853147,0.4142191142191142,0.47132867132867134,0.7062937062937062,0.3584748584748585,0.4142191142191142,0.47132867132867134,0.6149184149184149,0.7062937062937062,0.8237762237762237,0.5466200466200466,0.6149184149184149,0.7062937062937062,0.8237762237762237,1.0,0.14219114219114218,0.2002997002997003,0.246986346986347,0.2853146853146853,0.3146853146853147,0.3584748584748585,0.4142191142191142,0.47132867132867134,0.6149184149184149,0.7062937062937062,0.5466200466200466,0.6149184149184149,0.7062937062937062,0.8237762237762237,1.0,0.7389277389277389,0.8237762237762237,1.0,0.9020979020979021,1.0,0.29603729603729606,0.3584748584748585,0.4142191142191142,0.47132867132867134,0.5466200466200466,0.6149184149184149,0.7062937062937062,0.8237762237762237,0.7389277389277389,0.8237762237762237,1.0,0.9020979020979021,1.0,1.0,1.0,0.48334998334998336,0.5466200466200466,0.6149184149184149,0.7062937062937062,0.7389277389277389,0.8237762237762237,1.0,0.9020979020979021,1.0,1.0,1.0,0.6748251748251748,0.7389277389277389,0.8237762237762237,0.9020979020979021,1.0,1.0,1.0,0.8391608391608392,0.9020979020979021,1.0,1.0,1.0,0.951048951048951,1.0,1.0,1.0,1.0,1.0,1.0
[2. 2. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0.],-0.0,-0.0,0.004662004662004662,0.003663003663003663,-0.0,-0.003663003663003663,-0.004662004662004662,0.0,0.02097902097902098,0.023310023310023312,0.018514818514818517,0.01098901098901099,0.0034965034965034965,0.0644910644910645,0.05997335997335997,0.04926184926184926,0.03535353535353535,0.02097902097902098,0.11804861804861805,0.09923409923409923,0.07536907536907538,0.16783216783216784,0.11888111888111888,0.04195804195804196,0.0644910644910645,0.0658008658008658,0.05680985680985681,0.041181041181041184,0.02097902097902098,0.13084693084693086,0.12193362193362194,0.10311910311910312,0.07536907536907538,0.1989010989010989,0.16783216783216784,0.11888111888111888,0.2494172494172494,0.2191142191142191,0.19967809967809969,0.16783216783216784,0.11888111888111888,0.29603729603729606,0.2494172494172494,0.35384615384615387,0.4125874125874126,0.35384615384615387,0.11888111888111888,0.13084693084693086,0.12387612387612387,0.10506160506160506,0.07536907536907538,0.2191142191142191,0.19967809967809969,0.16783216783216784,0.11888111888111888,0.29603729603729606,0.2494172494172494,0.35384615384615387,0.3271173271173271,0.29603729603729606,0.2494172494172494,0.4125874125874126,0.35384615384615387,0.5496503496503496,0.45143745143745145,0.4125874125874126,0.35384615384615387,0.5496503496503496,0.7062937062937062,0.2233100233100233,0.2191142191142191,0.20006660006660007,0.16783216783216784,0.11888111888111888,0.3271173271173271,0.29603729603729606,0.2494172494172494,0.4125874125874126,0.35384615384615387,0.45143745143745145,0.4125874125874126,0.35384615384615387,0.5496503496503496,0.7062937062937062,0.5874125874125874,0.5496503496503496,0.7062937062937062,0.7291375291375292,0.7062937062937062,0.3473193473193473,0.3271173271173271,0.29603729603729606,0.2494172494172494,0.45143745143745145,0.4125874125874126,0.35384615384615387,0.5496503496503496,0.5874125874125874,0.5496503496503496,0.7062937062937062,0.7291375291375292,0.7062937062937062,0.8694638694638694,1.0,0.4825174825174825,0.45143745143745145,0.4125874125874126,0.35384615384615387,0.5874125874125874,0.5496503496503496,0.7062937062937062,0.7291375291375292,0.7062937062937062,0.8694638694638694,1.0,0.62004662004662,0.5874125874125874,0.5496503496503496,0.7291375291375292,0.7062937062937062,0.8694638694638694,1.0,0.7505827505827506,0.7291375291375292,0.7062937062937062,0.8694638694638694,1.0,0.8643356643356643,0.8694638694638694,1.0,0.951048951048951,1.0,1.0,1.0
[2. 2. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0.],-0.0,0.027972027972027972,0.021367521367521368,0.011072261072261072,0.003663003663003663,-0.0,-0.0005827505827505828,0.07692307692307693,0.05011655011655012,0.028554778554778556,0.013486513486513486,0.004384504384504385,0.0005827505827505828,0.07536907536907538,0.045454545454545456,0.02428127428127428,0.011294261294261294,0.004662004662004662,0.07692307692307693,0.04603729603729604,0.02505827505827506,0.0775058275058275,0.031857031857031856,0.155011655011655,0.108003108003108,0.06918081918081918,0.03876678876678877,0.01712176712176712,0.004662004662004662,0.15151515151515152,0.09731934731934731,0.05536130536130536,0.02505827505827506,0.1351981351981352,0.0775058275058275,0.031857031857031856,0.09712509712509712,0.21678321678321677,0.13986013986013987,0.0775058275058275,0.031857031857031856,0.1794871794871795,0.09712509712509712,0.11888111888111888,0.22066822066822067,0.11888111888111888,0.23426573426573427,0.16375291375291376,0.10564435564435565,0.058857808857808856,0.02505827505827506,0.21678321678321677,0.13986013986013987,0.0775058275058275,0.031857031857031856,0.1794871794871795,0.09712509712509712,0.11888111888111888,0.2789432789432789,0.1794871794871795,0.09712509712509712,0.22066822066822067,0.11888111888111888,0.26573426573426573,0.34265734265734266,0.22066822066822067,0.11888111888111888,0.26573426573426573,0.3146853146853147,0.3146853146853147,0.2202797202797203,0.14160839160839161,0.0775058275058275,0.031857031857031856,0.2789432789432789,0.1794871794871795,0.09712509712509712,0.22066822066822067,0.11888111888111888,0.34265734265734266,0.22066822066822067,0.11888111888111888,0.26573426573426573,0.3146853146853147,0.41025641025641024,0.26573426573426573,0.3146853146853147,0.4825174825174825,0.3146853146853147,0.3962703962703963,0.2795260295260295,0.1794871794871795,0.09712509712509712,0.34265734265734266,0.22066822066822067,0.11888111888111888,0.26573426573426573,0.41025641025641024,0.26573426573426573,0.3146853146853147,0.4825174825174825,0.3146853146853147,0.5594405594405595,0.6410256410256411,0.479020979020979,0.34265734265734266,0.22066822066822067,0.11888111888111888,0.41025641025641024,0.26573426573426573,0.3146853146853147,0.4825174825174825,0.3146853146853147,0.5594405594405595,0.6410256410256411,0.5629370629370629,0.41025641025641024,0.26573426573426573,0.4825174825174825,0.3146853146853147,0.5594405594405595,0.6410256410256411,0.6480186480186481,0.4825174825174825,0.3146853146853147,0.5594405594405595,0.6410256410256411,0.7342657342657343,0.5594405594405595,0.6410256410256411,0.8216783216783217,0.6410256410256411,0.9102564102564102,1.0
[2. 2. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0.],0.46153846153846156,0.19230769230769232,0.06993006993006994,0.02097902097902098,0.004662004662004662,0.0005827505827505828,-0.0,0.19230769230769232,0.06993006993006994,0.02097902097902098,0.004662004662004662,0.0005827505827505828,0.0,0.01282051282051282,-0.007575757575757576,-0.004079254079254079,0.0,0.0005827505827505828,-0.016317016317016316,0.0,0.004662004662004662,0.02097902097902098,0.004662004662004662,0.33916083916083917,0.14335664335664336,0.053613053613053616,0.0168997668997669,0.004079254079254079,0.0005827505827505828,0.1148018648018648,0.04487179487179487,0.016317016317016316,0.004662004662004662,0.04895104895104895,0.02097902097902098,0.004662004662004662,0.02097902097902098,0.16724941724941725,0.06526806526806526,0.02097902097902098,0.004662004662004662,0.06993006993006994,0.02097902097902098,0.02097902097902098,0.06993006993006994,0.02097902097902098,0.4125874125874126,0.175990675990676,0.06585081585081586,0.020396270396270396,0.004662004662004662,0.16724941724941725,0.06526806526806526,0.02097902097902098,0.004662004662004662,0.06993006993006994,0.02097902097902098,0.02097902097902098,0.18764568764568765,0.06993006993006994,0.02097902097902098,0.06993006993006994,0.02097902097902098,0.06993006993006994,0.19230769230769232,0.06993006993006994,0.02097902097902098,0.06993006993006994,0.06993006993006994,0.44522144522144524,0.18822843822843824,0.06934731934731934,0.02097902097902098,0.004662004662004662,0.18764568764568765,0.06993006993006994,0.02097902097902098,0.06993006993006994,0.02097902097902098,0.19230769230769232,0.06993006993006994,0.02097902097902098,0.06993006993006994,0.06993006993006994,0.19230769230769232,0.06993006993006994,0.06993006993006994,0.19230769230769232,0.06993006993006994,0.4574592074592075,0.19172494172494173,0.06993006993006994,0.02097902097902098,0.19230769230769232,0.06993006993006994,0.02097902097902098,0.06993006993006994,0.19230769230769232,0.06993006993006994,0.06993006993006994,0.19230769230769232,0.06993006993006994,0.19230769230769232,0.19230769230769232,0.460955710955711,0.19230769230769232,0.06993006993006994,0.02097902097902098,0.19230769230769232,0.06993006993006994,0.06993006993006994,0.19230769230769232,0.06993006993006994,0.19230769230769232,0.19230769230769232,0.46153846153846156,0.19230769230769232,0.06993006993006994,0.19230769230769232,0.06993006993006994,0.19230769230769232,0.19230769230769232,0.46153846153846156,0.19230769230769232,0.06993006993006994,0.19230769230769232,0.19230769230769232,0.46153846153846156,0.19230769230769232,0.19230769230769232,0.46153846153846156,0.19230769230769232,0.46153846153846156,0.46153846153846156
[3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],-0.0,-0.0,-0.0,-0.0,-0.0,-0.07692307692307693,-0.19230769230769232,-0.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.0,0.0,0.0,0.19230769230769232,0.6410256410256411,0.0,0.15384615384615385,0.5961538461538461,0.5512820512820513,1.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.6858974358974359,0.0,0.0,0.19230769230769232,0.6410256410256411,0.15384615384615385,0.5961538461538461,1.0,1.0,0.0,0.19230769230769232,0.6410256410256411,1.0,0.5961538461538461,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.6858974358974359,0.0,0.19230769230769232,0.6410256410256411,1.0,0.5961538461538461,1.0,1.0,0.19230769230769232,0.6410256410256411,1.0,1.0,1.0,1.0,0.6410256410256411,1.0,1.0,1.0,1.0,0.0,0.0,0.23076923076923078,0.6858974358974359,1.0,0.19230769230769232,0.6410256410256411,1.0,1.0,1.0,0.6410256410256411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.23076923076923078,0.6858974358974359,1.0,0.6410256410256411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23076923076923078,0.6858974358974359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6858974358974359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
