,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[2. 2. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[2. 2. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[2. 2. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[2. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[3. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[3. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[3. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[3. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[3. 3. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[4. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 5. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[10.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  3.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[12.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[3. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],-0.0,-0.02564102564102564,-0.028265068265068267,-0.0219003219003219,-0.011932511932511932,-0.002331002331002331,0.003108003108003108,-0.015850815850815853,-0.014851814851814853,-0.00805860805860806,-0.0,0.005439005439005439,0.0048951048951048955,-0.0027583527583527586,0.0032634032634032634,0.008158508158508158,0.008391608391608392,0.010878010878010878,0.012237762237762238,0.011655011655011656,0.016317016317016316,-0.0032634032634032634,-0.0001554001554001554,0.005283605283605284,0.009518259518259518,0.009790209790209791,0.008547008547008548,0.013053613053613054,0.014685314685314685,0.013986013986013986,0.019580419580419582,0.020396270396270396,0.02564102564102564,0.019580419580419582,0.023496503496503496,0.024475524475524476,0.03263403263403263,0.03205128205128205,0.05128205128205128,0.00574980574980575,0.010644910644910644,0.01522921522921523,0.017132867132867134,0.016317016317016316,0.019580419580419582,0.023496503496503496,0.024475524475524476,0.03263403263403263,0.03205128205128205,0.035244755244755246,0.039160839160839164,0.038461538461538464,0.05128205128205128,0.07692307692307693,0.05874125874125874,0.06153846153846154,0.07692307692307693,0.01616161616161616,0.022843822843822845,0.027412587412587414,0.028554778554778556,0.035244755244755246,0.039160839160839164,0.038461538461538464,0.05128205128205128,0.05874125874125874,0.06153846153846154,0.07692307692307693,0.09230769230769231,0.09230769230769231,0.13846153846153847,0.03263403263403263,0.041118881118881116,0.04568764568764569,0.04487179487179487,0.05874125874125874,0.06153846153846154,0.07692307692307693,0.09230769230769231,0.09230769230769231,0.13846153846153847,0.2,0.05874125874125874,0.06853146853146853,0.07179487179487179,0.09230769230769231,0.09230769230769231,0.13846153846153847,0.2,0.0979020979020979,0.1076923076923077,0.1076923076923077,0.13846153846153847,0.2,0.15384615384615385,0.16153846153846155,0.2,0.23076923076923078,0.23333333333333334,0.3333333333333333,0.4666666666666667
[3. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],-0.2,-0.12087912087912088,-0.07092907092907093,-0.036297036297036296,-0.01431901431901432,-0.0032634032634032634,-0.0,-0.08957708957708958,-0.04784104784104784,-0.020646020646020648,-0.005439005439005439,-0.0,0.0,-0.025174825174825177,-0.007252007252007252,0.0,0.0,0.0,0.0,0.0,0.0,-0.03496503496503497,-0.015384615384615385,-0.004144004144004144,0.0,0.0,-0.004972804972804973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008857808857808859,-0.0024864024864024864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012432012432012432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[3. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.6571428571428571,-0.34065934065934067,-0.14285714285714285,-0.04695304695304695,-0.01098901098901099,-0.0013986013986013986,-0.0,-0.2627372627372627,-0.1068931068931069,-0.030969030969030968,-0.0048951048951048955,-0.0,-0.0,-0.0675990675990676,-0.013053613053613054,0.0,0.0,0.0,0.0,0.0,0.0,-0.11888111888111888,-0.03496503496503497,-0.005594405594405594,0.0,0.0,-0.014918414918414918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03496503496503497,-0.005594405594405594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005594405594405594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[3. 3. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],-0.0,-0.0,-0.009790209790209791,-0.017365967365967367,-0.017982017982017984,-0.005128205128205128,0.031701631701631705,-0.0,-0.0032634032634032634,-0.00419025419025419,0.0027583527583527586,0.025174825174825177,0.0675990675990676,-0.0,0.0043456543456543454,0.01938061938061938,0.052947052947052944,0.01431901431901432,0.03996003996003996,0.0924075924075924,0.06826506826506827,0.0,0.0,0.005710955710955711,0.025174825174825177,0.0675990675990676,0.0051226551226551224,0.01938061938061938,0.052947052947052944,0.11938061938061938,0.03996003996003996,0.0924075924075924,0.14285714285714285,0.01938061938061938,0.052947052947052944,0.11938061938061938,0.0924075924075924,0.18681318681318682,0.18681318681318682,0.0010878010878010878,0.006798756798756799,0.025174825174825177,0.0675990675990676,0.14918414918414918,0.01938061938061938,0.052947052947052944,0.11938061938061938,0.0924075924075924,0.18681318681318682,0.052947052947052944,0.11938061938061938,0.23406593406593407,0.18681318681318682,0.34065934065934067,0.11938061938061938,0.23406593406593407,0.34065934065934067,0.006954156954156954,0.025174825174825177,0.0675990675990676,0.14918414918414918,0.052947052947052944,0.11938061938061938,0.23406593406593407,0.18681318681318682,0.11938061938061938,0.23406593406593407,0.34065934065934067,0.23406593406593407,0.41098901098901097,0.41098901098901097,0.025174825174825177,0.0675990675990676,0.14918414918414918,0.2846153846153846,0.11938061938061938,0.23406593406593407,0.34065934065934067,0.23406593406593407,0.41098901098901097,0.41098901098901097,0.6571428571428571,0.0675990675990676,0.14918414918414918,0.2846153846153846,0.23406593406593407,0.41098901098901097,0.41098901098901097,0.6571428571428571,0.14918414918414918,0.2846153846153846,0.48205128205128206,0.41098901098901097,0.6571428571428571,0.2846153846153846,0.48205128205128206,0.6571428571428571,0.48205128205128206,0.7333333333333333,0.7333333333333333,1.0
[3. 3. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],-0.0,-0.03205128205128205,-0.03996003996003996,-0.03614718614718615,-0.02483072483072483,-0.008741258741258742,0.007459207459207459,-0.013986013986013986,-0.016642616642616643,-0.01224886224886225,-0.0032634032634032634,0.007252007252007252,0.013053613053613054,-0.0043456543456543454,-0.0,0.006526806526806527,0.012237762237762238,0.005439005439005439,0.01048951048951049,0.017482517482517484,0.013986013986013986,-0.005361305361305362,-0.004759129759129759,0.0005439005439005439,0.008702408702408702,0.016317016317016316,0.0021756021756021756,0.007614607614607615,0.014685314685314685,0.024475524475524476,0.012237762237762238,0.02097902097902098,0.02564102564102564,0.008702408702408702,0.017132867132867134,0.02937062937062937,0.024475524475524476,0.038461538461538464,0.04487179487179487,0.0001554001554001554,0.003418803418803419,0.010152810152810153,0.019580419580419582,0.03263403263403263,0.008702408702408702,0.017132867132867134,0.02937062937062937,0.024475524475524476,0.038461538461538464,0.019580419580419582,0.03426573426573427,0.05384615384615385,0.04487179487179487,0.07692307692307693,0.039160839160839164,0.06282051282051282,0.07692307692307693,0.00473970473970474,0.011603211603211603,0.022843822843822845,0.039160839160839164,0.019580419580419582,0.03426573426573427,0.05384615384615385,0.04487179487179487,0.039160839160839164,0.06282051282051282,0.07692307692307693,0.07179487179487179,0.1076923076923077,0.12307692307692308,0.013053613053613054,0.026107226107226107,0.04568764568764569,0.07179487179487179,0.039160839160839164,0.06282051282051282,0.07692307692307693,0.07179487179487179,0.1076923076923077,0.12307692307692308,0.2,0.02937062937062937,0.052214452214452214,0.08376068376068375,0.07179487179487179,0.1076923076923077,0.12307692307692308,0.2,0.05874125874125874,0.09572649572649573,0.14358974358974358,0.12307692307692308,0.2,0.1076923076923077,0.1641025641025641,0.2,0.18461538461538463,0.26666666666666666,0.3,0.4666666666666667
[3. 3. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],-0.2,-0.14285714285714285,-0.09756909756909757,-0.05927405927405927,-0.028971028971028972,-0.008702408702408702,-0.0,-0.07892107892107893,-0.049617049617049616,-0.025308025308025308,-0.008158508158508158,-0.0,-0.0,-0.01938061938061938,-0.006526806526806527,-0.0,0.0,0.0,0.0,0.0,0.0,-0.03496503496503497,-0.018648018648018648,-0.006216006216006216,0.0,0.0,-0.004351204351204351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008857808857808859,-0.003108003108003108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012432012432012432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[3. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.6571428571428571,-0.37362637362637363,-0.19080919080919082,-0.08291708291708291,-0.026973026973026972,-0.0048951048951048955,-0.0,-0.23876123876123875,-0.1108891108891109,-0.03996003996003996,-0.008391608391608392,-0.0,-0.0,-0.052947052947052944,-0.012237762237762238,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.11888111888111888,-0.04312354312354312,-0.009324009324009324,0.0,0.0,-0.013053613053613054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03496503496503497,-0.007459207459207459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005594405594405594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[3. 3. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],-0.2,-0.16483516483516483,-0.12687312687312688,-0.08824508824508824,-0.05128205128205128,-0.019580419580419582,-0.0,-0.06826506826506827,-0.049617049617049616,-0.028971028971028972,-0.010878010878010878,-0.0,-0.0,-0.01431901431901432,-0.005439005439005439,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.03496503496503497,-0.02191142191142191,-0.008702408702408702,0.0,0.0,-0.0037296037296037296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008857808857808859,-0.0037296037296037296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012432012432012432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[3. 3. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.6571428571428571,-0.4065934065934066,-0.24035964035964036,-0.12687312687312688,-0.052947052947052944,-0.013053613053613054,-0.0,-0.21478521478521478,-0.11222111222111222,-0.047452547452547456,-0.012237762237762238,-0.0,-0.0,-0.03996003996003996,-0.01048951048951049,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.11888111888111888,-0.05128205128205128,-0.013986013986013986,0.0,0.0,-0.011188811188811189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03496503496503497,-0.009324009324009324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005594405594405594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[3. 3. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-0.7362637362637363,-0.4065934065934066,-0.16683316683316685,-0.04695304695304695,-0.006993006993006993,-0.0,-0.47052947052947053,-0.21478521478521478,-0.06826506826506827,-0.011655011655011656,-0.0,-0.0,-0.0924075924075924,-0.017482517482517484,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.2867132867132867,-0.10023310023310024,-0.018648018648018648,0.0,0.0,-0.027972027972027972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10023310023310024,-0.018648018648018648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018648018648018648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[3. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-0.7582417582417582,-0.47052947052947053,-0.23876123876123875,-0.08957708957708958,-0.018648018648018648,-0.0,-0.4385614385614386,-0.21478521478521478,-0.07892107892107893,-0.016317016317016316,-0.0,-0.0,-0.06826506826506827,-0.013986013986013986,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2867132867132867,-0.11655011655011654,-0.027972027972027972,0.0,0.0,-0.023310023310023312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10023310023310024,-0.023310023310023312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018648018648018648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[4. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],-0.0,-0.0,-0.0,-0.0048951048951048955,-0.01098901098901099,-0.0072261072261072265,0.03496503496503497,-0.0,-0.0,-0.0013986013986013986,0.0032634032634032634,0.03496503496503497,0.11888111888111888,-0.0,0.005361305361305362,0.03496503496503497,0.11888111888111888,0.03496503496503497,0.11888111888111888,0.2867132867132867,0.2867132867132867,-0.0,0.0,0.004662004662004662,0.030969030969030968,0.1068931068931069,0.0048951048951048955,0.030969030969030968,0.1068931068931069,0.2627372627372627,0.1068931068931069,0.2627372627372627,0.5054945054945055,0.026973026973026972,0.09490509490509491,0.23876123876123875,0.23876123876123875,0.4725274725274725,0.43956043956043955,0.0,0.0048951048951048955,0.030969030969030968,0.1068931068931069,0.2627372627372627,0.030969030969030968,0.1068931068931069,0.2627372627372627,0.2627372627372627,0.5054945054945055,0.09490509490509491,0.23876123876123875,0.4725274725274725,0.4725274725274725,0.7362637362637363,0.23876123876123875,0.4725274725274725,0.7626373626373626,0.0048951048951048955,0.030969030969030968,0.1068931068931069,0.2627372627372627,0.1068931068931069,0.2627372627372627,0.5054945054945055,0.5054945054945055,0.23876123876123875,0.4725274725274725,0.7626373626373626,0.4725274725274725,0.7626373626373626,0.7626373626373626,0.030969030969030968,0.1068931068931069,0.2627372627372627,0.5054945054945055,0.2627372627372627,0.5054945054945055,0.789010989010989,0.4725274725274725,0.7626373626373626,0.7626373626373626,1.0,0.1068931068931069,0.2627372627372627,0.5054945054945055,0.5054945054945055,0.789010989010989,0.7626373626373626,1.0,0.2627372627372627,0.5054945054945055,0.789010989010989,0.789010989010989,1.0,0.5054945054945055,0.789010989010989,1.0,0.789010989010989,1.0,1.0,1.0
[4. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],-0.0,-0.0,-0.009790209790209791,-0.017365967365967367,-0.018603618603618605,-0.009887334887334887,0.012121212121212121,-0.0,-0.0038073038073038073,-0.005183705183705184,0.0001554001554001554,0.015384615384615385,0.03496503496503497,-0.0,0.004759129759129759,0.018648018648018648,0.04312354312354312,0.02191142191142191,0.05128205128205128,0.10023310023310024,0.11655011655011654,-0.0,-0.0,0.00419025419025419,0.016483516483516484,0.038295038295038296,0.005960705960705961,0.01938061938061938,0.045621045621045624,0.08957708957708958,0.052947052947052944,0.10447885447885448,0.2087912087912088,0.01938061938061938,0.046453546453546456,0.0924075924075924,0.10589410589410589,0.18681318681318682,0.18681318681318682,0.0010878010878010878,0.005960705960705961,0.01938061938061938,0.045621045621045624,0.08957708957708958,0.02227772227772228,0.052947052947052944,0.10447885447885448,0.11938061938061938,0.2087912087912088,0.052947052947052944,0.10589410589410589,0.18681318681318682,0.21043956043956044,0.34065934065934067,0.11938061938061938,0.21043956043956044,0.3758241758241758,0.006954156954156954,0.02227772227772228,0.052947052947052944,0.10447885447885448,0.06027306027306027,0.11938061938061938,0.2087912087912088,0.23406593406593407,0.11938061938061938,0.21043956043956044,0.3758241758241758,0.23406593406593407,0.3758241758241758,0.41098901098901097,0.025174825174825177,0.06027306027306027,0.11938061938061938,0.2087912087912088,0.1342823842823843,0.23406593406593407,0.41098901098901097,0.23406593406593407,0.3758241758241758,0.41098901098901097,0.6571428571428571,0.0675990675990676,0.1342823842823843,0.23406593406593407,0.25934065934065936,0.41098901098901097,0.41098901098901097,0.6571428571428571,0.14918414918414918,0.25934065934065936,0.41098901098901097,0.44652014652014654,0.6571428571428571,0.2846153846153846,0.44652014652014654,0.6952380952380952,0.48205128205128206,0.6952380952380952,0.7333333333333333,1.0
