,125,250,500,1000,2000,4000,8000,16000,32000,64000,128000,256000,512000,1024000
0.5,0.029301522007404338,0.01401110654051831,0.005845610272080875,0.0021065772462831303,0.0004427014162308235,0.00028045483927836357,0.0001440940799396598,0.0011344669117646956,0.0015216189600840025,0.001685840664390724,0.0017554170496323178,0.0018019921054358897,0.0018234336019563738,0.0018315983620010162
0.25,0.055113533525298214,0.028014191690662257,0.013405183052241879,0.005535141329258992,0.001933757419051539,0.0004398548755166359,0.00028305487404751593,0.0001456796573524428,8.564721124462725e-05,0.0005686761423319007,0.0007430770745797983,0.0008185678177520697,0.0008594316242121532,0.0008797744879201336
0.125,0.10066680378445085,0.055338132455779496,0.02815168654874535,0.013434440559440562,0.005530524622436403,0.0019233376917200474,0.00043986069077980405,0.0002858210110967411,0.00014788661093807304,8.698904496238027e-05,0.00010183249080879345,0.0002825297892594224,0.00036421021533610166,0.00040372642709424157
0.0625,0.15326038667215136,0.10076635129576307,0.054474598930481274,0.027734882764294512,0.013237607980255044,0.005432005494505511,0.0018726099268378715,0.00044026381094395395,0.00028650130506747637,0.00014856584132778128,8.750538294425138e-05,4.7779881729780326e-05,5.4998112526228526e-05,0.00013917933872764545
0.03125,0.1113591114767585,0.1509442616207322,0.10078938708350474,0.05412209848974553,0.02756189766116235,0.013152079538108952,0.005389292692601532,0.00185315328054299,0.00044013413057530286,0.0002868123910403269,0.00014899049709480848,8.795474210225021e-05,4.815222212682218e-05,2.4628868087328314e-05
0.015625,0.1536569313039901,0.10962957630604686,0.15124125874125874,0.10092636774989716,0.05418192469295408,0.027593327628254075,0.01316379668125992,0.005392302091291078,0.0018541325402538673,0.0004400094926519517,0.00028713406691347366,0.00014920292827576,8.809369819823776e-05,4.832814531515352e-05
0.0078125,0.1595022624434389,0.154241464417935,0.11078763883175645,0.15123940765117233,0.1006483700123406,0.05410648726273725,0.02755670157048832,0.013145114077099377,0.0053827261892519405,0.001849155440148091,0.00043985271774793424,0.0002872833890986412,0.00014935470664444994,8.818169183373807e-05
0.00390625,0.1595022624434389,0.1595022624434389,0.15394919786096256,0.11007121554915669,0.15117163718634305,0.1006250771287536,0.05410103774901567,0.027553510827407868,0.013143234293280254,0.005381080431517029,0.0018483795616148597,0.0004398950276133139,0.00028736237911903775,0.00014940534438752772
0.001953125,0.1595022624434389,0.1595022624434389,0.1595022624434389,0.15409533113944876,0.1097807743726861,0.15102641659810775,0.10055436934389139,0.05408128727889756,0.027544188348416272,0.013138566626388322,0.005379449250198348,0.001847296430591471,0.00043986422871705093,0.0002873801142370139
0.0009765625,0.1595022624434389,0.1595022624434389,0.1595022624434389,0.1595022624434389,0.1541683977786919,0.10981743624023034,0.15104474753187988,0.1005648588543809,0.05408553234449373,0.027546310077789838,0.013139381643173008,0.005379369739864932,0.0018472644657732016,0.0004398667174201372
