,125,250,500,1000,2000,4000,8000
0.5,0.026145691301557986,0.03339283954834184,0.03841269460186784,0.04123037281354872,0.042189440230169975,0.04278342405005429,0.04265059790609188
0.25,0.04036845971747901,0.017786391981585516,0.010487421781437588,0.013984232868272784,0.017014090191579193,0.01873619322101937,0.020067841359610067
0.125,0.09242408443616353,0.03795746945289744,0.019810671357183597,0.0073763788161221215,0.0035681634482423352,0.006794530697299097,0.008371671043413692
0.0625,0.20873546786620611,0.0903182053764739,0.03836636560519974,0.020308679670581413,0.008010005115097914,0.0027678197184997245,0.001919453398703985
